ISOTime,FLOW,SAL,TEMP,TRACE_1,AGE,SS1,OXY,RSI,AMM,NIT,FRP,FRP_ADS,DOC,POC,DON,PON,DOP,POP,GRN
05/07/2015 00:00:00,84.0741,0.1587,11.0000,0.0000,0.0000,15.2200,332.2644,35.5872,1.2059,2.7924,0.1692,0.0355,255.2112,256.3964,16.9967,16.9967,0.5391,0.6739,81.7185
06/07/2015 00:00:00,83.4491,0.1598,11.0000,0.0000,0.0000,15.2200,332.8906,35.5872,1.2088,3.3135,0.1969,0.0419,254.0184,255.0921,16.9790,16.9790,0.5342,0.6678,78.5826
07/07/2015 00:00:00,84.8958,0.1609,11.0000,0.0000,0.0000,15.2200,333.5168,35.5872,1.2116,3.8345,0.2246,0.0484,252.8256,253.7877,16.9614,16.9614,0.5293,0.6616,75.4467
08/07/2015 00:00:00,86.1458,0.1620,11.0000,0.0000,0.0000,15.2200,334.1430,35.5872,1.2144,4.3556,0.2523,0.0548,251.6329,252.4834,16.9438,16.9438,0.5244,0.6555,72.3108
09/07/2015 00:00:00,91.8750,0.1631,11.0000,0.0000,0.0000,15.2200,334.7692,35.5872,1.2173,4.8766,0.2800,0.0613,250.4401,251.1791,16.9262,16.9262,0.5195,0.6494,69.1749
10/07/2015 00:00:00,94.2130,0.1627,10.9097,0.0000,0.0000,15.2588,334.4640,35.5872,1.2201,5.3976,0.3077,0.0677,249.2484,249.8747,16.9086,16.9086,0.5146,0.6433,68.2036
11/07/2015 00:00:00,100.6366,0.1614,10.7668,0.0000,0.0000,15.3203,333.6154,35.5872,1.2230,5.9187,0.3353,0.0742,248.0573,248.5704,16.8909,16.8909,0.5098,0.6372,68.6829
12/07/2015 00:00:00,99.7685,0.1601,10.6239,0.0000,0.0000,15.3817,332.7667,35.5872,1.2258,6.4397,0.3630,0.0806,246.8663,247.2661,16.8733,16.8733,0.5049,0.6311,69.1622
13/07/2015 00:00:00,105.6944,0.1588,10.4810,0.0000,0.0000,15.4432,331.9180,35.5872,1.2287,6.9607,0.3907,0.0871,245.6752,245.9617,16.8557,16.8557,0.5000,0.6250,69.6414
14/07/2015 00:00:00,107.4769,0.1575,10.3381,0.0000,0.0000,15.5046,331.0693,35.5872,1.2315,7.4818,0.4184,0.0935,244.4842,244.6574,16.8381,16.8381,0.4951,0.6189,70.1207
15/07/2015 00:00:00,105.6944,0.1562,10.1951,0.0000,0.0000,15.5661,330.2207,35.5872,1.2343,8.0028,0.4461,0.1000,243.2931,243.3531,16.8204,16.8204,0.4902,0.6127,70.6000
16/07/2015 00:00:00,107.9282,0.1549,10.0522,0.0000,0.0000,15.6275,329.3720,35.5872,1.2372,8.5238,0.4738,0.1064,242.1021,242.0488,16.8028,16.8028,0.4853,0.6066,71.0792
17/07/2015 00:00:00,107.0370,0.1537,10.0000,0.0000,0.0000,15.8840,332.8075,35.5872,1.2400,8.6141,0.5686,0.1129,240.9111,240.7444,16.7852,16.7852,0.4804,0.6005,71.0967
18/07/2015 00:00:00,101.6204,0.1526,10.0000,0.0000,0.0000,16.2527,338.7021,35.5872,1.2429,8.4563,0.7020,0.1193,239.7203,239.4401,16.7676,16.7676,0.4755,0.5944,70.8585
19/07/2015 00:00:00,100.9606,0.1515,10.0000,0.0000,0.0000,16.6213,344.5967,35.5872,1.2457,8.2985,0.8353,0.1258,238.5295,238.1358,16.7500,16.7500,0.4706,0.5883,70.6203
20/07/2015 00:00:00,98.1019,0.1504,10.0000,0.0000,0.0000,16.9900,350.4913,35.5872,1.2486,8.1406,0.9687,0.1322,237.3386,236.8314,16.7323,16.7323,0.4658,0.5822,70.3822
21/07/2015 00:00:00,89.9306,0.1493,10.0000,0.0000,0.0000,17.3587,356.3859,35.5872,1.2514,7.9828,1.1020,0.1387,236.1478,235.5271,16.7147,16.7147,0.4609,0.5761,70.1440
22/07/2015 00:00:00,81.5972,0.1482,10.0000,0.0000,0.0000,17.7274,362.2805,35.5872,1.2543,7.8249,1.2354,0.1451,234.9569,234.2228,16.6971,16.6971,0.4560,0.5700,69.9058
23/07/2015 00:00:00,81.5972,0.1471,10.0000,0.0000,0.0000,18.0961,368.1751,35.5872,1.2571,7.6671,1.3687,0.1516,233.7661,232.9185,16.6795,16.6795,0.4511,0.5639,69.6676
24/07/2015 00:00:00,82.6389,0.1477,10.0000,0.0000,0.0000,18.3468,371.0490,35.5872,1.2599,7.5093,1.5021,0.1581,232.5789,231.6141,16.6618,16.6618,0.4462,0.5577,68.3938
25/07/2015 00:00:00,65.3819,0.1492,10.0000,0.0000,0.0000,18.5303,372.2046,35.5872,1.2628,7.3514,1.6354,0.1645,231.3937,230.3098,16.6442,16.6442,0.4413,0.5516,66.5529
26/07/2015 00:00:00,63.3912,0.1507,10.0000,0.0000,0.0000,18.7138,373.3602,35.5872,1.2656,7.1936,1.7688,0.1710,230.2085,229.0055,16.6266,16.6266,0.4364,0.5455,64.7119
27/07/2015 00:00:00,64.3866,0.1522,10.0000,0.0000,0.0000,18.8972,374.5157,35.5872,1.2685,7.0358,1.9022,0.1774,229.0233,227.7011,16.6090,16.6090,0.4315,0.5394,62.8710
28/07/2015 00:00:00,58.2639,0.1537,10.0000,0.0000,0.0000,19.0807,375.6713,35.5872,1.2713,6.8779,2.0355,0.1839,227.8381,226.3968,16.5914,16.5914,0.4266,0.5333,61.0300
29/07/2015 00:00:00,58.2639,0.1552,10.0000,0.0000,0.0000,19.2642,376.8269,35.5872,1.2742,6.7201,2.1689,0.1903,226.6529,225.0925,16.5737,16.5737,0.4217,0.5272,59.1891
30/07/2015 00:00:00,58.8542,0.1567,10.0000,0.0000,0.0000,19.4476,377.9825,35.5872,1.2770,6.5622,2.3022,0.1968,225.4677,223.7882,16.5561,16.5561,0.4169,0.5211,57.3482
31/07/2015 00:00:00,59.4444,0.1559,10.0865,0.0000,0.0000,19.3341,374.0285,35.5872,1.2798,6.2350,2.2574,0.2032,223.5593,222.4838,16.5385,16.5385,0.4120,0.5150,58.2893
01/08/2015 00:00:00,72.4306,0.1535,10.2293,0.0000,0.0000,19.0271,366.7556,35.5872,1.2827,5.7974,2.0966,0.2097,221.1795,221.1795,16.5209,16.5209,0.4071,0.5089,60.8656
02/08/2015 00:00:00,77.4306,0.1512,10.3721,0.0000,0.0000,18.7200,359.4826,35.5872,1.2855,5.3598,1.9357,0.2032,218.7997,221.9186,16.6052,16.6052,0.4214,0.5267,63.4419
03/08/2015 00:00:00,75.9606,0.1489,10.5149,0.0000,0.0000,18.4130,352.2096,35.5872,1.2884,4.9222,1.7749,0.1968,216.4199,222.6577,16.6896,16.6896,0.4357,0.5446,66.0182
04/08/2015 00:00:00,82.0486,0.1466,10.6577,0.0000,0.0000,18.1060,344.9367,35.5872,1.2912,4.4846,1.6140,0.1903,214.0401,223.3969,16.7739,16.7739,0.4500,0.5625,68.5945
05/08/2015 00:00:00,85.7986,0.1442,10.8005,0.0000,0.0000,17.7990,337.6637,35.5872,1.2941,4.0470,1.4532,0.1839,211.6602,224.1360,16.8583,16.8583,0.4643,0.5803,71.1708
06/08/2015 00:00:00,85.7986,0.1419,10.9433,0.0000,0.0000,17.4920,330.3908,35.5872,1.2969,3.6095,1.2923,0.1774,209.2804,224.8751,16.9426,16.9426,0.4786,0.5982,73.7471
07/08/2015 00:00:00,84.1088,0.1416,11.0428,0.0000,0.0000,17.5173,327.3662,35.5872,1.2998,3.1719,1.1315,0.1710,207.6202,225.6142,17.0269,17.0269,0.4929,0.6161,73.2651
08/08/2015 00:00:00,82.2222,0.1426,11.1139,0.0000,0.0000,17.7618,327.1441,35.5872,1.3026,2.7343,0.9706,0.1645,206.4356,226.3533,17.1113,17.1113,0.5072,0.6339,71.3134
09/08/2015 00:00:00,81.5972,0.1436,11.1850,0.0000,0.0000,18.0064,326.9220,35.5872,1.3054,2.2967,0.8098,0.1581,205.2510,227.0924,17.1956,17.1956,0.5214,0.6518,69.3616
10/08/2015 00:00:00,80.5671,0.1447,11.2561,0.0000,0.0000,18.2509,326.6999,35.5872,1.3083,1.8591,0.6489,0.1516,204.0664,227.8316,17.2800,17.2800,0.5357,0.6697,67.4099
11/08/2015 00:00:00,80.9838,0.1457,11.3271,0.0000,0.0000,18.4954,326.4778,35.5872,1.3111,1.4215,0.4881,0.1451,202.8818,228.5707,17.3643,17.3643,0.5500,0.6876,65.4581
12/08/2015 00:00:00,77.3148,0.1467,11.3982,0.0000,0.0000,18.7399,326.2557,35.5872,1.3140,0.9839,0.3272,0.1387,201.6972,229.3098,17.4487,17.4487,0.5643,0.7054,63.5064
13/08/2015 00:00:00,80.5671,0.1477,11.4693,0.0000,0.0000,18.9844,326.0336,35.5872,1.3168,0.5463,0.1663,0.1322,200.5127,230.0489,17.5330,17.5330,0.5786,0.7233,61.5547
14/08/2015 00:00:00,79.9537,0.1496,11.6223,0.0000,0.0000,18.9147,327.5412,35.5872,1.3197,0.3571,0.0968,0.1258,205.4302,230.7880,17.6174,17.6174,0.5929,0.7412,62.6393
15/08/2015 00:00:00,79.7454,0.1523,11.8377,0.0000,0.0000,18.6060,330.3682,35.5872,1.3225,0.3571,0.0968,0.1193,215.0034,231.5272,17.7017,17.7017,0.6072,0.7590,65.5041
16/08/2015 00:00:00,80.3704,0.1549,12.0531,0.0000,0.0000,18.2973,333.1953,35.5872,1.3253,0.3571,0.0968,0.1129,224.5766,232.2663,17.7861,17.7861,0.6215,0.7769,68.3688
17/08/2015 00:00:00,80.3704,0.1575,12.2684,0.0000,0.0000,17.9887,336.0223,35.5872,1.3282,0.3571,0.0968,0.1064,234.1499,233.0054,17.8704,17.8704,0.6358,0.7948,71.2336
18/08/2015 00:00:00,79.9537,0.1601,12.4838,0.0000,0.0000,17.6800,338.8493,35.5872,1.3310,0.3571,0.0968,0.1000,243.7231,233.7445,17.9548,17.9548,0.6501,0.8126,74.0983
19/08/2015 00:00:00,80.7755,0.1627,12.6992,0.0000,0.0000,17.3713,341.6763,35.5872,1.3339,0.3571,0.0968,0.0935,253.2963,234.4836,18.0391,18.0391,0.6644,0.8305,76.9630
20/08/2015 00:00:00,75.7986,0.1654,12.9145,0.0000,0.0000,17.0627,344.5034,35.5872,1.3367,0.3571,0.0968,0.0871,262.8695,235.2227,18.1235,18.1235,0.6787,0.8484,79.8278
21/08/2015 00:00:00,72.1644,0.1647,13.0000,0.0000,0.0000,17.0878,344.4426,35.5872,1.3396,0.3571,0.0968,0.0806,262.3664,235.9619,18.2078,18.2078,0.6930,0.8663,82.6925
22/08/2015 00:00:00,66.5972,0.1618,13.0000,0.0000,0.0000,17.3330,342.4825,35.5872,1.3424,0.3571,0.0968,0.0742,255.2393,236.7010,18.2922,18.2922,0.7073,0.8841,85.5573
23/08/2015 00:00:00,65.8102,0.1589,13.0000,0.0000,0.0000,17.5783,340.5225,35.5872,1.3453,0.3571,0.0968,0.0677,248.1121,237.4401,18.3765,18.3765,0.7216,0.9020,88.4220
24/08/2015 00:00:00,62.7199,0.1560,13.0000,0.0000,0.0000,17.8235,338.5624,35.5872,1.3481,0.3571,0.0968,0.0613,240.9850,238.1792,18.4609,18.4609,0.7359,0.9199,91.2868
25/08/2015 00:00:00,61.5046,0.1532,13.0000,0.0000,0.0000,18.0687,336.6024,35.5872,1.3509,0.3571,0.0968,0.0548,233.8579,238.9183,18.5452,18.5452,0.7502,0.9377,94.1515
26/08/2015 00:00:00,57.6620,0.1503,13.0000,0.0000,0.0000,18.3139,334.6423,35.5872,1.3538,0.3571,0.0968,0.0484,226.7307,239.6575,18.6296,18.6296,0.7645,0.9556,97.0163
27/08/2015 00:00:00,55.5208,0.1474,13.0000,0.0000,0.0000,18.5592,332.6823,35.5872,1.3566,0.3571,0.0968,0.0419,219.6036,240.3966,18.7139,18.7139,0.7788,0.9735,99.8810
28/08/2015 00:00:00,53.9931,0.1472,13.0000,0.0000,0.0000,18.8416,326.6807,35.5872,1.3595,0.3571,0.0968,0.0355,220.1811,241.1357,18.7982,18.7982,0.7931,0.9913,102.7023
29/08/2015 00:00:00,55.7176,0.1490,13.0000,0.0000,0.0000,19.1500,317.8490,35.5872,1.3623,0.3571,0.0968,0.0290,226.1589,241.8748,18.8826,18.8826,0.8074,1.0092,105.5019
30/08/2015 00:00:00,55.5208,0.1507,13.0000,0.0000,0.0000,19.4585,309.0173,35.5872,1.3652,0.3571,0.0968,0.0226,232.1367,242.6139,18.9669,18.9669,0.8217,1.0271,108.3016
31/08/2015 00:00:00,55.7176,0.1524,13.0000,0.0000,0.0000,19.7669,300.1856,35.5872,1.3680,0.3571,0.0968,0.0161,238.1144,243.3530,19.0513,19.0513,0.8360,1.0450,111.1013
01/09/2015 00:00:00,56.6898,0.1541,13.0000,0.0000,0.0000,20.0753,291.3540,35.5872,1.3708,0.3571,0.0968,0.0097,244.0922,244.0922,19.1356,19.1356,0.8503,1.0628,113.9009
02/09/2015 00:00:00,58.8426,0.1558,13.0000,0.0000,0.0000,20.3837,282.5223,35.5872,1.3737,0.3571,0.0968,0.0101,250.0699,247.9893,19.3731,19.3731,0.8523,1.0654,116.7006
03/09/2015 00:00:00,77.1991,0.1576,13.0000,0.0000,0.0000,20.6921,273.6906,35.5872,1.3765,0.3571,0.0968,0.0105,256.0477,251.8865,19.6105,19.6105,0.8544,1.0680,119.5002
04/09/2015 00:00:00,90.5324,0.1578,13.0881,0.0000,0.0000,21.6060,273.3964,35.5872,1.3794,0.3571,0.0968,0.0109,257.5989,255.7836,19.8480,19.8480,0.8564,1.0705,119.4168
05/09/2015 00:00:00,90.9606,0.1570,13.2308,0.0000,0.0000,22.8945,278.3904,35.5872,1.3822,0.3571,0.0968,0.0113,256.4098,259.6808,20.0855,20.0855,0.8585,1.0731,117.9303
06/09/2015 00:00:00,86.2384,0.1562,13.3735,0.0000,0.0000,24.1830,283.3845,35.5872,1.3851,0.3571,0.0968,0.0118,255.2207,263.5779,20.3229,20.3229,0.8605,1.0757,116.4438
07/09/2015 00:00:00,81.6204,0.1555,13.5161,0.0000,0.0000,25.4714,288.3785,35.5872,1.3879,0.3571,0.0968,0.0122,254.0316,267.4751,20.5604,20.5604,0.8626,1.0782,114.9573
08/09/2015 00:00:00,72.9051,0.1547,13.6588,0.0000,0.0000,26.7599,293.3726,35.5872,1.3908,0.3571,0.0968,0.0126,252.8426,271.3722,20.7978,20.7978,0.8646,1.0808,113.4708
09/09/2015 00:00:00,66.7593,0.1540,13.8015,0.0000,0.0000,28.0483,298.3666,35.5872,1.3936,0.3571,0.0968,0.0130,251.6535,275.2693,21.0353,21.0353,0.8667,1.0834,111.9843
10/09/2015 00:00:00,66.3657,0.1532,13.9442,0.0000,0.0000,29.3368,303.3607,35.5872,1.3964,0.3571,0.0968,0.0134,250.4644,279.1665,21.2727,21.2727,0.8688,1.0859,110.4979
11/09/2015 00:00:00,64.2245,0.1528,14.0870,0.0000,0.0000,29.7651,304.4964,35.5872,1.3993,0.3571,0.0996,0.0139,249.2743,283.0636,21.5102,21.5102,0.8708,1.0885,107.9768
12/09/2015 00:00:00,60.5671,0.1525,14.2299,0.0000,0.0000,29.6422,303.1567,35.5872,1.4021,0.3571,0.1042,0.0143,248.0835,286.9608,21.7476,21.7476,0.8729,1.0911,104.9347
13/09/2015 00:00:00,62.7199,0.1522,14.3728,0.0000,0.0000,29.5193,301.8169,35.5872,1.4050,0.3571,0.1088,0.0147,246.8927,290.8579,21.9851,21.9851,0.8749,1.0937,101.8927
14/09/2015 00:00:00,64.3056,0.1520,14.5157,0.0000,0.0000,29.3964,300.4772,35.5872,1.4078,0.3571,0.1134,0.0151,245.7019,294.7551,22.2225,22.2225,0.8770,1.0962,98.8506
15/09/2015 00:00:00,63.9120,0.1517,14.6587,0.0000,0.0000,29.2736,299.1375,35.5872,1.4107,0.3571,0.1179,0.0155,244.5112,298.6522,22.4600,22.4600,0.8790,1.0988,95.8086
16/09/2015 00:00:00,63.7037,0.1514,14.8016,0.0000,0.0000,29.1507,297.7977,35.5872,1.4135,0.3571,0.1225,0.0159,243.3204,302.5494,22.6974,22.6974,0.8811,1.1014,92.7665
17/09/2015 00:00:00,62.7199,0.1511,14.9445,0.0000,0.0000,29.0278,296.4580,35.5872,1.4163,0.3571,0.1271,0.0164,242.1296,306.4465,22.9349,22.9349,0.8831,1.1039,89.7245
18/09/2015 00:00:00,70.7292,0.1514,15.0000,0.0000,0.0000,28.9800,295.7477,35.5872,1.4192,0.3571,0.1317,0.0168,243.8347,310.3437,23.1723,23.1723,0.8852,1.1065,85.9319
19/09/2015 00:00:00,83.6227,0.1520,15.0000,0.0000,0.0000,28.9800,295.4374,35.5872,1.4220,0.3571,0.1363,0.0172,247.3817,314.2408,23.4098,23.4098,0.8873,1.1091,81.7856
20/09/2015 00:00:00,86.1574,0.1526,15.0000,0.0000,0.0000,28.9800,295.1270,35.5872,1.4249,0.3571,0.1409,0.0176,250.9288,318.1380,23.6472,23.6472,0.8893,1.1116,77.6393
21/09/2015 00:00:00,84.6759,0.1532,15.0000,0.0000,0.0000,28.9800,294.8167,35.5872,1.4277,0.3571,0.1455,0.0180,254.4758,322.0351,23.8847,23.8847,0.8914,1.1142,73.4930
22/09/2015 00:00:00,88.9468,0.1538,15.0000,0.0000,0.0000,28.9800,294.5063,35.5872,1.4306,0.3571,0.1501,0.0185,258.0228,325.9323,24.1222,24.1222,0.8934,1.1168,69.3467
23/09/2015 00:00:00,100.9722,0.1545,15.0000,0.0000,0.0000,28.9800,294.1960,35.5872,1.4334,0.3571,0.1547,0.0189,261.5699,329.8294,24.3596,24.3596,0.8955,1.1193,65.2004
24/09/2015 00:00:00,101.9560,0.1551,15.0000,0.0000,0.0000,28.9800,293.8856,35.5872,1.4363,0.3571,0.1593,0.0193,265.1169,333.7266,24.5971,24.5971,0.8975,1.1219,61.0540
25/09/2015 00:00:00,99.7801,0.1534,15.1617,0.0000,0.0000,28.6671,292.8144,35.5872,1.4391,0.3629,0.1665,0.0197,274.7605,337.6237,24.8345,24.8345,0.8996,1.1245,58.8497
26/09/2015 00:00:00,93.9468,0.1499,15.4491,0.0000,0.0000,28.1108,291.1524,35.5872,1.4419,0.3732,0.1758,0.0201,289.1349,341.5209,25.0720,25.0720,0.9016,1.1271,57.7128
27/09/2015 00:00:00,92.4537,0.1464,15.7366,0.0000,0.0000,27.5545,289.4904,35.5872,1.4448,0.3835,0.1851,0.0205,303.5092,345.4180,25.3094,25.3094,0.9037,1.1296,56.5758
28/09/2015 00:00:00,91.1806,0.1429,16.0241,0.0000,0.0000,26.9983,287.8284,35.5872,1.4476,0.3937,0.1943,0.0210,317.8836,349.3152,25.5469,25.5469,0.9058,1.1322,55.4389
29/09/2015 00:00:00,91.8171,0.1394,16.3116,0.0000,0.0000,26.4420,286.1664,35.5872,1.4505,0.4040,0.2036,0.0214,332.2579,353.2123,25.7843,25.7843,0.9078,1.1348,54.3020
30/09/2015 00:00:00,90.5556,0.1359,16.5990,0.0000,0.0000,25.8857,284.5045,35.5872,1.4533,0.4143,0.2129,0.0218,346.6323,357.1095,26.0218,26.0218,0.9099,1.1373,53.1650
01/10/2015 00:00:00,89.9190,0.1324,16.8865,0.0000,0.0000,25.3294,282.8425,35.5872,1.4562,0.4245,0.2222,0.0222,361.0066,361.0066,26.2592,26.2592,0.9119,1.1399,52.0281
02/10/2015 00:00:00,88.0440,0.1305,17.0762,0.0000,0.0000,25.1100,284.1751,35.5872,1.4590,0.4225,0.2313,0.0220,363.1311,359.7344,26.3289,26.3289,0.9233,1.1542,48.4112
03/10/2015 00:00:00,85.9722,0.1296,17.2022,0.0000,0.0000,25.1100,287.4554,35.5872,1.4618,0.4125,0.2403,0.0218,357.2992,358.4622,26.3986,26.3986,0.9347,1.1684,43.6384
04/10/2015 00:00:00,84.3403,0.1287,17.3282,0.0000,0.0000,25.1100,290.7357,35.5872,1.4647,0.4025,0.2493,0.0216,351.4673,357.1900,26.4682,26.4682,0.9461,1.1827,38.8656
05/10/2015 00:00:00,86.7940,0.1279,17.4542,0.0000,0.0000,25.1100,294.0160,35.5872,1.4675,0.3925,0.2584,0.0214,345.6354,355.9179,26.5379,26.5379,0.9576,1.1969,34.0928
06/10/2015 00:00:00,87.8356,0.1270,17.5801,0.0000,0.0000,25.1100,297.2963,35.5872,1.4704,0.3825,0.2674,0.0212,339.8035,354.6457,26.6076,26.6076,0.9690,1.2112,29.3201
07/10/2015 00:00:00,87.8356,0.1261,17.7061,0.0000,0.0000,25.1100,300.5766,35.5872,1.4732,0.3725,0.2764,0.0210,333.9716,353.3735,26.6773,26.6773,0.9804,1.2255,24.5473
08/10/2015 00:00:00,92.8819,0.1253,17.8321,0.0000,0.0000,25.1100,303.8570,35.5872,1.4761,0.3625,0.2855,0.0208,328.1397,352.1013,26.7469,26.7469,0.9918,1.2397,19.7745
09/10/2015 00:00:00,94.8032,0.1243,18.0138,0.0000,0.0000,25.1100,304.1398,35.5872,1.4789,0.3907,0.2990,0.0206,323.3244,350.8291,26.8166,26.8166,1.0032,1.2540,22.9197
10/10/2015 00:00:00,100.4282,0.1233,18.2606,0.0000,0.0000,25.1100,300.9181,35.5872,1.4818,0.4632,0.3177,0.0204,319.6947,349.5570,26.8863,26.8863,1.0146,1.2683,30.0874
11/10/2015 00:00:00,100.8565,0.1223,18.5074,0.0000,0.0000,25.1100,297.6964,35.5872,1.4846,0.5358,0.3364,0.0203,316.0650,348.2848,26.9560,26.9560,1.0260,1.2825,37.2550
12/10/2015 00:00:00,101.0764,0.1212,18.7543,0.0000,0.0000,25.1100,294.4748,35.5872,1.4874,0.6084,0.3552,0.0201,312.4353,347.0126,27.0256,27.0256,1.0374,1.2968,44.4226
13/10/2015 00:00:00,103.0440,0.1202,19.0011,0.0000,0.0000,25.1100,291.2531,35.5872,1.4903,0.6810,0.3739,0.0199,308.8056,345.7404,27.0953,27.0953,1.0488,1.3110,51.5902
14/10/2015 00:00:00,103.0440,0.1192,19.2479,0.0000,0.0000,25.1100,288.0314,35.5872,1.4931,0.7536,0.3926,0.0197,305.1759,344.4682,27.1650,27.1650,1.0602,1.3253,58.7579
15/10/2015 00:00:00,96.7477,0.1182,19.4948,0.0000,0.0000,25.1100,284.8098,35.5872,1.4960,0.8262,0.4114,0.0195,301.5461,343.1960,27.2347,27.2347,1.0717,1.3396,65.9255
16/10/2015 00:00:00,93.9468,0.1173,19.5835,0.0000,0.0000,25.3931,282.6135,35.5872,1.4988,0.8689,0.4114,0.0193,303.4332,341.9239,27.3043,27.3043,1.0831,1.3538,67.4272
17/10/2015 00:00:00,89.0509,0.1165,19.5548,0.0000,0.0000,25.8870,281.1780,35.5872,1.4921,0.8894,0.3975,0.0191,309.4140,340.6517,27.3740,27.3740,1.0945,1.3681,66.0626
18/10/2015 00:00:00,90.5440,0.1158,19.5261,0.0000,0.0000,26.3809,279.7425,35.5872,1.4786,0.9099,0.3836,0.0189,315.3949,339.3795,27.4437,27.4437,1.1059,1.3823,64.6980
19/10/2015 00:00:00,90.5440,0.1151,19.4974,0.0000,0.0000,26.8748,278.3070,35.5872,1.4652,0.9304,0.3697,0.0187,321.3757,338.1073,27.5134,27.5134,1.1173,1.3966,63.3335
20/10/2015 00:00:00,89.4792,0.1143,19.4687,0.0000,0.0000,27.3687,276.8715,35.5872,1.4517,0.9509,0.3558,0.0185,327.3565,336.8351,27.5830,27.5830,1.1287,1.4109,61.9689
21/10/2015 00:00:00,89.4792,0.1136,19.4400,0.0000,0.0000,27.8626,275.4360,35.5872,1.4382,0.9714,0.3419,0.0183,333.3374,335.5629,27.6527,27.6527,1.1401,1.4251,60.6043
22/10/2015 00:00:00,90.5440,0.1128,19.4113,0.0000,0.0000,28.3564,274.0005,35.5872,1.4247,0.9919,0.3280,0.0181,339.3182,334.2908,27.7224,27.7224,1.1515,1.4394,59.2398
23/10/2015 00:00:00,92.4769,0.1129,19.5394,0.0000,0.0000,28.9249,274.3362,35.5872,1.4112,1.1120,0.3085,0.0179,338.7634,333.0186,27.7920,27.7920,1.1629,1.4537,58.4059
24/10/2015 00:00:00,97.4074,0.1136,19.7688,0.0000,0.0000,29.5415,275.8149,35.5872,1.3978,1.2963,0.2854,0.0177,333.9831,331.7464,27.8617,27.8617,1.1743,1.4679,57.8690
25/10/2015 00:00:00,97.1875,0.1143,19.9983,0.0000,0.0000,30.1580,277.2937,35.5872,1.3843,1.4807,0.2623,0.0175,329.2027,330.4742,27.9314,27.9314,1.1857,1.4822,57.3322
26/10/2015 00:00:00,88.4606,0.1150,20.2277,0.0000,0.0000,30.7745,278.7724,35.5872,1.3708,1.6651,0.2391,0.0173,324.4224,329.2020,28.0011,28.0011,1.1972,1.4964,56.7954
27/10/2015 00:00:00,99.9884,0.1156,20.4571,0.0000,0.0000,31.3911,280.2511,35.5872,1.3573,1.8495,0.2160,0.0171,319.6421,327.9298,28.0707,28.0707,1.2086,1.5107,56.2586
28/10/2015 00:00:00,100.2083,0.1163,20.6866,0.0000,0.0000,32.0076,281.7298,35.5872,1.3438,2.0338,0.1929,0.0169,314.8618,326.6577,28.1404,28.1404,1.2200,1.5250,55.7218
29/10/2015 00:00:00,98.4838,0.1170,20.9160,0.0000,0.0000,32.6242,283.2085,35.5872,1.3304,2.2182,0.1698,0.0167,310.0814,325.3855,28.2101,28.2101,1.2314,1.5392,55.1850
30/10/2015 00:00:00,99.1319,0.1171,21.0000,0.0000,0.0000,32.3160,283.8097,35.5872,1.3169,2.1424,0.1613,0.0165,311.5203,324.1133,28.2798,28.2798,1.2428,1.5535,55.2335
31/10/2015 00:00:00,83.6806,0.1169,21.0000,0.0000,0.0000,31.4734,283.9039,35.5872,1.3034,1.9163,0.1613,0.0163,316.5446,322.8411,28.3494,28.3494,1.2542,1.5677,55.5896
01/11/2015 00:00:00,81.8056,0.1167,21.0000,0.0000,0.0000,30.6307,283.9981,35.5872,1.2899,1.6902,0.1613,0.0161,321.5689,321.5689,28.4191,28.4191,1.2656,1.5820,55.9458
02/11/2015 00:00:00,84.7338,0.1165,21.0000,0.0000,0.0000,29.7881,284.0923,35.5872,1.2764,1.4642,0.1613,0.0161,326.5932,323.6163,28.2993,28.2993,1.2572,1.5715,56.3020
03/11/2015 00:00:00,85.3704,0.1163,21.0000,0.0000,0.0000,28.9455,284.1865,35.5872,1.2630,1.2381,0.1613,0.0160,331.6175,325.6637,28.1794,28.1794,1.2487,1.5609,56.6582
04/11/2015 00:00:00,97.9398,0.1160,21.0000,0.0000,0.0000,28.1028,284.2807,35.5872,1.2495,1.0120,0.1613,0.0159,336.6418,327.7110,28.0596,28.0596,1.2403,1.5503,57.0144
05/11/2015 00:00:00,115.9722,0.1158,21.0000,0.0000,0.0000,27.2602,284.3749,35.5872,1.2360,0.7859,0.1613,0.0158,341.6661,329.7584,27.9397,27.9397,1.2318,1.5398,57.3706
06/11/2015 00:00:00,112.2338,0.1165,21.0000,0.0000,0.0000,27.0277,280.6200,35.5872,1.2225,1.1521,0.1700,0.0158,339.4154,331.8057,27.8199,27.8199,1.2234,1.5292,55.6311
07/11/2015 00:00:00,104.2593,0.1172,21.0000,0.0000,0.0000,26.7954,276.8624,35.5872,1.2090,1.5188,0.1787,0.0157,337.1640,333.8531,27.7000,27.7000,1.2149,1.5187,52.6952
08/11/2015 00:00:00,101.3542,0.1179,21.0000,0.0000,0.0000,26.5630,273.1047,35.5872,1.1956,1.8855,0.1874,0.0156,334.9125,335.9005,27.5802,27.5802,1.2065,1.5081,49.7594
09/11/2015 00:00:00,96.3194,0.1186,21.0000,0.0000,0.0000,26.3307,269.3470,35.5872,1.1821,2.2522,0.1961,0.0155,332.6610,337.9478,27.4603,27.4603,1.1981,1.4976,46.8236
