Date,NetEvap,Sal,NetEvap_mmd
05/01/1968 00:00,-7.92E-08,0,6.8471
06/01/1968 00:00,-8.84E-08,0,7.642
07/01/1968 00:00,-9.32E-08,0,8.0522
08/01/1968 00:00,-9.44E-08,0,8.157
09/01/1968 00:00,-7.54E-08,0,6.5157
10/01/1968 00:00,-6.89E-08,0,5.9522
11/01/1968 00:00,-7.44E-08,0,6.4277
12/01/1968 00:00,-7.84E-08,0,6.7724
13/01/1968 00:00,-7.79E-08,0,6.7341
14/01/1968 00:00,-7.96E-08,0,6.8746
15/01/1968 00:00,-8.08E-08,0,6.9831
16/01/1968 00:00,-8.10E-08,0,7.0012
17/01/1968 00:00,-8.46E-08,0,7.31
18/01/1968 00:00,-8.63E-08,0,7.4555
19/01/1968 00:00,2.23E-07,0,-19.276
20/01/1968 00:00,2.15E-07,0,-18.6159
21/01/1968 00:00,-3.98E-08,0,3.4368
22/01/1968 00:00,-8.50E-08,0,7.3479
23/01/1968 00:00,-9.17E-08,0,7.9236
24/01/1968 00:00,-8.02E-08,0,6.9334
25/01/1968 00:00,-7.13E-08,0,6.1572
26/01/1968 00:00,-7.66E-08,0,6.6164
27/01/1968 00:00,-8.49E-08,0,7.3353
28/01/1968 00:00,-7.94E-08,0,6.8632
29/01/1968 00:00,-8.55E-08,0,7.3842
30/01/1968 00:00,-9.22E-08,0,7.9645
31/01/1968 00:00,-9.72E-08,0,8.3992
01/02/1968 00:00,-3.71E-08,0,3.2054
02/02/1968 00:00,-5.76E-08,0,4.9728
03/02/1968 00:00,-7.13E-08,0,6.159
04/02/1968 00:00,-7.73E-08,0,6.6785
05/02/1968 00:00,-5.72E-08,0,4.9395
06/02/1968 00:00,-7.12E-08,0,6.1527
07/02/1968 00:00,-5.38E-08,0,4.6494
08/02/1968 00:00,-4.17E-08,0,3.6014
09/02/1968 00:00,-5.98E-08,0,5.1638
10/02/1968 00:00,-6.90E-08,0,5.9634
11/02/1968 00:00,-6.66E-08,0,5.7569
12/02/1968 00:00,-7.41E-08,0,6.4021
13/02/1968 00:00,-7.77E-08,0,6.7118
14/02/1968 00:00,-7.69E-08,0,6.6425
15/02/1968 00:00,-7.94E-08,0,6.8602
16/02/1968 00:00,-8.44E-08,0,7.2961
17/02/1968 00:00,-8.53E-08,0,7.3737
18/02/1968 00:00,-8.17E-08,0,7.0556
19/02/1968 00:00,-7.98E-08,0,6.8953
20/02/1968 00:00,5.60E-08,0,-4.8357
21/02/1968 00:00,-3.10E-08,0,2.6781
22/02/1968 00:00,-7.30E-08,0,6.3029
23/02/1968 00:00,-5.26E-08,0,4.546
24/02/1968 00:00,-6.11E-08,0,5.2768
25/02/1968 00:00,-5.18E-08,0,4.477
26/02/1968 00:00,-4.51E-08,0,3.8998
27/02/1968 00:00,-1.76E-08,0,1.5233
28/02/1968 00:00,-4.93E-08,0,4.2603
29/02/1968 00:00,-5.81E-08,0,5.0194
01/03/1968 00:00,-4.91E-08,0,4.2445
02/03/1968 00:00,-4.97E-08,0,4.2951
03/03/1968 00:00,-5.35E-08,0,4.6267
04/03/1968 00:00,-3.71E-08,0,3.2025
05/03/1968 00:00,-3.23E-08,0,2.7922
06/03/1968 00:00,-5.27E-08,0,4.5569
07/03/1968 00:00,-6.00E-08,0,5.1807
08/03/1968 00:00,-6.23E-08,0,5.3864
09/03/1968 00:00,-6.13E-08,0,5.292
10/03/1968 00:00,-2.39E-08,0,2.0655
11/03/1968 00:00,-2.40E-08,0,2.0714
12/03/1968 00:00,-3.67E-08,0,3.1701
13/03/1968 00:00,-3.04E-08,0,2.6286
14/03/1968 00:00,1.59E-08,0,-1.3737
15/03/1968 00:00,-3.54E-08,0,3.0569
16/03/1968 00:00,-3.97E-08,0,3.4334
17/03/1968 00:00,-5.87E-08,0,5.0734
18/03/1968 00:00,-6.16E-08,0,5.3256
19/03/1968 00:00,-8.42E-09,0,0.7271
20/03/1968 00:00,-3.08E-08,0,2.6612
21/03/1968 00:00,-3.55E-08,0,3.0677
22/03/1968 00:00,-3.02E-08,0,2.608
23/03/1968 00:00,1.82E-08,0,-1.5743
24/03/1968 00:00,-3.61E-08,0,3.1208
25/03/1968 00:00,-4.59E-08,0,3.9681
26/03/1968 00:00,-2.87E-08,0,2.4793
27/03/1968 00:00,-2.68E-08,0,2.3176
28/03/1968 00:00,4.12E-08,0,-3.5572
29/03/1968 00:00,1.20E-07,0,-10.3424
30/03/1968 00:00,1.17E-08,0,-1.0068
31/03/1968 00:00,-3.36E-08,0,2.9017
01/04/1968 00:00,-3.17E-08,0,2.7411
02/04/1968 00:00,-2.43E-08,0,2.1
03/04/1968 00:00,-4.15E-08,0,3.5861
04/04/1968 00:00,-3.27E-08,0,2.8241
05/04/1968 00:00,-3.52E-08,0,3.0402
06/04/1968 00:00,-3.92E-08,0,3.3835
07/04/1968 00:00,-4.17E-08,0,3.5997
08/04/1968 00:00,-3.72E-08,0,3.2171
09/04/1968 00:00,-2.66E-08,0,2.299
10/04/1968 00:00,-3.22E-08,0,2.7789
11/04/1968 00:00,-4.75E-08,0,4.0997
12/04/1968 00:00,-2.48E-08,0,2.1447
13/04/1968 00:00,-2.30E-08,0,1.9915
14/04/1968 00:00,-2.09E-08,0,1.8025
15/04/1968 00:00,-2.94E-08,0,2.5363
16/04/1968 00:00,-3.21E-08,0,2.7732
17/04/1968 00:00,-1.97E-08,0,1.702
18/04/1968 00:00,2.60E-08,0,-2.2502
19/04/1968 00:00,-2.47E-08,0,2.1329
20/04/1968 00:00,-1.77E-08,0,1.5311
21/04/1968 00:00,4.61E-08,0,-3.9838
22/04/1968 00:00,1.74E-08,0,-1.5032
23/04/1968 00:00,-1.11E-08,0,0.9591
24/04/1968 00:00,-3.38E-08,0,2.9207
25/04/1968 00:00,-1.15E-08,0,0.99
26/04/1968 00:00,-1.10E-08,0,0.9518
27/04/1968 00:00,-3.04E-08,0,2.6255
28/04/1968 00:00,6.49E-08,0,-5.609
29/04/1968 00:00,2.22E-07,0,-19.1384
30/04/1968 00:00,5.64E-09,0,-0.4874
01/05/1968 00:00,-2.47E-08,0,2.1333
02/05/1968 00:00,9.65E-08,0,-8.3385
03/05/1968 00:00,1.53E-08,0,-1.3224
04/05/1968 00:00,-5.93E-09,0,0.5126
05/05/1968 00:00,1.75E-08,0,-1.5092
06/05/1968 00:00,2.69E-09,0,-0.2325
07/05/1968 00:00,-2.02E-08,0,1.749
08/05/1968 00:00,-1.49E-08,0,1.2896
09/05/1968 00:00,-1.45E-08,0,1.2504
10/05/1968 00:00,-6.34E-09,0,0.5481
11/05/1968 00:00,-7.00E-09,0,0.6044
12/05/1968 00:00,-7.13E-09,0,0.6157
13/05/1968 00:00,7.02E-08,0,-6.0614
14/05/1968 00:00,-5.40E-09,0,0.4663
15/05/1968 00:00,4.21E-09,0,-0.3636
16/05/1968 00:00,-1.05E-08,0,0.9041
17/05/1968 00:00,3.18E-09,0,-0.275
18/05/1968 00:00,1.27E-07,0,-11.0119
19/05/1968 00:00,9.01E-08,0,-7.784
20/05/1968 00:00,9.25E-09,0,-0.7996
21/05/1968 00:00,-3.98E-09,0,0.3435
22/05/1968 00:00,-4.56E-10,0,0.0394
23/05/1968 00:00,8.39E-09,0,-0.7252
24/05/1968 00:00,2.06E-08,0,-1.7806
25/05/1968 00:00,1.20E-08,0,-1.0388
26/05/1968 00:00,8.61E-08,0,-7.4371
27/05/1968 00:00,5.65E-08,0,-4.8804
28/05/1968 00:00,2.56E-08,0,-2.2077
29/05/1968 00:00,1.74E-08,0,-1.5032
30/05/1968 00:00,2.29E-09,0,-0.1981
31/05/1968 00:00,-9.48E-09,0,0.8193
01/06/1968 00:00,-9.70E-09,0,0.8384
02/06/1968 00:00,1.57E-08,0,-1.3528
03/06/1968 00:00,3.17E-08,0,-2.7422
04/06/1968 00:00,1.28E-08,0,-1.1028
05/06/1968 00:00,4.19E-08,0,-3.6207
06/06/1968 00:00,-2.84E-09,0,0.2451
07/06/1968 00:00,-7.96E-09,0,0.6878
08/06/1968 00:00,-9.47E-09,0,0.8179
09/06/1968 00:00,-7.28E-09,0,0.6289
10/06/1968 00:00,-7.55E-09,0,0.6521
11/06/1968 00:00,-4.25E-09,0,0.3672
12/06/1968 00:00,-1.55E-08,0,1.3406
13/06/1968 00:00,-1.07E-08,0,0.9215
14/06/1968 00:00,-3.21E-10,0,0.0277
15/06/1968 00:00,5.89E-09,0,-0.509
16/06/1968 00:00,-9.05E-09,0,0.7816
17/06/1968 00:00,-9.57E-09,0,0.8271
18/06/1968 00:00,-6.90E-09,0,0.5961
19/06/1968 00:00,-7.27E-09,0,0.628
20/06/1968 00:00,2.04E-08,0,-1.7607
21/06/1968 00:00,1.11E-07,0,-9.6055
22/06/1968 00:00,-9.73E-09,0,0.8408
23/06/1968 00:00,-1.05E-08,0,0.9066
24/06/1968 00:00,-5.17E-09,0,0.4466
25/06/1968 00:00,-7.87E-09,0,0.6803
26/06/1968 00:00,-5.18E-09,0,0.4472
27/06/1968 00:00,-7.56E-09,0,0.6532
28/06/1968 00:00,-7.12E-09,0,0.6152
29/06/1968 00:00,-6.70E-09,0,0.5789
30/06/1968 00:00,-8.61E-09,0,0.744
01/07/1968 00:00,-5.79E-09,0,0.5
02/07/1968 00:00,1.16E-07,0,-9.9904
03/07/1968 00:00,1.27E-08,0,-1.099
04/07/1968 00:00,2.36E-10,0,-0.0204
05/07/1968 00:00,9.85E-10,0,-0.0851
06/07/1968 00:00,-3.87E-09,0,0.3341
07/07/1968 00:00,-1.54E-08,0,1.3311
08/07/1968 00:00,-1.20E-08,0,1.0359
09/07/1968 00:00,7.88E-10,0,-0.0681
10/07/1968 00:00,-6.17E-09,0,0.533
11/07/1968 00:00,-9.30E-09,0,0.8039
12/07/1968 00:00,2.25E-09,0,-0.1946
13/07/1968 00:00,-8.09E-09,0,0.6988
14/07/1968 00:00,-1.38E-08,0,1.1919
15/07/1968 00:00,-1.74E-08,0,1.5
16/07/1968 00:00,-1.15E-09,0,0.0997
17/07/1968 00:00,2.76E-08,0,-2.3865
18/07/1968 00:00,4.13E-09,0,-0.3567
19/07/1968 00:00,-1.69E-08,0,1.4592
20/07/1968 00:00,8.81E-09,0,-0.7614
21/07/1968 00:00,7.44E-08,0,-6.4305
22/07/1968 00:00,6.32E-09,0,-0.546
23/07/1968 00:00,-6.80E-09,0,0.5871
24/07/1968 00:00,-1.25E-08,0,1.0799
25/07/1968 00:00,-8.97E-09,0,0.7751
26/07/1968 00:00,-6.65E-09,0,0.5746
27/07/1968 00:00,-5.60E-10,0,0.0484
28/07/1968 00:00,1.46E-08,0,-1.259
29/07/1968 00:00,-1.24E-08,0,1.0729
30/07/1968 00:00,2.70E-10,0,-0.0233
31/07/1968 00:00,3.11E-08,0,-2.6887
01/08/1968 00:00,-1.36E-08,0,1.1743
02/08/1968 00:00,1.15E-08,0,-0.9894
03/08/1968 00:00,-1.10E-08,0,0.9504
04/08/1968 00:00,-6.40E-09,0,0.5531
05/08/1968 00:00,-1.81E-08,0,1.566
06/08/1968 00:00,-1.64E-08,0,1.4194
07/08/1968 00:00,-3.36E-09,0,0.29
08/08/1968 00:00,6.59E-08,0,-5.6964
09/08/1968 00:00,1.29E-08,0,-1.1132
10/08/1968 00:00,1.21E-08,0,-1.0466
11/08/1968 00:00,-1.13E-08,0,0.9754
12/08/1968 00:00,9.86E-09,0,-0.8519
13/08/1968 00:00,-1.50E-08,0,1.2938
14/08/1968 00:00,5.31E-08,0,-4.5874
15/08/1968 00:00,-1.45E-08,0,1.2518
16/08/1968 00:00,-1.50E-08,0,1.2957
17/08/1968 00:00,-2.78E-08,0,2.4
18/08/1968 00:00,-1.49E-08,0,1.2863
19/08/1968 00:00,-6.94E-09,0,0.5998
20/08/1968 00:00,-3.45E-09,0,0.2978
21/08/1968 00:00,1.33E-08,0,-1.1496
22/08/1968 00:00,-1.22E-08,0,1.0574
23/08/1968 00:00,-2.82E-08,0,2.4393
24/08/1968 00:00,-7.06E-09,0,0.6098
25/08/1968 00:00,3.44E-08,0,-2.971
26/08/1968 00:00,-2.24E-08,0,1.9352
27/08/1968 00:00,-2.10E-08,0,1.818
28/08/1968 00:00,1.87E-08,0,-1.6154
29/08/1968 00:00,2.78E-09,0,-0.2401
30/08/1968 00:00,-2.57E-08,0,2.2204
31/08/1968 00:00,-2.60E-08,0,2.2477
01/09/1968 00:00,-1.64E-08,0,1.4187
02/09/1968 00:00,-3.94E-08,0,3.4
03/09/1968 00:00,-1.61E-08,0,1.3902
04/09/1968 00:00,-2.42E-08,0,2.089
05/09/1968 00:00,-2.34E-08,0,2.0228
06/09/1968 00:00,-2.83E-08,0,2.445
07/09/1968 00:00,-1.46E-08,0,1.2579
08/09/1968 00:00,-1.83E-08,0,1.5822
09/09/1968 00:00,-1.71E-08,0,1.4764
10/09/1968 00:00,-4.09E-08,0,3.5367
11/09/1968 00:00,-4.60E-08,0,3.9745
12/09/1968 00:00,-3.19E-08,0,2.7588
13/09/1968 00:00,-1.80E-08,0,1.5576
14/09/1968 00:00,-3.61E-08,0,3.1164
15/09/1968 00:00,-4.01E-08,0,3.4626
16/09/1968 00:00,-3.50E-08,0,3.0274
17/09/1968 00:00,-3.00E-08,0,2.5877
18/09/1968 00:00,-4.62E-08,0,3.9913
19/09/1968 00:00,-1.69E-08,0,1.4559
20/09/1968 00:00,-3.04E-08,0,2.627
21/09/1968 00:00,-1.72E-08,0,1.4824
22/09/1968 00:00,-3.82E-08,0,3.2963
23/09/1968 00:00,-1.40E-08,0,1.2068
24/09/1968 00:00,-1.83E-08,0,1.5787
25/09/1968 00:00,-8.69E-09,0,0.7506
26/09/1968 00:00,-2.19E-08,0,1.8921
27/09/1968 00:00,-3.26E-08,0,2.8206
28/09/1968 00:00,-1.19E-08,0,1.031
29/09/1968 00:00,-1.07E-08,0,0.9243
30/09/1968 00:00,3.40E-08,0,-2.9338
01/10/1968 00:00,7.44E-08,0,-6.426
02/10/1968 00:00,5.66E-09,0,-0.4888
03/10/1968 00:00,-1.84E-08,0,1.5864
04/10/1968 00:00,-5.16E-08,0,4.4549
05/10/1968 00:00,-3.80E-08,0,3.2826
06/10/1968 00:00,7.58E-08,0,-6.5465
07/10/1968 00:00,2.76E-08,0,-2.383
08/10/1968 00:00,-2.60E-08,0,2.243
09/10/1968 00:00,-2.22E-08,0,1.9199
10/10/1968 00:00,-4.66E-08,0,4.028
11/10/1968 00:00,-5.45E-08,0,4.7058
12/10/1968 00:00,-4.21E-08,0,3.636
13/10/1968 00:00,-3.72E-08,0,3.217
14/10/1968 00:00,-5.66E-08,0,4.8887
15/10/1968 00:00,-6.74E-08,0,5.8204
16/10/1968 00:00,-6.65E-08,0,5.7451
17/10/1968 00:00,-6.71E-08,0,5.7956
18/10/1968 00:00,-4.50E-08,0,3.8874
19/10/1968 00:00,-5.95E-08,0,5.1426
20/10/1968 00:00,-7.21E-08,0,6.2264
21/10/1968 00:00,-5.47E-08,0,4.7302
22/10/1968 00:00,-4.52E-08,0,3.9088
23/10/1968 00:00,-3.23E-08,0,2.7907
24/10/1968 00:00,-2.01E-08,0,1.7378
25/10/1968 00:00,3.02E-08,0,-2.6057
26/10/1968 00:00,-4.70E-09,0,0.4057
27/10/1968 00:00,-5.49E-08,0,4.7475
28/10/1968 00:00,-4.90E-08,0,4.237
29/10/1968 00:00,-5.53E-08,0,4.7772
30/10/1968 00:00,-5.69E-08,0,4.9152
31/10/1968 00:00,-2.99E-08,0,2.5826
01/11/1968 00:00,-1.89E-08,0,1.6306
02/11/1968 00:00,3.09E-08,0,-2.6674
03/11/1968 00:00,-3.34E-08,0,2.8855
04/11/1968 00:00,-4.66E-08,0,4.022
05/11/1968 00:00,-1.76E-09,0,0.1522
06/11/1968 00:00,1.41E-08,0,-1.2209
07/11/1968 00:00,1.69E-10,0,-0.0146
08/11/1968 00:00,-3.83E-08,0,3.3128
09/11/1968 00:00,-4.20E-08,0,3.6276
10/11/1968 00:00,-4.11E-08,0,3.548
11/11/1968 00:00,-4.34E-08,0,3.7498
12/11/1968 00:00,-5.91E-08,0,5.1064
13/11/1968 00:00,-4.34E-08,0,3.751
14/11/1968 00:00,-4.22E-08,0,3.6434
15/11/1968 00:00,-7.57E-08,0,6.5411
16/11/1968 00:00,-7.65E-08,0,6.608
17/11/1968 00:00,-8.57E-08,0,7.4067
18/11/1968 00:00,-5.45E-08,0,4.7106
19/11/1968 00:00,-5.52E-08,0,4.769
20/11/1968 00:00,-6.01E-08,0,5.1938
21/11/1968 00:00,-5.77E-08,0,4.9891
22/11/1968 00:00,-4.31E-08,0,3.7231
23/11/1968 00:00,-4.28E-08,0,3.7011
24/11/1968 00:00,-2.27E-08,0,1.9616
25/11/1968 00:00,-3.64E-08,0,3.1488
26/11/1968 00:00,-4.75E-08,0,4.102
27/11/1968 00:00,-5.25E-08,0,4.5389
28/11/1968 00:00,-5.51E-08,0,4.7605
29/11/1968 00:00,-5.95E-08,0,5.1405
30/11/1968 00:00,-6.24E-08,0,5.3951
01/12/1968 00:00,-5.90E-08,0,5.0984
02/12/1968 00:00,-7.75E-09,0,0.6699
03/12/1968 00:00,5.20E-09,0,-0.449
04/12/1968 00:00,-3.65E-08,0,3.1528
05/12/1968 00:00,-4.32E-08,0,3.7356
06/12/1968 00:00,-7.91E-08,0,6.8303
07/12/1968 00:00,-7.43E-08,0,6.4171
08/12/1968 00:00,-5.97E-08,0,5.1603
09/12/1968 00:00,-7.23E-08,0,6.244
10/12/1968 00:00,-7.41E-08,0,6.3982
11/12/1968 00:00,-7.99E-08,0,6.9057
12/12/1968 00:00,-7.85E-08,0,6.7837
13/12/1968 00:00,-7.89E-08,0,6.8187
14/12/1968 00:00,-6.91E-08,0,5.9712
15/12/1968 00:00,-5.66E-08,0,4.8883
16/12/1968 00:00,-6.07E-08,0,5.2462
17/12/1968 00:00,-8.46E-08,0,7.3137
18/12/1968 00:00,-7.73E-08,0,6.6815
19/12/1968 00:00,-8.17E-08,0,7.0553
20/12/1968 00:00,-6.66E-08,0,5.7509
21/12/1968 00:00,-4.99E-08,0,4.3148
22/12/1968 00:00,-4.59E-08,0,3.966
23/12/1968 00:00,7.25E-08,0,-6.2619
24/12/1968 00:00,-8.21E-09,0,0.7096
25/12/1968 00:00,-5.21E-08,0,4.4993
26/12/1968 00:00,-5.01E-08,0,4.3262
27/12/1968 00:00,-7.03E-08,0,6.0714
28/12/1968 00:00,-7.94E-08,0,6.864
29/12/1968 00:00,-8.85E-08,0,7.6472
30/12/1968 00:00,-5.71E-08,0,4.9368
31/12/1968 00:00,-7.84E-08,0,6.7775
01/01/1969 00:00,-8.01E-08,0,6.9245
02/01/1969 00:00,-7.49E-08,0,6.4742
03/01/1969 00:00,-5.82E-08,0,5.0307
04/01/1969 00:00,-6.83E-08,0,5.8987
05/01/1969 00:00,-5.04E-08,0,4.3511
06/01/1969 00:00,-8.81E-08,0,7.6149
07/01/1969 00:00,-9.27E-08,0,8.0126
08/01/1969 00:00,-8.33E-08,0,7.1987
09/01/1969 00:00,-7.68E-08,0,6.638
10/01/1969 00:00,-8.58E-08,0,7.4153
11/01/1969 00:00,-7.67E-08,0,6.6307
12/01/1969 00:00,-6.85E-08,0,5.9157
13/01/1969 00:00,-2.78E-08,0,2.4
14/01/1969 00:00,-9.31E-09,0,0.8043
15/01/1969 00:00,-7.39E-08,0,6.3832
16/01/1969 00:00,-8.78E-08,0,7.5891
17/01/1969 00:00,-9.28E-08,0,8.0177
18/01/1969 00:00,-7.51E-08,0,6.4869
19/01/1969 00:00,-7.44E-08,0,6.432
20/01/1969 00:00,-8.67E-08,0,7.4945
21/01/1969 00:00,-8.78E-08,0,7.5849
22/01/1969 00:00,-7.06E-08,0,6.1026
23/01/1969 00:00,-7.53E-08,0,6.5041
24/01/1969 00:00,-6.11E-08,0,5.2803
25/01/1969 00:00,-5.41E-08,0,4.6755
26/01/1969 00:00,-7.37E-08,0,6.3703
27/01/1969 00:00,-7.77E-08,0,6.7102
28/01/1969 00:00,-7.74E-08,0,6.6876
29/01/1969 00:00,-7.01E-08,0,6.0574
30/01/1969 00:00,-7.31E-08,0,6.3132
31/01/1969 00:00,-5.11E-08,0,4.4146
01/02/1969 00:00,-3.59E-08,0,3.1005
02/02/1969 00:00,-5.48E-08,0,4.7317
03/02/1969 00:00,-8.02E-08,0,6.9303
04/02/1969 00:00,-6.89E-08,0,5.9512
05/02/1969 00:00,-7.39E-08,0,6.383
06/02/1969 00:00,-7.38E-08,0,6.3771
07/02/1969 00:00,-4.88E-08,0,4.2171
08/02/1969 00:00,4.67E-08,0,-4.0334
09/02/1969 00:00,7.64E-07,0,-66.0093
10/02/1969 00:00,3.54E-08,0,-3.0619
11/02/1969 00:00,-2.50E-08,0,2.1588
12/02/1969 00:00,-5.34E-08,0,4.6157
13/02/1969 00:00,-4.20E-08,0,3.633
14/02/1969 00:00,-7.10E-08,0,6.136
15/02/1969 00:00,-6.98E-08,0,6.0337
16/02/1969 00:00,-6.41E-08,0,5.5422
17/02/1969 00:00,-7.57E-08,0,6.5393
18/02/1969 00:00,-8.03E-08,0,6.9401
19/02/1969 00:00,-7.75E-08,0,6.6996
20/02/1969 00:00,-4.15E-08,0,3.5827
21/02/1969 00:00,2.82E-08,0,-2.4402
22/02/1969 00:00,5.98E-09,0,-0.517
23/02/1969 00:00,-4.81E-08,0,4.155
24/02/1969 00:00,-6.30E-08,0,5.4416
25/02/1969 00:00,-4.45E-08,0,3.8481
26/02/1969 00:00,1.99E-08,0,-1.7151
27/02/1969 00:00,-3.39E-08,0,2.9262
28/02/1969 00:00,-5.08E-08,0,4.3883
01/03/1969 00:00,-6.03E-08,0,5.2063
02/03/1969 00:00,-6.68E-08,0,5.7715
03/03/1969 00:00,-5.99E-08,0,5.1721
04/03/1969 00:00,-3.53E-08,0,3.0456
05/03/1969 00:00,-3.79E-08,0,3.2735
06/03/1969 00:00,-5.21E-08,0,4.5039
07/03/1969 00:00,-4.83E-08,0,4.177
08/03/1969 00:00,-6.38E-08,0,5.5138
09/03/1969 00:00,-6.61E-08,0,5.71
10/03/1969 00:00,-6.87E-08,0,5.937
11/03/1969 00:00,-3.11E-08,0,2.6866
12/03/1969 00:00,-2.90E-08,0,2.5019
13/03/1969 00:00,-4.08E-08,0,3.5211
14/03/1969 00:00,-1.80E-08,0,1.559
15/03/1969 00:00,1.11E-08,0,-0.9615
16/03/1969 00:00,-2.37E-08,0,2.0494
17/03/1969 00:00,-2.50E-08,0,2.164
18/03/1969 00:00,-5.24E-08,0,4.5242
19/03/1969 00:00,-3.26E-08,0,2.8186
20/03/1969 00:00,-4.12E-08,0,3.5613
21/03/1969 00:00,-4.07E-08,0,3.5203
22/03/1969 00:00,-3.18E-08,0,2.744
23/03/1969 00:00,-1.37E-08,0,1.1859
24/03/1969 00:00,4.20E-08,0,-3.6294
25/03/1969 00:00,-3.92E-08,0,3.3887
26/03/1969 00:00,-3.28E-08,0,2.8327
27/03/1969 00:00,-1.49E-08,0,1.2831
28/03/1969 00:00,-3.67E-08,0,3.1743
29/03/1969 00:00,-3.07E-08,0,2.6547
30/03/1969 00:00,-3.29E-08,0,2.844
31/03/1969 00:00,-4.07E-08,0,3.5161
01/04/1969 00:00,-3.49E-08,0,3.0124
02/04/1969 00:00,-2.64E-08,0,2.2818
03/04/1969 00:00,-4.50E-08,0,3.8885
04/04/1969 00:00,-4.34E-08,0,3.7471
05/04/1969 00:00,-3.35E-08,0,2.8961
06/04/1969 00:00,-4.26E-08,0,3.6807
07/04/1969 00:00,-4.20E-08,0,3.6275
08/04/1969 00:00,-4.81E-08,0,4.1572
09/04/1969 00:00,-3.53E-08,0,3.0462
10/04/1969 00:00,-2.78E-08,0,2.4017
11/04/1969 00:00,-1.01E-08,0,0.8744
12/04/1969 00:00,-3.54E-09,0,0.3056
13/04/1969 00:00,2.03E-08,0,-1.7529
14/04/1969 00:00,2.83E-08,0,-2.4471
15/04/1969 00:00,-2.96E-08,0,2.5606
16/04/1969 00:00,-1.38E-08,0,1.1962
17/04/1969 00:00,-2.60E-08,0,2.249
18/04/1969 00:00,-1.29E-08,0,1.1163
19/04/1969 00:00,-5.70E-09,0,0.4928
20/04/1969 00:00,-1.07E-08,0,0.9264
21/04/1969 00:00,-9.37E-09,0,0.8099
22/04/1969 00:00,-1.44E-08,0,1.245
23/04/1969 00:00,-2.25E-08,0,1.9408
24/04/1969 00:00,-2.95E-08,0,2.5479
25/04/1969 00:00,-1.32E-08,0,1.1437
26/04/1969 00:00,-1.34E-08,0,1.1552
27/04/1969 00:00,-2.39E-08,0,2.0623
28/04/1969 00:00,-3.22E-08,0,2.7807
29/04/1969 00:00,-2.72E-08,0,2.3535
30/04/1969 00:00,-1.40E-08,0,1.2134
01/05/1969 00:00,1.31E-08,0,-1.1328
02/05/1969 00:00,-2.37E-08,0,2.0488
03/05/1969 00:00,-2.43E-08,0,2.1
04/05/1969 00:00,-2.28E-08,0,1.967
05/05/1969 00:00,-2.53E-08,0,2.1825
06/05/1969 00:00,-2.36E-08,0,2.0386
07/05/1969 00:00,-1.80E-08,0,1.5567
08/05/1969 00:00,-2.45E-08,0,2.1204
09/05/1969 00:00,-1.37E-08,0,1.1863
10/05/1969 00:00,-1.07E-08,0,0.9204
11/05/1969 00:00,-1.29E-08,0,1.1121
12/05/1969 00:00,6.59E-08,0,-5.6941
13/05/1969 00:00,3.03E-09,0,-0.2615
14/05/1969 00:00,1.49E-09,0,-0.1287
15/05/1969 00:00,4.32E-10,0,-0.0373
16/05/1969 00:00,4.88E-09,0,-0.422
17/05/1969 00:00,2.28E-08,0,-1.967
18/05/1969 00:00,-8.89E-09,0,0.7683
19/05/1969 00:00,-1.06E-08,0,0.9117
20/05/1969 00:00,2.88E-08,0,-2.4875
21/05/1969 00:00,2.23E-08,0,-1.9286
22/05/1969 00:00,-7.26E-09,0,0.6272
23/05/1969 00:00,-1.37E-08,0,1.1796
24/05/1969 00:00,-9.22E-09,0,0.7969
25/05/1969 00:00,2.07E-08,0,-1.7846
26/05/1969 00:00,-1.96E-08,0,1.6922
27/05/1969 00:00,-1.62E-08,0,1.4039
28/05/1969 00:00,-7.14E-09,0,0.6165
29/05/1969 00:00,1.39E-07,0,-12.0479
30/05/1969 00:00,4.14E-09,0,-0.3575
31/05/1969 00:00,1.83E-07,0,-15.8287
01/06/1969 00:00,-8.48E-09,0,0.7331
02/06/1969 00:00,-6.95E-09,0,0.6004
03/06/1969 00:00,-1.38E-08,0,1.1924
04/06/1969 00:00,-1.07E-08,0,0.925
05/06/1969 00:00,-8.45E-09,0,0.7302
06/06/1969 00:00,-1.34E-08,0,1.1615
07/06/1969 00:00,-1.51E-08,0,1.3082
08/06/1969 00:00,-4.44E-09,0,0.3832
09/06/1969 00:00,8.25E-09,0,-0.7131
10/06/1969 00:00,3.54E-09,0,-0.3059
11/06/1969 00:00,-1.28E-08,0,1.1031
12/06/1969 00:00,-1.16E-08,0,1.0001
13/06/1969 00:00,-3.26E-09,0,0.2818
14/06/1969 00:00,-6.15E-09,0,0.5314
15/06/1969 00:00,-6.99E-09,0,0.6039
16/06/1969 00:00,-1.09E-08,0,0.944
17/06/1969 00:00,-6.90E-09,0,0.5961
18/06/1969 00:00,3.02E-08,0,-2.6076
19/06/1969 00:00,-4.85E-09,0,0.4193
20/06/1969 00:00,-6.84E-09,0,0.591
21/06/1969 00:00,-9.22E-09,0,0.7966
22/06/1969 00:00,-9.15E-09,0,0.7905
23/06/1969 00:00,-6.41E-09,0,0.5536
24/06/1969 00:00,6.49E-09,0,-0.561
25/06/1969 00:00,-2.71E-09,0,0.234
26/06/1969 00:00,-2.31E-10,0,0.02
27/06/1969 00:00,-1.72E-08,0,1.4835
