id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
          50,  0.3047808E+06,  0.6061130E+07,   154.719,  2784.721
          51,  0.3047501E+06,  0.6061237E+07,   266.889,  2433.353
          52,  0.3049594E+06,  0.6061040E+07,   168.002,  3220.113
          53,  0.3049251E+06,  0.6061151E+07,   259.041,  2457.208
          54,  0.3051380E+06,  0.6060950E+07,   167.188,  3152.735
          55,  0.3051029E+06,  0.6061061E+07,   264.742,  2492.586
          56,  0.3053166E+06,  0.6060859E+07,   135.883,  2295.052
          57,  0.3052804E+06,  0.6060967E+07,   263.216,  2358.920
          58,  0.3054952E+06,  0.6060769E+07,   131.475,  2252.752
          59,  0.3054601E+06,  0.6060875E+07,   249.658,  2135.747
          60,  0.3056739E+06,  0.6060679E+07,   186.707,  3324.984
          61,  0.3056309E+06,  0.6060797E+07,   228.273,  2122.572
          62,  0.3058525E+06,  0.6060589E+07,   164.615,  2771.866
          63,  0.3058173E+06,  0.6060708E+07,   232.256,  2242.886
          64,  0.3060311E+06,  0.6060498E+07,   134.291,  2140.305
          65,  0.3059842E+06,  0.6060610E+07,   242.821,  2211.525
          66,  0.3062097E+06,  0.6060408E+07,   144.552,  2623.719
          67,  0.3061589E+06,  0.6060522E+07,   231.189,  2139.701
          68,  0.3063883E+06,  0.6060318E+07,   160.551,  3026.663
          69,  0.3063246E+06,  0.6060448E+07,   204.398,  2144.809
          70,  0.3065669E+06,  0.6060227E+07,   132.650,  2393.173
          71,  0.3065032E+06,  0.6060346E+07,   249.155,  2458.375
          72,  0.3067455E+06,  0.6060137E+07,   171.116,  2919.956
          73,  0.3066745E+06,  0.6060271E+07,   213.022,  2188.494
          74,  0.3069242E+06,  0.6060047E+07,   171.988,  2946.684
          75,  0.3068656E+06,  0.6060173E+07,   244.145,  2395.567
          76,  0.3071028E+06,  0.6059957E+07,   172.704,  2963.525
          77,  0.3070414E+06,  0.6060081E+07,   241.846,  2475.046
          78,  0.3072814E+06,  0.6059866E+07,   162.382,  2903.237
          79,  0.3072182E+06,  0.6059991E+07,   234.110,  2409.111
          80,  0.3074600E+06,  0.6059776E+07,   191.233,  3100.827
          81,  0.3073882E+06,  0.6059917E+07,   201.393,  2188.332
          82,  0.3076386E+06,  0.6059686E+07,    78.618,  1059.062
          83,  0.3075624E+06,  0.6059826E+07,   200.898,  2200.845
          84,  0.3076468E+06,  0.6059764E+07,    81.315,  1266.351
          85,  0.3078168E+06,  0.6059595E+07,   122.172,  1696.956
          86,  0.3077361E+06,  0.6059718E+07,   163.654,  1561.708
          87,  0.3079942E+06,  0.6059502E+07,   136.685,  1343.762
          88,  0.3079117E+06,  0.6059649E+07,   135.506,  1391.832
          89,  0.3079941E+06,  0.6059602E+07,   140.665,  1053.609
          90,  0.3081711E+06,  0.6059408E+07,   136.806,  1405.265
          91,  0.3080826E+06,  0.6059555E+07,   123.620,  1408.698
          92,  0.3081685E+06,  0.6059511E+07,   139.173,  1065.794
          93,  0.3083481E+06,  0.6059315E+07,   134.502,  1549.713
          94,  0.3082570E+06,  0.6059464E+07,   113.141,  1291.268
          95,  0.3083416E+06,  0.6059421E+07,   135.472,  1187.424
          96,  0.3085251E+06,  0.6059221E+07,   155.131,  2568.763
          97,  0.3084301E+06,  0.6059374E+07,   109.194,  1641.689
          98,  0.3085156E+06,  0.6059328E+07,   144.611,  1823.528
          99,  0.3087020E+06,  0.6059128E+07,   102.435,  1473.553
         100,  0.3086747E+06,  0.6059234E+07,   162.129,  1967.295
         101,  0.3088790E+06,  0.6059034E+07,   194.090,  3555.732
         102,  0.3087632E+06,  0.6059188E+07,    90.073,  1604.738
         103,  0.3088625E+06,  0.6059148E+07,   160.395,  2517.930
         104,  0.3090560E+06,  0.6058941E+07,   182.873,  3693.660
         105,  0.3090392E+06,  0.6059055E+07,   176.196,  2810.465
         106,  0.3092329E+06,  0.6058848E+07,   158.954,  3008.368
         107,  0.3092141E+06,  0.6058963E+07,   177.938,  2611.380
         108,  0.3094099E+06,  0.6058754E+07,   126.847,  2478.580
         109,  0.3093978E+06,  0.6058859E+07,   164.013,  2258.521
         110,  0.3095869E+06,  0.6058661E+07,   124.282,  2769.641
         111,  0.3095600E+06,  0.6058764E+07,   173.794,  2539.047
         112,  0.3097638E+06,  0.6058567E+07,   126.820,  2796.378
         113,  0.3097336E+06,  0.6058674E+07,   171.131,  2647.272
         114,  0.3099408E+06,  0.6058474E+07,   118.912,  2307.475
         115,  0.3099094E+06,  0.6058580E+07,   170.325,  2470.140
         116,  0.3101178E+06,  0.6058380E+07,   139.386,  2913.986
         117,  0.3100786E+06,  0.6058499E+07,   153.512,  2247.456
         118,  0.3102947E+06,  0.6058287E+07,   167.053,  3449.537
         119,  0.3102574E+06,  0.6058405E+07,   185.521,  2740.954
         120,  0.3104717E+06,  0.6058193E+07,   176.330,  3206.389
         121,  0.3104516E+06,  0.6058302E+07,   189.065,  2792.634
         122,  0.3106487E+06,  0.6058100E+07,   166.400,  3374.126
         123,  0.3106303E+06,  0.6058207E+07,   175.499,  2730.949
         124,  0.3108256E+06,  0.6058006E+07,   143.536,  2686.401
         125,  0.3108048E+06,  0.6058115E+07,   156.327,  2455.028
         126,  0.3110025E+06,  0.6057912E+07,   144.471,  2675.310
         127,  0.3109682E+06,  0.6058020E+07,   174.731,  2492.217
         128,  0.3111779E+06,  0.6057816E+07,   148.521,  2487.054
         129,  0.3111519E+06,  0.6057945E+07,   147.063,  2040.318
         130,  0.3113521E+06,  0.6057718E+07,   131.221,  2764.429
         131,  0.3113167E+06,  0.6057829E+07,   172.889,  2474.324
         132,  0.3115263E+06,  0.6057619E+07,   158.878,  3942.590
         133,  0.3114856E+06,  0.6057745E+07,   145.975,  2485.068
         134,  0.3117005E+06,  0.6057521E+07,   157.788,  3891.431
         135,  0.3116579E+06,  0.6057645E+07,   166.869,  2903.495
         136,  0.3118747E+06,  0.6057422E+07,   156.169,  3879.042
         137,  0.3118318E+06,  0.6057547E+07,   164.416,  2855.019
         138,  0.3120488E+06,  0.6057323E+07,   160.176,  3878.233
         139,  0.3120056E+06,  0.6057449E+07,   165.079,  2841.805
         140,  0.3122230E+06,  0.6057225E+07,   167.553,  3848.623
         141,  0.3121794E+06,  0.6057350E+07,   170.462,  2871.404
         142,  0.3123972E+06,  0.6057126E+07,   174.236,  3908.058
         143,  0.3123533E+06,  0.6057252E+07,   175.486,  2895.514
         144,  0.3125714E+06,  0.6057028E+07,   168.991,  2860.475
         145,  0.3125272E+06,  0.6057154E+07,   177.392,  2748.667
         146,  0.3127456E+06,  0.6056929E+07,   156.925,  2308.783
         147,  0.3127012E+06,  0.6057055E+07,   176.011,  2437.491
         148,  0.3129198E+06,  0.6056831E+07,   164.819,  2830.495
         149,  0.3128751E+06,  0.6056957E+07,   174.303,  2424.131
         150,  0.3130940E+06,  0.6056732E+07,   173.918,  3027.400
         151,  0.3130491E+06,  0.6056858E+07,   175.133,  2578.334
         152,  0.3132682E+06,  0.6056634E+07,   147.105,  2211.600
         153,  0.3132231E+06,  0.6056760E+07,   175.543,  2424.648
         154,  0.3134423E+06,  0.6056535E+07,   145.707,  2193.165
         155,  0.3133970E+06,  0.6056662E+07,   172.211,  2256.229
         156,  0.3136165E+06,  0.6056436E+07,   104.785,  2024.630
         157,  0.3135711E+06,  0.6056565E+07,   162.357,  2293.682
         158,  0.3137907E+06,  0.6056338E+07,    46.129,  1056.575
         159,  0.3137445E+06,  0.6056450E+07,   131.941,  2408.318
         160,  0.3139649E+06,  0.6056239E+07,   249.433,  7693.341
         161,  0.3138316E+06,  0.6056401E+07,    92.182,  1732.112
         162,  0.3139380E+06,  0.6056399E+07,   373.360,  6742.398
         163,  0.3140982E+06,  0.6056280E+07,   616.154,  9287.239
         164,  0.3007820E+06,  0.6063415E+07,   170.467,  2674.012
         165,  0.3009430E+06,  0.6063312E+07,   162.326,  2685.380
         166,  0.3008318E+06,  0.6063501E+07,   173.197,  2527.172
         167,  0.3009874E+06,  0.6063398E+07,   164.524,  3026.963
         168,  0.3007433E+06,  0.6063533E+07,   283.112,  3465.262
         169,  0.3011008E+06,  0.6063203E+07,   154.302,  4537.944
         170,  0.3010600E+06,  0.6063327E+07,   209.595,  2608.901
         171,  0.3012709E+06,  0.6063119E+07,   152.334,  4628.062
         172,  0.3012301E+06,  0.6063238E+07,   282.795,  3320.740
         173,  0.3014432E+06,  0.6063031E+07,   152.505,  4445.321
         174,  0.3013996E+06,  0.6063150E+07,   278.430,  3282.710
         175,  0.3016181E+06,  0.6062942E+07,   145.374,  3750.525
         176,  0.3015767E+06,  0.6063063E+07,   303.063,  3196.401
         177,  0.3017942E+06,  0.6062850E+07,   143.066,  3930.383
         178,  0.3017546E+06,  0.6062969E+07,   323.776,  3102.979
         179,  0.3019635E+06,  0.6062773E+07,   153.279,  4841.859
         180,  0.3019315E+06,  0.6062880E+07,   274.469,  2831.304
         181,  0.3021196E+06,  0.6062694E+07,   136.786,  3569.071
         182,  0.3020985E+06,  0.6062803E+07,   283.497,  3266.940
         183,  0.3022999E+06,  0.6062603E+07,   112.536,  2309.458
         184,  0.3022649E+06,  0.6062707E+07,   186.868,  2513.791
         185,  0.3024942E+06,  0.6062513E+07,   123.510,  2795.219
         186,  0.3023697E+06,  0.6062664E+07,   134.908,  2066.673
         187,  0.3024687E+06,  0.6062622E+07,   210.898,  2639.411
         188,  0.3026720E+06,  0.6062420E+07,   122.935,  2706.346
         189,  0.3026306E+06,  0.6062526E+07,   307.984,  3130.986
         190,  0.3028479E+06,  0.6062330E+07,   130.058,  2735.269
         191,  0.3028064E+06,  0.6062437E+07,   307.743,  3116.862
         192,  0.3030230E+06,  0.6062240E+07,   136.900,  2705.571
         193,  0.3029804E+06,  0.6062348E+07,   305.337,  2967.309
         194,  0.3031975E+06,  0.6062150E+07,   149.236,  2865.005
         195,  0.3031537E+06,  0.6062259E+07,   305.836,  2929.197
         196,  0.3033717E+06,  0.6062060E+07,   142.068,  2848.834
         197,  0.3033268E+06,  0.6062169E+07,   304.585,  2925.716
         198,  0.3035459E+06,  0.6061971E+07,   130.904,  2647.856
         199,  0.3034987E+06,  0.6062080E+07,   302.669,  2948.444
         200,  0.3037211E+06,  0.6061880E+07,   128.334,  2337.696
         201,  0.3036708E+06,  0.6061991E+07,   308.220,  2980.368
         202,  0.3038921E+06,  0.6061789E+07,   133.512,  2434.053
         203,  0.3038456E+06,  0.6061902E+07,   301.277,  3182.969
         204,  0.3040457E+06,  0.6061699E+07,   164.931,  2432.901
         205,  0.3040149E+06,  0.6061808E+07,   300.779,  3081.325
         206,  0.3042091E+06,  0.6061609E+07,   117.357,  2342.573
         207,  0.3041719E+06,  0.6061712E+07,   252.608,  2489.833
         208,  0.3043980E+06,  0.6061526E+07,   142.813,  2298.319
         209,  0.3043414E+06,  0.6061637E+07,   271.440,  2534.885
         210,  0.3045789E+06,  0.6061440E+07,   144.675,  2427.352
         211,  0.3045311E+06,  0.6061571E+07,   249.168,  2554.132
         212,  0.3047362E+06,  0.6061346E+07,   153.468,  3061.850
         213,  0.3046922E+06,  0.6061461E+07,   275.409,  2894.402
         214,  0.3048944E+06,  0.6061257E+07,   167.252,  3294.935
         215,  0.3048412E+06,  0.6061381E+07,   221.053,  2605.941
         216,  0.3050685E+06,  0.6061172E+07,   170.563,  3597.707
         217,  0.3050081E+06,  0.6061296E+07,   287.488,  3185.645
         218,  0.3052452E+06,  0.6061079E+07,   176.070,  3518.542
         219,  0.3051749E+06,  0.6061222E+07,   254.267,  3005.783
         220,  0.3054238E+06,  0.6060982E+07,   124.496,  2254.236
         221,  0.3053442E+06,  0.6061133E+07,   238.604,  2924.832
         222,  0.3054361E+06,  0.6061075E+07,   138.896,  2256.965
         223,  0.3055957E+06,  0.6060902E+07,   157.950,  2974.301
         224,  0.3055265E+06,  0.6061028E+07,   199.044,  2172.897
         225,  0.3057744E+06,  0.6060825E+07,   143.019,  2808.699
         226,  0.3057043E+06,  0.6060942E+07,   252.109,  2506.845
         227,  0.3059491E+06,  0.6060729E+07,   188.342,  3055.696
         228,  0.3058773E+06,  0.6060870E+07,   186.867,  2172.259
         229,  0.3059576E+06,  0.6060830E+07,   153.965,  1968.277
         230,  0.3061121E+06,  0.6060634E+07,   123.584,  2018.051
         231,  0.3061133E+06,  0.6060721E+07,   150.109,  2011.677
         232,  0.3062738E+06,  0.6060562E+07,   178.387,  3476.461
         233,  0.3061988E+06,  0.6060679E+07,   161.214,  1927.331
         234,  0.3064395E+06,  0.6060476E+07,   156.863,  2709.091
         235,  0.3063612E+06,  0.6060623E+07,   185.292,  2078.951
         236,  0.3066108E+06,  0.6060389E+07,   150.653,  2980.011
         237,  0.3065434E+06,  0.6060509E+07,   187.309,  2072.988
         238,  0.3067946E+06,  0.6060306E+07,   132.940,  2147.763
         239,  0.3067009E+06,  0.6060452E+07,   155.870,  1841.521
         240,  0.3067808E+06,  0.6060411E+07,   133.039,  1532.398
         241,  0.3069829E+06,  0.6060206E+07,   159.709,  2531.779
         242,  0.3068827E+06,  0.6060358E+07,   123.613,  1514.407
         243,  0.3069635E+06,  0.6060315E+07,   163.957,  1711.018
         244,  0.3071568E+06,  0.6060116E+07,   165.487,  2725.454
         245,  0.3071156E+06,  0.6060226E+07,   195.666,  2050.130
         246,  0.3073250E+06,  0.6060042E+07,   158.565,  2888.099
         247,  0.3072857E+06,  0.6060143E+07,   171.673,  1841.834
         248,  0.3074906E+06,  0.6059967E+07,   151.022,  2236.823
         249,  0.3074490E+06,  0.6060073E+07,   199.290,  2012.523
         250,  0.3076599E+06,  0.6059859E+07,   124.977,  1497.105
         251,  0.3076185E+06,  0.6059978E+07,   221.340,  2168.302
         252,  0.3078310E+06,  0.6059773E+07,   108.250,  1964.360
         253,  0.3077881E+06,  0.6059872E+07,   164.131,  1515.358
         254,  0.3080001E+06,  0.6059703E+07,   141.669,  1851.216
         255,  0.3078748E+06,  0.6059849E+07,   110.331,  1127.881
         256,  0.3079797E+06,  0.6059812E+07,   175.559,  1954.586
         257,  0.3081685E+06,  0.6059611E+07,   121.102,  1610.406
         258,  0.3081355E+06,  0.6059717E+07,   178.416,  2089.614
         259,  0.3083390E+06,  0.6059523E+07,   124.124,  1698.516
         260,  0.3082912E+06,  0.6059631E+07,   189.370,  2202.300
         261,  0.3085091E+06,  0.6059434E+07,   118.962,  1594.602
         262,  0.3084582E+06,  0.6059548E+07,   190.417,  2160.062
         263,  0.3086653E+06,  0.6059341E+07,   164.569,  2383.304
         264,  0.3086228E+06,  0.6059458E+07,   196.492,  2280.267
         265,  0.3088352E+06,  0.6059254E+07,   123.421,  1848.770
         266,  0.3087777E+06,  0.6059364E+07,   186.749,  1965.146
         267,  0.3090227E+06,  0.6059168E+07,   141.605,  2771.385
         268,  0.3089615E+06,  0.6059279E+07,   230.375,  2568.739
         269,  0.3091973E+06,  0.6059076E+07,   139.505,  3274.049
         270,  0.3091421E+06,  0.6059191E+07,   202.128,  2450.111
         271,  0.3093789E+06,  0.6058974E+07,   112.779,  2198.124
         272,  0.3093052E+06,  0.6059115E+07,   144.235,  1941.128
         273,  0.3093767E+06,  0.6059068E+07,    94.380,  1607.319
         274,  0.3095479E+06,  0.6058869E+07,   153.835,  2817.788
         275,  0.3094719E+06,  0.6059012E+07,   174.956,  2773.544
         276,  0.3097067E+06,  0.6058778E+07,   140.591,  3336.030
         277,  0.3096469E+06,  0.6058922E+07,   171.782,  2577.761
         278,  0.3098792E+06,  0.6058687E+07,   134.988,  3183.684
         279,  0.3098182E+06,  0.6058832E+07,   192.889,  2876.266
         280,  0.3100472E+06,  0.6058605E+07,   142.241,  3114.704
         281,  0.3099967E+06,  0.6058725E+07,   171.361,  2524.844
         282,  0.3102182E+06,  0.6058524E+07,   128.125,  2945.806
         283,  0.3101615E+06,  0.6058646E+07,   186.260,  2574.877
         284,  0.3104142E+06,  0.6058420E+07,   122.433,  2739.966
         285,  0.3103334E+06,  0.6058568E+07,   154.622,  2286.146
         286,  0.3104196E+06,  0.6058521E+07,   109.671,  2078.886
         287,  0.3106102E+06,  0.6058315E+07,   170.544,  3142.221
         288,  0.3105253E+06,  0.6058464E+07,   147.171,  2439.120
         289,  0.3106122E+06,  0.6058421E+07,   153.694,  2045.680
         290,  0.3107865E+06,  0.6058222E+07,   169.455,  3535.389
         291,  0.3107719E+06,  0.6058326E+07,   191.850,  2564.655
         292,  0.3109474E+06,  0.6058128E+07,   168.967,  3117.513
         293,  0.3109434E+06,  0.6058236E+07,   178.736,  2466.146
         294,  0.3111176E+06,  0.6058053E+07,   113.441,  2550.215
         295,  0.3110925E+06,  0.6058138E+07,   149.681,  1936.658
         296,  0.3112906E+06,  0.6057958E+07,   122.540,  2149.546
         297,  0.3111879E+06,  0.6058111E+07,   167.392,  2108.134
         298,  0.3113085E+06,  0.6058053E+07,   158.232,  3042.534
         299,  0.3114502E+06,  0.6057857E+07,   157.457,  3914.330
         300,  0.3113862E+06,  0.6057986E+07,   200.843,  3917.890
         301,  0.3116172E+06,  0.6057771E+07,   145.932,  4410.392
         302,  0.3115588E+06,  0.6057899E+07,   252.639,  4697.430
         303,  0.3117892E+06,  0.6057671E+07,   146.952,  4418.523
         304,  0.3117307E+06,  0.6057798E+07,   246.115,  4741.904
         305,  0.3119627E+06,  0.6057574E+07,   146.314,  4438.197
         306,  0.3119039E+06,  0.6057700E+07,   248.435,  4777.082
         307,  0.3121362E+06,  0.6057476E+07,   148.450,  4435.370
         308,  0.3120771E+06,  0.6057603E+07,   251.015,  4792.812
         309,  0.3123097E+06,  0.6057377E+07,   153.207,  4392.746
         310,  0.3122502E+06,  0.6057505E+07,   256.378,  4823.148
         311,  0.3124833E+06,  0.6057279E+07,   157.672,  4472.490
         312,  0.3124236E+06,  0.6057407E+07,   262.280,  4835.172
         313,  0.3126570E+06,  0.6057181E+07,   154.560,  3162.835
         314,  0.3125969E+06,  0.6057309E+07,   270.816,  4804.439
         315,  0.3128307E+06,  0.6057083E+07,   146.017,  2518.699
         316,  0.3127704E+06,  0.6057211E+07,   283.080,  4517.924
         317,  0.3130045E+06,  0.6056985E+07,   154.010,  3194.727
         318,  0.3129439E+06,  0.6057113E+07,   293.519,  4574.186
         319,  0.3131783E+06,  0.6056886E+07,   162.524,  3458.675
         320,  0.3131173E+06,  0.6057015E+07,   304.368,  4899.513
         321,  0.3133520E+06,  0.6056789E+07,   143.869,  2468.597
         322,  0.3132909E+06,  0.6056917E+07,   314.007,  4791.444
         323,  0.3135258E+06,  0.6056692E+07,   145.221,  2480.540
         324,  0.3134643E+06,  0.6056821E+07,   310.017,  4527.510
         325,  0.3136992E+06,  0.6056579E+07,   104.535,  1840.079
         326,  0.3136321E+06,  0.6056738E+07,   356.054,  5212.914
         327,  0.3137283E+06,  0.6056672E+07,   107.440,  2317.536
         328,  0.3138918E+06,  0.6056511E+07,   134.591,  3018.266
         329,  0.3138146E+06,  0.6056606E+07,   317.455,  3117.899
         330,  0.3140713E+06,  0.6056439E+07,   215.434,  7461.270
         331,  0.3139209E+06,  0.6056604E+07,   157.111,  4476.639
         332,  0.3140533E+06,  0.6056594E+07,   426.476,  8918.411
         333,  0.3141907E+06,  0.6056460E+07,   493.067,  9098.285
         334,  0.3009009E+06,  0.6063614E+07,   168.135,  3066.258
         335,  0.3008428E+06,  0.6063706E+07,   401.034,  5054.704
         336,  0.3010565E+06,  0.6063510E+07,   170.473,  2251.306
         337,  0.3011893E+06,  0.6063362E+07,   156.224,  3624.266
         338,  0.3011535E+06,  0.6063488E+07,   245.892,  2716.336
         339,  0.3010324E+06,  0.6063687E+07,   480.002,  5506.889
         340,  0.3011056E+06,  0.6063586E+07,   151.510,  2768.696
         341,  0.3013588E+06,  0.6063269E+07,   156.682,  4035.549
         342,  0.3013199E+06,  0.6063377E+07,   337.321,  3527.419
         343,  0.3015331E+06,  0.6063183E+07,   153.047,  3835.778
         344,  0.3014986E+06,  0.6063298E+07,   317.445,  3286.108
         345,  0.3017132E+06,  0.6063091E+07,   123.222,  2856.480
         346,  0.3016773E+06,  0.6063196E+07,   325.529,  3339.090
         347,  0.3018920E+06,  0.6062999E+07,   143.294,  3438.361
         348,  0.3018481E+06,  0.6063114E+07,   315.871,  3126.961
         349,  0.3020666E+06,  0.6062909E+07,   133.596,  3548.655
         350,  0.3020256E+06,  0.6063025E+07,   360.805,  3612.806
         351,  0.3022438E+06,  0.6062816E+07,   127.434,  2960.993
         352,  0.3022045E+06,  0.6062925E+07,   366.296,  3821.762
         353,  0.3024337E+06,  0.6062726E+07,   105.305,  2580.667
         354,  0.3023843E+06,  0.6062834E+07,   358.937,  3483.413
         355,  0.3026051E+06,  0.6062635E+07,   130.790,  2930.335
         356,  0.3025696E+06,  0.6062750E+07,   342.891,  3450.909
         357,  0.3027650E+06,  0.6062542E+07,   121.015,  2866.577
         358,  0.3027246E+06,  0.6062655E+07,   302.455,  3034.499
         359,  0.3029389E+06,  0.6062455E+07,   128.934,  2869.287
         360,  0.3028906E+06,  0.6062577E+07,   323.790,  3250.667
         361,  0.3031111E+06,  0.6062366E+07,   135.624,  2811.307
         362,  0.3030612E+06,  0.6062489E+07,   352.011,  3375.101
         363,  0.3032830E+06,  0.6062277E+07,   147.390,  2941.692
         364,  0.3032322E+06,  0.6062401E+07,   347.353,  3295.041
         365,  0.3034538E+06,  0.6062189E+07,   141.203,  2972.959
         366,  0.3034008E+06,  0.6062312E+07,   349.527,  3358.383
         367,  0.3036237E+06,  0.6062100E+07,   129.060,  2755.732
         368,  0.3035714E+06,  0.6062223E+07,   332.138,  3240.781
         369,  0.3037953E+06,  0.6062012E+07,   127.791,  2499.125
         370,  0.3037360E+06,  0.6062136E+07,   318.289,  3268.883
         371,  0.3039684E+06,  0.6061920E+07,   146.092,  2787.934
         372,  0.3038988E+06,  0.6062058E+07,   292.252,  3497.001
         373,  0.3041411E+06,  0.6061821E+07,   134.846,  2307.141
         374,  0.3040683E+06,  0.6061964E+07,   318.430,  3802.540
         375,  0.3043042E+06,  0.6061740E+07,   129.680,  3034.207
         376,  0.3042510E+06,  0.6061858E+07,   262.490,  2986.099
         377,  0.3044746E+06,  0.6061682E+07,   109.967,  2627.838
         378,  0.3044046E+06,  0.6061776E+07,   293.792,  3122.464
         379,  0.3046444E+06,  0.6061592E+07,   120.817,  1941.782
         380,  0.3045693E+06,  0.6061736E+07,   250.940,  3730.612
         381,  0.3046668E+06,  0.6061679E+07,   124.817,  2473.114
         382,  0.3047972E+06,  0.6061496E+07,   161.141,  3780.692
         383,  0.3047431E+06,  0.6061615E+07,   189.013,  2140.271
         384,  0.3049549E+06,  0.6061421E+07,   163.582,  3226.941
         385,  0.3049036E+06,  0.6061543E+07,   233.444,  2493.804
         386,  0.3051144E+06,  0.6061347E+07,   167.304,  3872.682
         387,  0.3050607E+06,  0.6061460E+07,   196.636,  2232.434
         388,  0.3052739E+06,  0.6061276E+07,   160.939,  3494.217
         389,  0.3052130E+06,  0.6061384E+07,   250.910,  2633.742
         390,  0.3054470E+06,  0.6061178E+07,   135.141,  2444.799
         391,  0.3053805E+06,  0.6061307E+07,   246.653,  2582.963
         392,  0.3056351E+06,  0.6061067E+07,   122.310,  2159.424
         393,  0.3055464E+06,  0.6061220E+07,   194.941,  2210.239
         394,  0.3056219E+06,  0.6061179E+07,   153.384,  1812.836
         395,  0.3058072E+06,  0.6060987E+07,   184.725,  3656.844
         396,  0.3057182E+06,  0.6061126E+07,   133.829,  1625.649
         397,  0.3057946E+06,  0.6061091E+07,   152.931,  1686.095
         398,  0.3059633E+06,  0.6060919E+07,   144.374,  2279.711
         399,  0.3059352E+06,  0.6061021E+07,   215.384,  2236.775
         400,  0.3061218E+06,  0.6060823E+07,   184.014,  3048.682
         401,  0.3060929E+06,  0.6060942E+07,   223.443,  2328.060
         402,  0.3062862E+06,  0.6060739E+07,   162.526,  3380.945
         403,  0.3062511E+06,  0.6060846E+07,   190.564,  2142.537
         404,  0.3064651E+06,  0.6060656E+07,   151.088,  2817.237
         405,  0.3064129E+06,  0.6060780E+07,   239.816,  2553.589
         406,  0.3066335E+06,  0.6060571E+07,   156.681,  3128.884
         407,  0.3065871E+06,  0.6060683E+07,   190.846,  2174.078
         408,  0.3067890E+06,  0.6060504E+07,   147.921,  2596.151
         409,  0.3067420E+06,  0.6060616E+07,   210.714,  2304.684
