id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
       17904,  0.3429178E+06,  0.6039208E+07,  4999.500,  9961.239
       17905,  0.3430422E+06,  0.6039330E+07,   191.085,  2229.113
       17906,  0.3430246E+06,  0.6039242E+07,   608.313,  8126.450
       17907,  0.3436330E+06,  0.6040065E+07,   200.975,  2990.225
       17908,  0.3435112E+06,  0.6040024E+07,   175.177,  2411.014
       17909,  0.3436023E+06,  0.6039993E+07,  1240.083,  9432.643
       17910,  0.3437433E+06,  0.6040133E+07,   417.933,  8112.030
       17911,  0.3437239E+06,  0.6040037E+07,   719.201,  9077.450
       17912,  0.3434158E+06,  0.6039967E+07,   234.042,  2998.736
       17913,  0.3434830E+06,  0.6039956E+07,   775.634,  6796.748
       17914,  0.3433527E+06,  0.6039889E+07,   237.859,  2555.481
       17915,  0.3434213E+06,  0.6039879E+07,   655.714,  6059.591
       17916,  0.3432897E+06,  0.6039810E+07,   236.696,  2365.421
       17917,  0.3433597E+06,  0.6039801E+07,   606.583,  5388.426
       17918,  0.3438214E+06,  0.6040120E+07,  4999.500,  9935.988
       17919,  0.3432267E+06,  0.6039732E+07,   233.950,  2317.482
       17920,  0.3432981E+06,  0.6039724E+07,   571.003,  5006.795
       17921,  0.3431637E+06,  0.6039653E+07,   225.875,  2340.304
       17922,  0.3432364E+06,  0.6039647E+07,   538.990,  4886.077
       17923,  0.3431007E+06,  0.6039575E+07,   211.697,  2483.382
       17924,  0.3431748E+06,  0.6039569E+07,   500.767,  4907.067
       17925,  0.3431132E+06,  0.6039492E+07,   464.440,  4988.354
       17926,  0.3431215E+06,  0.6039406E+07,   206.349,  2932.376
       17927,  0.3431144E+06,  0.6039309E+07,   897.917,  8837.367
       17928,  0.3431873E+06,  0.6039486E+07,   216.981,  2513.575
       17929,  0.3431929E+06,  0.6039397E+07,   511.846,  6274.112
       17930,  0.3429935E+06,  0.6039168E+07,   294.327,  6613.016
       17931,  0.3429517E+06,  0.6039089E+07,  9274.966,  9976.292
       17932,  0.3430968E+06,  0.6039220E+07,   200.474,  2218.009
       17933,  0.3430736E+06,  0.6039133E+07,   699.123,  8216.568
       17934,  0.3431858E+06,  0.6039300E+07,   198.538,  2793.460
       17935,  0.3431710E+06,  0.6039204E+07,   826.691,  7949.784
       17936,  0.3436932E+06,  0.6039965E+07,   187.572,  2848.397
       17937,  0.3435742E+06,  0.6039925E+07,   189.266,  2517.948
       17938,  0.3436741E+06,  0.6039892E+07,   781.810,  7532.142
       17939,  0.3438020E+06,  0.6040025E+07,   287.391,  8359.657
       17940,  0.3437979E+06,  0.6039932E+07,   687.959,  9356.621
       17941,  0.3434886E+06,  0.6039868E+07,   218.054,  2734.536
       17942,  0.3435544E+06,  0.6039856E+07,   815.951,  7970.687
       17943,  0.3438793E+06,  0.6040010E+07,  4999.500,  9936.915
       17944,  0.3434283E+06,  0.6039792E+07,   220.993,  2342.439
       17945,  0.3434942E+06,  0.6039780E+07,   660.737,  6699.954
       17946,  0.3433681E+06,  0.6039715E+07,   226.794,  2258.030
       17947,  0.3434339E+06,  0.6039703E+07,   614.277,  5901.977
       17948,  0.3433078E+06,  0.6039639E+07,   232.614,  2299.154
       17949,  0.3433737E+06,  0.6039626E+07,   588.583,  5556.122
       17950,  0.3432475E+06,  0.6039562E+07,   228.250,  2349.829
       17951,  0.3433134E+06,  0.6039550E+07,   560.854,  5491.124
       17952,  0.3432531E+06,  0.6039473E+07,   523.731,  5679.315
       17953,  0.3432588E+06,  0.6039384E+07,   220.642,  2486.374
       17954,  0.3432631E+06,  0.6039294E+07,   531.822,  6042.145
       17955,  0.3433190E+06,  0.6039461E+07,   226.748,  2283.659
       17956,  0.3433236E+06,  0.6039371E+07,   520.759,  5314.140
       17957,  0.3430319E+06,  0.6039054E+07,   283.450,  5689.400
       17958,  0.3429943E+06,  0.6038972E+07,  9012.812,  9993.970
       17959,  0.3431479E+06,  0.6039117E+07,   186.528,  2058.966
       17960,  0.3431221E+06,  0.6039023E+07,   723.486,  8740.827
       17961,  0.3432483E+06,  0.6039198E+07,   191.955,  2641.800
       17962,  0.3432388E+06,  0.6039109E+07,   592.857,  5602.592
       17963,  0.3433279E+06,  0.6039281E+07,   213.598,  2320.434
       17964,  0.3433381E+06,  0.6039195E+07,   442.582,  4769.754
       17965,  0.3437788E+06,  0.6039859E+07,   186.769,  2754.155
       17966,  0.3436544E+06,  0.6039824E+07,   158.242,  2143.903
       17967,  0.3437436E+06,  0.6039791E+07,  1191.445,  9422.291
       17968,  0.3438753E+06,  0.6039917E+07,   275.041,  8622.060
       17969,  0.3438660E+06,  0.6039827E+07,   762.346,  9521.954
       17970,  0.3435600E+06,  0.6039768E+07,   199.965,  2436.520
       17971,  0.3436259E+06,  0.6039756E+07,   607.484,  5237.661
       17972,  0.3439490E+06,  0.6039907E+07,  4695.223,  9896.540
       17973,  0.3434998E+06,  0.6039691E+07,   203.309,  2104.762
       17974,  0.3435654E+06,  0.6039679E+07,   558.407,  4986.014
       17975,  0.3434395E+06,  0.6039614E+07,   216.771,  2123.454
       17976,  0.3435050E+06,  0.6039602E+07,   553.325,  4787.772
       17977,  0.3433793E+06,  0.6039538E+07,   228.574,  2220.291
       17978,  0.3434445E+06,  0.6039525E+07,   553.522,  4817.820
       17979,  0.3433840E+06,  0.6039448E+07,   541.817,  4977.100
       17980,  0.3433886E+06,  0.6039358E+07,   213.032,  2076.062
       17981,  0.3433982E+06,  0.6039272E+07,   431.362,  4270.844
       17982,  0.3434493E+06,  0.6039435E+07,   212.710,  2004.141
       17983,  0.3434583E+06,  0.6039349E+07,   445.519,  4001.378
       17984,  0.3430845E+06,  0.6038941E+07,   317.832,  5599.942
       17985,  0.3430520E+06,  0.6038862E+07,  6387.268,  9997.620
       17986,  0.3432130E+06,  0.6039015E+07,   155.357,  1845.077
       17987,  0.3431657E+06,  0.6038904E+07,   631.168,  9133.302
       17988,  0.3432078E+06,  0.6038956E+07,   175.231,  2131.375
       17989,  0.3433285E+06,  0.6039105E+07,   198.627,  2674.649
       17990,  0.3432733E+06,  0.6039004E+07,   441.749,  4078.959
       17991,  0.3433316E+06,  0.6039021E+07,   328.441,  3928.267
       17992,  0.3434083E+06,  0.6039186E+07,   209.571,  2176.323
       17993,  0.3434190E+06,  0.6039100E+07,   501.862,  5081.406
       17994,  0.3434679E+06,  0.6039263E+07,   202.498,  1894.471
       17995,  0.3434782E+06,  0.6039177E+07,   472.482,  4300.815
