FVC file = MER_Scen2_20170701_20200701.fvc, Simulation Execution: 06/12/2020 11:56:13
Cell Coordinates and properties applied to model,X,Y,ZB,MATID,Area,ID
, 0.37704588600000E+06, 0.60015780600000E+07,  0.1616816E+00,           5,  0.2368990E+04,       25072
, 0.37706745758192E+06, 0.60015324420449E+07,  0.9150062E-01,           5,  0.4671373E+04,       25073
, 0.37709335806691E+06, 0.60014746311580E+07, -0.4172380E-01,           5,  0.5223005E+04,       25074
, 0.37680266061163E+06, 0.60012773146672E+07,  0.1194478E-01,           5,  0.4771467E+04,       25075
, 0.37685351400000E+06, 0.60012627466667E+07, -0.3854734E+00,           5,  0.2293277E+04,       25076
, 0.37755052233333E+06, 0.60014402933333E+07,  0.7703926E+00,           5,  0.4480111E+04,       25077
, 0.37748137169087E+06, 0.60014230299617E+07,  0.1083320E+00,           5,  0.7390977E+04,       25078
, 0.37758391993321E+06, 0.60013672416944E+07,  0.2142588E+01,           5,  0.9449959E+04,       25079
, 0.37716380000000E+06, 0.60014143500000E+07, -0.1709775E+00,           5,  0.2510637E+04,       25080
, 0.37711346577670E+06, 0.60014093802812E+07, -0.2140642E+00,           5,  0.4937946E+04,       25081
, 0.37733412233333E+06, 0.60014216200000E+07, -0.2765599E-01,           5,  0.3379837E+04,       25082
, 0.37729751786938E+06, 0.60013764139732E+07, -0.1411841E+00,           5,  0.6404951E+04,       25083
, 0.37724268400000E+06, 0.60013968500000E+07, -0.1521824E+00,           5,  0.2959366E+04,       25084
, 0.37739787059617E+06, 0.60014103334738E+07,  0.2243724E-01,           5,  0.6068303E+04,       25085
, 0.37719173194931E+06, 0.60013590536069E+07, -0.2753631E+00,           5,  0.5217704E+04,       25086
, 0.37674795225229E+06, 0.60005438857506E+07, -0.2588635E+01,           5,  0.9162601E+04,       25087
, 0.37675337900000E+06, 0.60004632566667E+07, -0.2966562E+01,           5,  0.5301272E+04,       25088
, 0.37674729712531E+06, 0.60006362377242E+07, -0.2098458E+01,           5,  0.7691003E+04,       25089
, 0.37673977133333E+06, 0.60007036866667E+07, -0.1771599E+01,           5,  0.3230861E+04,       25090
, 0.37675168333333E+06, 0.60007955800000E+07, -0.1496258E+01,           5,  0.2787766E+04,       25091
, 0.37678878063750E+06, 0.60007548181632E+07, -0.1811450E+01,           5,  0.6552298E+04,       25092
, 0.37683354325270E+06, 0.60004394055425E+07, -0.3043981E+01,           5,  0.1071788E+05,       25093
, 0.37683118066667E+06, 0.60003577066667E+07, -0.3124966E+01,           5,  0.6378906E+04,       25094
, 0.37690995688526E+06, 0.60003266223197E+07, -0.2831434E+01,           5,  0.1067967E+05,       25095
, 0.37633570546784E+06, 0.59988234752979E+07, -0.6270483E-03,           5,  0.6294828E+05,       25096
, 0.37614358303717E+06, 0.59987265807295E+07,  0.6174385E+00,           5,  0.6310662E+05,       25097
, 0.37652782819555E+06, 0.59989203698073E+07, -0.7269251E-01,           5,  0.6278969E+05,       25098
, 0.37671995074182E+06, 0.59990172644564E+07, -0.4175742E-01,           5,  0.6263127E+05,       25099
, 0.37691207393826E+06, 0.59991141591766E+07,  0.9353364E-01,           5,  0.6247311E+05,       25100
, 0.37710419727742E+06, 0.59992110539781E+07,  0.1063278E+01,           5,  0.6231443E+05,       25101
, 0.37698248061480E+06, 0.60000893428076E+07, -0.5324870E+00,           5,  0.1628418E+05,       25102
, 0.37699650500000E+06, 0.59999882766667E+07,  0.1378694E-01,           5,  0.1008223E+05,       25103
, 0.37699061685031E+06, 0.60002120971995E+07, -0.1650029E+01,           5,  0.1373627E+05,       25104
, 0.37710830169232E+06, 0.59999502438625E+07, -0.3861970E-01,           5,  0.2119431E+05,       25105
, 0.37698992200000E+06, 0.60003029866667E+07, -0.2581040E+01,           5,  0.6670054E+04,       25106
, 0.37673257697865E+06, 0.60008861073363E+07, -0.8465586E+00,           5,  0.4774435E+04,       25107
, 0.37670840300712E+06, 0.60009989049590E+07, -0.1840440E+00,           5,  0.4926597E+04,       25108
, 0.37675541366667E+06, 0.60009755500000E+07, -0.6303987E+00,           5,  0.2915098E+04,       25109
, 0.37676556000000E+06, 0.60009303733333E+07, -0.8782377E+00,           5,  0.2260028E+04,       25110
, 0.37678453676197E+06, 0.60008492664998E+07, -0.1421501E+01,           5,  0.4786495E+04,       25111
, 0.37704834447835E+06, 0.60013771462455E+07, -0.3139271E+00,           5,  0.5568630E+04,       25112
, 0.37700152666667E+06, 0.60013521733333E+07, -0.3948846E+00,           5,  0.2274290E+04,       25113
, 0.37698824133333E+06, 0.60013047533333E+07, -0.6103462E+00,           5,  0.2514448E+04,       25114
, 0.37702674835109E+06, 0.60012699534950E+07, -0.7858126E+00,           5,  0.5764547E+04,       25115
, 0.37698695110836E+06, 0.60012055369653E+07, -0.1228054E+01,           5,  0.5379062E+04,       25116
, 0.37692058968316E+06, 0.60012197448861E+07, -0.9320710E+00,           5,  0.4881230E+04,       25117
, 0.37686255700000E+06, 0.60012237333333E+07, -0.6296514E+00,           5,  0.2393694E+04,       25118
, 0.37677602172880E+06, 0.60012066928927E+07, -0.9486193E-01,           5,  0.4276208E+04,       25119
, 0.37682852966667E+06, 0.60011946633333E+07, -0.5363298E+00,           5,  0.2691032E+04,       25120
, 0.37749173528904E+06, 0.60013391920086E+07,  0.9764827E-01,           5,  0.7411234E+04,       25121
, 0.37741134030562E+06, 0.60013282641097E+07, -0.4648135E-01,           5,  0.6798494E+04,       25122
, 0.37758167366667E+06, 0.60012859866667E+07,  0.2209856E+01,           5,  0.4532278E+04,       25123
, 0.37751650459307E+06, 0.60012573326730E+07,  0.8895958E-01,           5,  0.7010625E+04,       25124
, 0.37762784433333E+06, 0.60012492233333E+07,  0.2312734E+01,           5,  0.6081959E+04,       25125
, 0.37712304317474E+06, 0.60013288083735E+07, -0.4308368E+00,           5,  0.5404445E+04,       25126
, 0.37706951533333E+06, 0.60013209333333E+07, -0.5237190E+00,           5,  0.2393222E+04,       25127
, 0.37733684551383E+06, 0.60013122603119E+07, -0.1813825E+00,           5,  0.5689256E+04,       25128
, 0.37727008103346E+06, 0.60013010772437E+07, -0.2931525E+00,           5,  0.4735564E+04,       25129
, 0.37721648933333E+06, 0.60013095100000E+07, -0.3591197E+00,           5,  0.2551721E+04,       25130
, 0.37718700643399E+06, 0.60012545527789E+07, -0.5563293E+00,           5,  0.5471161E+04,       25131
, 0.37713243866667E+06, 0.60012675133333E+07, -0.6293672E+00,           5,  0.3810865E+04,       25132
, 0.37682904066667E+06, 0.60005555900000E+07, -0.2730306E+01,           5,  0.5128410E+04,       25133
, 0.37686562333333E+06, 0.60005105733333E+07, -0.2940998E+01,           5,  0.4643424E+04,       25134
, 0.37682840056524E+06, 0.60006558737477E+07, -0.2281622E+01,           5,  0.6264922E+04,       25135
, 0.37685715933333E+06, 0.60006015533333E+07, -0.2578289E+01,           5,  0.3982723E+04,       25136
, 0.37683381566667E+06, 0.60007218200000E+07, -0.2066601E+01,           5,  0.3172166E+04,       25137
, 0.37684515707644E+06, 0.60008263293425E+07, -0.1782630E+01,           5,  0.5054396E+04,       25138
, 0.37690590790493E+06, 0.60007953822683E+07, -0.2014976E+01,           5,  0.6326668E+04,       25139
, 0.37687729300000E+06, 0.60007373133333E+07, -0.2131412E+01,           5,  0.2735445E+04,       25140
, 0.37694041278637E+06, 0.60004271125569E+07, -0.2996305E+01,           5,  0.8525364E+04,       25141
, 0.37694017207697E+06, 0.60005183677005E+07, -0.2954373E+01,           5,  0.7666051E+04,       25142
, 0.37701530766667E+06, 0.60004212700000E+07, -0.2933713E+01,           5,  0.5399426E+04,       25143
, 0.37705808339710E+06, 0.60003501820622E+07, -0.2748007E+01,           5,  0.1067649E+05,       25144
, 0.37647896547052E+06, 0.59985648119764E+07, -0.1529935E+00,           5,  0.6285372E+05,       25145
, 0.37628922915706E+06, 0.59984679710136E+07,  0.2188827E+00,           5,  0.6312870E+05,       25146
, 0.37666870214106E+06, 0.59986616561468E+07, -0.3850785E+00,           5,  0.6257720E+05,       25147
, 0.37685843888414E+06, 0.59987585003542E+07, -0.4218939E+00,           5,  0.6230068E+05,       25148
, 0.37704817611747E+06, 0.59988553428749E+07, -0.1989623E+00,           5,  0.6202452E+05,       25149
, 0.37723791309052E+06, 0.59989521838660E+07,  0.3394375E+00,           5,  0.6174943E+05,       25150
, 0.37710552386192E+06, 0.60001077247503E+07, -0.8923586E+00,           5,  0.1559341E+05,       25151
, 0.37708151466667E+06, 0.60002100766667E+07, -0.1774406E+01,           5,  0.6438146E+04,       25152
, 0.37714328042739E+06, 0.60002754993421E+07, -0.2133615E+01,           5,  0.1192656E+05,       25153
, 0.37722985500000E+06, 0.59999623933333E+07, -0.8115853E-02,           5,  0.1678559E+05,       25154
, 0.37720361066667E+06, 0.60001322000000E+07, -0.9657629E+00,           5,  0.1141375E+05,       25155
, 0.37727050933333E+06, 0.60000645933333E+07, -0.3954485E+00,           5,  0.1355998E+05,       25156
, 0.37681907189981E+06, 0.60009185658611E+07, -0.1330263E+01,           5,  0.4758737E+04,       25157
, 0.37672047358058E+06, 0.60010711069258E+07, -0.8781794E-01,           5,  0.4884881E+04,       25158
, 0.37679150499215E+06, 0.60010640402663E+07, -0.6685085E+00,           5,  0.5083014E+04,       25159
, 0.37678770200000E+06, 0.60010053000000E+07, -0.8074819E+00,           5,  0.2551983E+04,       25160
, 0.37682659233333E+06, 0.60009789533333E+07, -0.1180610E+01,           5,  0.2610306E+04,       25161
, 0.37688072647865E+06, 0.60008956825624E+07, -0.1703896E+01,           5,  0.5493561E+04,       25162
, 0.37708640237058E+06, 0.60012278633710E+07, -0.9148057E+00,           5,  0.5042284E+04,       25163
, 0.37704338149751E+06, 0.60011714520979E+07, -0.1431627E+01,           5,  0.4534723E+04,       25164
, 0.37696052916586E+06, 0.60011303454941E+07, -0.1617152E+01,           5,  0.4988190E+04,       25165
, 0.37691406466667E+06, 0.60011600400000E+07, -0.1278464E+01,           5,  0.2572614E+04,       25166
, 0.37702035463319E+06, 0.60010974079383E+07, -0.1853728E+01,           5,  0.5815943E+04,       25167
, 0.37685651461459E+06, 0.60011417569772E+07, -0.9636711E+00,           5,  0.6326725E+04,       25168
, 0.37674580217380E+06, 0.60011389220236E+07, -0.5972339E-01,           5,  0.4697823E+04,       25169
, 0.37679585300000E+06, 0.60011207666667E+07, -0.5475261E+00,           5,  0.2535689E+04,       25170
, 0.37745615433333E+06, 0.60012296700000E+07, -0.1046060E+00,           5,  0.3521476E+04,       25171
, 0.37741517666667E+06, 0.60012581566667E+07, -0.1324283E+00,           5,  0.3384075E+04,       25172
, 0.37735883675093E+06, 0.60012363926799E+07, -0.2459036E+00,           5,  0.6328581E+04,       25173
, 0.37761393766667E+06, 0.60011848666667E+07,  0.2250367E+00,           5,  0.4959073E+04,       25174
, 0.37754625670421E+06, 0.60011701813410E+07, -0.8417180E-01,           5,  0.6685639E+04,       25175
, 0.37746465201945E+06, 0.60011669668733E+07, -0.3379808E+00,           5,  0.6450157E+04,       25176
, 0.37766050433333E+06, 0.60011381466667E+07,  0.3232452E+00,           5,  0.5962447E+04,       25177
, 0.37730793200000E+06, 0.60012098466667E+07, -0.3596578E+00,           5,  0.2532864E+04,       25178
, 0.37725692232111E+06, 0.60012318135422E+07, -0.4534934E+00,           5,  0.4853798E+04,       25179
, 0.37717855104412E+06, 0.60011757414526E+07, -0.8777482E+00,           5,  0.5242871E+04,       25180
, 0.37711185686309E+06, 0.60011615195242E+07, -0.1285912E+01,           5,  0.5267407E+04,       25181
, 0.37723350266667E+06, 0.60011821566667E+07, -0.6040916E+00,           5,  0.2250665E+04,       25182
, 0.37692826080330E+06, 0.60006085839270E+07, -0.2713679E+01,           5,  0.6476097E+04,       25183
, 0.37691036561157E+06, 0.60006848100441E+07, -0.2371580E+01,           5,  0.5535951E+04,       25184
, 0.37694679216555E+06, 0.60008654669022E+07, -0.1943610E+01,           5,  0.5360771E+04,       25185
, 0.37695897500000E+06, 0.60007689066667E+07, -0.2191690E+01,           5,  0.2717242E+04,       25186
, 0.37695900500000E+06, 0.60007165800000E+07, -0.2352737E+01,           5,  0.3361294E+04,       25187
, 0.37700108433333E+06, 0.60008450366667E+07, -0.2108403E+01,           5,  0.2955650E+04,       25188
, 0.37701424710977E+06, 0.60007872830361E+07, -0.2259838E+01,           5,  0.5438632E+04,       25189
, 0.37702387316994E+06, 0.60005406117645E+07, -0.2908780E+01,           5,  0.7915339E+04,       25190
, 0.37707267758425E+06, 0.60004689782409E+07, -0.2834517E+01,           5,  0.8462345E+04,       25191
, 0.37700802480432E+06, 0.60006229555469E+07, -0.2768094E+01,           5,  0.7295738E+04,       25192
, 0.37714681702915E+06, 0.60004011705393E+07, -0.2582772E+01,           5,  0.8810765E+04,       25193
, 0.37719416200000E+06, 0.60003451600000E+07, -0.2187896E+01,           5,  0.4904595E+04,       25194
, 0.37660542274431E+06, 0.59982980052694E+07, -0.2730030E+00,           5,  0.6435986E+05,       25195
, 0.37641182357921E+06, 0.59981976460116E+07,  0.9819551E-01,           5,  0.6466992E+05,       25196
, 0.37679902209690E+06, 0.59983983679060E+07, -0.7639627E+00,           5,  0.6404858E+05,       25197
, 0.37699262140974E+06, 0.59984987272346E+07, -0.1013487E+01,           5,  0.6373917E+05,       25198
, 0.37718622075632E+06, 0.59985990834529E+07, -0.7077573E+00,           5,  0.6342801E+05,       25199
, 0.37737982032277E+06, 0.59986994412556E+07,  0.8597324E+00,           5,  0.6311809E+05,       25200
, 0.37722378733333E+06, 0.60002179566667E+07, -0.1397348E+01,           5,  0.8983117E+04,       25201
, 0.37727141394467E+06, 0.60003649392185E+07, -0.1771405E+01,           5,  0.8487257E+04,       25202
, 0.37730437918123E+06, 0.60002581392999E+07, -0.1149917E+01,           5,  0.1535037E+05,       25203
, 0.37738953108287E+06, 0.60001170226691E+07, -0.2291210E+00,           5,  0.2398090E+05,       25204
, 0.37688128043764E+06, 0.60010017744919E+07, -0.1510214E+01,           5,  0.6733009E+04,       25205
, 0.37691504633333E+06, 0.60009516200000E+07, -0.1786751E+01,           5,  0.3201856E+04,       25206
, 0.37684965666667E+06, 0.60010591233333E+07, -0.1146483E+01,           5,  0.2561260E+04,       25207
, 0.37688274933333E+06, 0.60010859900000E+07, -0.1358084E+01,           5,  0.2674839E+04,       25208
, 0.37697045540341E+06, 0.60009414006727E+07, -0.1951784E+01,           5,  0.5471488E+04,       25209
, 0.37710994466667E+06, 0.60011058066667E+07, -0.1722388E+01,           5,  0.2758864E+04,       25210
, 0.37707190566667E+06, 0.60010754633333E+07, -0.1933474E+01,           5,  0.3118717E+04,       25211
, 0.37693566168932E+06, 0.60010560796886E+07, -0.1746501E+01,           5,  0.5343036E+04,       25212
, 0.37699251280090E+06, 0.60010211729836E+07, -0.1959948E+01,           5,  0.5182923E+04,       25213
, 0.37708432966667E+06, 0.60010270533333E+07, -0.2054607E+01,           5,  0.3106908E+04,       25214
, 0.37705229468148E+06, 0.60009795913472E+07, -0.2091166E+01,           5,  0.5360832E+04,       25215
, 0.37738905240250E+06, 0.60011587381305E+07, -0.4767624E+00,           5,  0.5212475E+04,       25216
, 0.37731798885437E+06, 0.60011480007283E+07, -0.5851192E+00,           5,  0.5399615E+04,       25217
, 0.37763764066667E+06, 0.60010804133333E+07, -0.1307062E-02,           5,  0.5188887E+04,       25218
, 0.37756290906098E+06, 0.60010846859093E+07, -0.4370317E+00,           5,  0.7048691E+04,       25219
, 0.37748120746868E+06, 0.60010914341193E+07, -0.7467265E+00,           5,  0.5541260E+04,       25220
, 0.37740723702242E+06, 0.60010876855220E+07, -0.9420820E+00,           5,  0.5353973E+04,       25221
, 0.37767120933333E+06, 0.60010241200000E+07,  0.9728406E-01,           5,  0.5843712E+04,       25222
, 0.37725173406045E+06, 0.60011225158474E+07, -0.8732613E+00,           5,  0.6006235E+04,       25223
, 0.37719497633333E+06, 0.60011121200000E+07, -0.1193257E+01,           5,  0.2702019E+04,       25224
, 0.37716425244393E+06, 0.60010706042191E+07, -0.1683167E+01,           5,  0.5607945E+04,       25225
, 0.37701301482419E+06, 0.60007028038146E+07, -0.2493137E+01,           5,  0.5745094E+04,       25226
, 0.37702208166667E+06, 0.60009289500000E+07, -0.2053976E+01,           5,  0.2434350E+04,       25227
, 0.37705441568202E+06, 0.60008801407565E+07, -0.2194762E+01,           5,  0.5811382E+04,       25228
, 0.37709517433333E+06, 0.60008396966667E+07, -0.2351106E+01,           5,  0.2802135E+04,       25229
, 0.37708674477351E+06, 0.60007796727267E+07, -0.2416189E+01,           5,  0.5948606E+04,       25230
, 0.37708613447115E+06, 0.60007068272511E+07, -0.2587074E+01,           5,  0.4942194E+04,       25231
, 0.37710971680682E+06, 0.60005698872806E+07, -0.2753677E+01,           5,  0.6203848E+04,       25232
, 0.37713169666667E+06, 0.60005110633333E+07, -0.2696512E+01,           5,  0.3561747E+04,       25233
, 0.37708910247398E+06, 0.60006397859849E+07, -0.2743319E+01,           5,  0.5471255E+04,       25234
, 0.37718346333333E+06, 0.60005037900000E+07, -0.2484558E+01,           5,  0.3766559E+04,       25235
, 0.37720235133333E+06, 0.60004532100000E+07, -0.2363261E+01,           5,  0.4429457E+04,       25236
, 0.37727441155181E+06, 0.60004592658318E+07, -0.1837834E+01,           5,  0.8429082E+04,       25237
, 0.37673964144280E+06, 0.59980350404817E+07, -0.3743878E+00,           5,  0.6591738E+05,       25238
, 0.37654216685931E+06, 0.59979309845664E+07,  0.1412383E+01,           5,  0.6625896E+05,       25239
, 0.37693711525031E+06, 0.59981390934357E+07, -0.9775605E+00,           5,  0.6557552E+05,       25240
, 0.37713458950335E+06, 0.59982431480253E+07, -0.1340576E+01,           5,  0.6523196E+05,       25241
, 0.37733206416965E+06, 0.59983472025918E+07, -0.1049671E+01,           5,  0.6488821E+05,       25242
, 0.37752953875584E+06, 0.59984512571419E+07,  0.9360477E+00,           5,  0.6454439E+05,       25243
, 0.37736080045158E+06, 0.60003973989081E+07, -0.1183320E+01,           5,  0.5654915E+04,       25244
, 0.37738322530126E+06, 0.60003045878588E+07, -0.8268288E+00,           5,  0.9616560E+04,       25245
, 0.37735244917389E+06, 0.60004717025121E+07, -0.1088067E+01,           5,  0.6003291E+04,       25246
, 0.37744115800000E+06, 0.60002157500000E+07, -0.2423469E+00,           5,  0.8852466E+04,       25247
, 0.37748733533333E+06, 0.60002518900000E+07, -0.7298768E-01,           5,  0.6429567E+04,       25248
, 0.37753545700000E+06, 0.60002502500000E+07,  0.1617422E+00,           5,  0.6252770E+04,       25249
, 0.37759521300000E+06, 0.60002415766667E+07,  0.4699418E+00,           5,  0.8022858E+04,       25250
, 0.37712902800000E+06, 0.60010212800000E+07, -0.2025940E+01,           5,  0.2593558E+04,       25251
, 0.37715304717107E+06, 0.60009753797216E+07, -0.2102548E+01,           5,  0.4299414E+04,       25252
, 0.37710457509893E+06, 0.60009309995747E+07, -0.2255515E+01,           5,  0.4063725E+04,       25253
, 0.37733770397847E+06, 0.60010736074969E+07, -0.1041844E+01,           5,  0.5305187E+04,       25254
, 0.37727111479262E+06, 0.60010511212282E+07, -0.1259463E+01,           5,  0.5277738E+04,       25255
, 0.37763118072383E+06, 0.60009619984673E+07, -0.4333188E+00,           5,  0.7220792E+04,       25256
, 0.37756137449677E+06, 0.60010077254480E+07, -0.8541595E+00,           5,  0.5533482E+04,       25257
, 0.37748957464342E+06, 0.60010181123752E+07, -0.1227828E+01,           5,  0.5242002E+04,       25258
, 0.37741974473058E+06, 0.60010155702879E+07, -0.1485589E+01,           5,  0.4858597E+04,       25259
, 0.37735348600246E+06, 0.60009999525462E+07, -0.1577260E+01,           5,  0.5095149E+04,       25260
, 0.37766172500000E+06, 0.60008969633333E+07, -0.1471598E-01,           5,  0.5115114E+04,       25261
, 0.37721171572701E+06, 0.60010097300827E+07, -0.1705523E+01,           5,  0.4887344E+04,       25262
, 0.37716480680755E+06, 0.60009084974034E+07, -0.2212699E+01,           5,  0.4679548E+04,       25263
, 0.37715168168368E+06, 0.60008480032442E+07, -0.2363449E+01,           5,  0.4192561E+04,       25264
, 0.37715234055520E+06, 0.60007779902375E+07, -0.2480915E+01,           5,  0.3967386E+04,       25265
, 0.37716259904907E+06, 0.60007136924489E+07, -0.2470205E+01,           5,  0.4058947E+04,       25266
, 0.37717206874031E+06, 0.60006517133530E+07, -0.2423337E+01,           5,  0.6125482E+04,       25267
, 0.37716973700000E+06, 0.60005930533333E+07, -0.2483996E+01,           5,  0.2549016E+04,       25268
, 0.37722113327955E+06, 0.60005578330154E+07, -0.2130167E+01,           5,  0.5971773E+04,       25269
, 0.37727796266667E+06, 0.60005301300000E+07, -0.1667815E+01,           5,  0.2932927E+04,       25270
, 0.37731151666667E+06, 0.60005558033333E+07, -0.1201760E+01,           5,  0.2064913E+04,       25271
, 0.37736314917225E+06, 0.60005485825907E+07, -0.6543978E+00,           5,  0.3878387E+04,       25272
, 0.37688109819775E+06, 0.59977759233715E+07, -0.6558348E+00,           5,  0.6725809E+05,       25273
, 0.37668039566380E+06, 0.59976684126449E+07,  0.1149453E+01,           5,  0.6761111E+05,       25274
, 0.37708180190842E+06, 0.59978834371103E+07, -0.1057699E+01,           5,  0.6690498E+05,       25275
, 0.37728250496800E+06, 0.59979909511695E+07, -0.1319216E+01,           5,  0.6655362E+05,       25276
, 0.37748320851258E+06, 0.59980984667302E+07, -0.1137940E+01,           5,  0.6620077E+05,       25277
, 0.37768391135582E+06, 0.59982059808874E+07, -0.5143727E-01,           5,  0.6584927E+05,       25278
, 0.37743133111850E+06, 0.60004186737246E+07, -0.5338886E+00,           5,  0.4612709E+04,       25279
, 0.37745708829260E+06, 0.60003468001390E+07, -0.4238999E+00,           5,  0.6169858E+04,       25280
, 0.37741886237536E+06, 0.60004845961475E+07, -0.4015539E+00,           5,  0.4184820E+04,       25281
, 0.37741724192689E+06, 0.60005460128063E+07, -0.3811189E-01,           5,  0.2973390E+04,       25282
, 0.37751012133333E+06, 0.60003682533333E+07, -0.1034965E+00,           5,  0.2915563E+04,       25283
, 0.37755531596504E+06, 0.60003380272771E+07,  0.8247869E-01,           5,  0.4710417E+04,       25284
, 0.37759773700000E+06, 0.60003377266667E+07,  0.2076020E+00,           5,  0.1366187E+04,       25285
, 0.37762194000000E+06, 0.60003251200000E+07,  0.2251645E+00,           5,  0.1634138E+04,       25286
, 0.37764308900000E+06, 0.60003049400000E+07,  0.4079438E+00,           5,  0.2127178E+04,       25287
, 0.37768881504906E+06, 0.60003163560408E+07,  0.5785814E+00,           5,  0.1191371E+04,       25288
, 0.37724195800000E+06, 0.60009633500000E+07, -0.1659964E+01,           5,  0.2598924E+04,       25289
, 0.37723480025969E+06, 0.60009017760624E+07, -0.1956572E+01,           5,  0.6155847E+04,       25290
, 0.37729289170801E+06, 0.60009784883413E+07, -0.1534463E+01,           5,  0.4546607E+04,       25291
, 0.37756080859888E+06, 0.60009341190746E+07, -0.1117952E+01,           5,  0.4932268E+04,       25292
, 0.37762484729677E+06, 0.60008365006895E+07, -0.3002289E+00,           5,  0.5666414E+04,       25293
, 0.37756130050449E+06, 0.60008680586134E+07, -0.1142496E+01,           5,  0.5048083E+04,       25294
, 0.37749091960678E+06, 0.60009449735929E+07, -0.1726769E+01,           5,  0.4809902E+04,       25295
, 0.37742542323155E+06, 0.60009437543982E+07, -0.2128974E+01,           5,  0.4593709E+04,       25296
, 0.37736276862399E+06, 0.60009259608355E+07, -0.2156560E+01,           5,  0.4757872E+04,       25297
, 0.37730271733428E+06, 0.60009017869287E+07, -0.1926169E+01,           5,  0.4655033E+04,       25298
, 0.37765280500000E+06, 0.60007762800000E+07,  0.2518926E+00,           5,  0.3670833E+04,       25299
, 0.37722283803015E+06, 0.60008329295162E+07, -0.2213829E+01,           5,  0.4653334E+04,       25300
, 0.37719669700000E+06, 0.60007860933333E+07, -0.2356064E+01,           5,  0.1780915E+04,       25301
, 0.37722288907500E+06, 0.60007410787013E+07, -0.2116960E+01,           5,  0.3974880E+04,       25302
, 0.37726899248133E+06, 0.60006919410512E+07, -0.1555070E+01,           5,  0.4367914E+04,       25303
, 0.37723509400000E+06, 0.60006524500000E+07, -0.1867945E+01,           5,  0.3054421E+04,       25304
, 0.37725457000000E+06, 0.60006110600000E+07, -0.1689529E+01,           5,  0.2476853E+04,       25305
, 0.37731119741989E+06, 0.60006112870872E+07, -0.1036120E+01,           5,  0.5026382E+04,       25306
, 0.37736441433333E+06, 0.60006018300000E+07, -0.4254653E+00,           5,  0.1901276E+04,       25307
, 0.37739784026126E+06, 0.60006348687073E+07, -0.1139922E+00,           5,  0.3976085E+04,       25308
, 0.37743805061647E+06, 0.60005940608579E+07,  0.4624621E+00,           5,  0.2598473E+04,       25309
, 0.37702667103813E+06, 0.59975188291783E+07, -0.8129496E+00,           5,  0.6834404E+05,       25310
, 0.37682348884005E+06, 0.59974082321897E+07, -0.3387508E+00,           5,  0.6869456E+05,       25311
, 0.37722985391149E+06, 0.59976294260418E+07, -0.1105258E+01,           5,  0.6799059E+05,       25312
, 0.37743303668323E+06, 0.59977400230665E+07, -0.1251127E+01,           5,  0.6763987E+05,       25313
, 0.37763621930759E+06, 0.59978506200340E+07, -0.1061481E+01,           5,  0.6728619E+05,       25314
, 0.37783940234100E+06, 0.59979612151633E+07, -0.3077939E+00,           5,  0.6693593E+05,       25315
, 0.37749057639053E+06, 0.60004449382972E+07, -0.4499992E-01,           5,  0.3511270E+04,       25316
, 0.37751875733333E+06, 0.60004099266667E+07, -0.1806341E-01,           5,  0.2008629E+04,       25317
, 0.37747653549418E+06, 0.60005006977618E+07,  0.1018311E+01,           5,  0.3069452E+04,       25318
, 0.37746951492958E+06, 0.60005510600873E+07,  0.1415735E+01,           5,  0.2376249E+04,       25319
, 0.37755736200000E+06, 0.60004198800000E+07,  0.1455911E+00,           5,  0.1480310E+04,       25320
, 0.37757632866667E+06, 0.60003954766667E+07,  0.1665948E+00,           5,  0.1240710E+04,       25321
, 0.37761076487884E+06, 0.60004062181412E+07,  0.2195263E+00,           5,  0.2250181E+04,       25322
, 0.37762562422076E+06, 0.60003729973318E+07,  0.2286581E+00,           5,  0.1485290E+04,       25323
, 0.37764582133333E+06, 0.60003496166667E+07,  0.2442188E+00,           5,  0.5562427E+03,       25324
, 0.37766834023536E+06, 0.60003622338742E+07,  0.2308448E+00,           5,  0.9713123E+03,       25325
, 0.37768426300000E+06, 0.60003435866667E+07,  0.2392032E+00,           5,  0.7037917E+03,       25326
, 0.37771393433333E+06, 0.60003186566667E+07,  0.8384016E+00,           5,  0.3245435E+03,       25327
, 0.37770454766667E+06, 0.60003526700000E+07,  0.2400086E+00,           5,  0.5527944E+03,       25328
, 0.37772661355181E+06, 0.60003365478527E+07,  0.7640658E+00,           5,  0.9059316E+03,       25329
, 0.37731730192285E+06, 0.60008344812144E+07, -0.2025283E+01,           5,  0.3890939E+04,       25330
, 0.37727056500000E+06, 0.60008099033333E+07, -0.2009475E+01,           5,  0.2326347E+04,       25331
, 0.37749149656548E+06, 0.60008775325797E+07, -0.1884915E+01,           5,  0.4047821E+04,       25332
, 0.37757340416094E+06, 0.60007763830729E+07, -0.5161004E+00,           5,  0.3859262E+04,       25333
, 0.37754553833333E+06, 0.60008157566667E+07, -0.1054870E+01,           5,  0.1929550E+04,       25334
, 0.37763072266667E+06, 0.60007355766667E+07,  0.1728541E+00,           5,  0.1632232E+04,       25335
, 0.37759923533333E+06, 0.60007407700000E+07, -0.8317810E-01,           5,  0.1598858E+04,       25336
, 0.37749872632282E+06, 0.60008125362967E+07, -0.1466992E+01,           5,  0.3561776E+04,       25337
, 0.37743100743912E+06, 0.60008711094161E+07, -0.2311737E+01,           5,  0.4514700E+04,       25338
