ID,LND_phreatic,ASS_pass0_lay1,ASS_anc0_lay1,ASS_uzaass,ASS_szaass
17207,0.0000,0.2000,0.2000,0.0000,0.0000
17208,0.0000,0.2000,0.2000,0.0000,0.0000
17209,0.0000,0.2000,0.2000,0.0000,0.0000
17210,0.0000,0.2000,0.2000,0.0000,0.0000
17211,0.0000,0.2000,0.2000,0.0000,0.0000
17212,0.0000,0.2000,0.2000,0.0000,0.0000
17213,0.0000,0.2000,0.2000,0.0000,0.0000
17214,0.0000,0.2000,0.2000,0.0000,0.0000
17215,0.0000,0.2000,0.2000,0.0000,0.0000
17216,0.0000,0.2000,0.2000,0.0000,0.0000
17217,0.0000,0.2000,0.2000,0.0000,0.0000
17218,0.0000,0.2000,0.2000,0.0000,0.0000
17219,0.0000,0.2000,0.2000,0.0000,0.0000
17220,0.0000,0.2000,0.2000,0.0000,0.0000
17221,0.0000,0.2000,0.2000,0.0000,0.0000
17222,0.0000,0.2000,0.2000,0.0000,0.0000
17223,0.0000,0.2000,0.2000,0.0000,0.0000
17224,0.0000,0.2000,0.2000,0.0000,0.0000
17225,0.0000,0.2000,0.2000,0.0000,0.0000
17226,0.0000,0.2000,0.2000,0.0000,0.0000
17227,0.0000,0.2000,0.2000,0.0000,0.0000
17228,0.0000,0.2000,0.2000,0.0000,0.0000
17229,0.0000,0.2000,0.2000,0.0000,0.0000
17230,0.0000,0.2000,0.2000,0.0000,0.0000
17231,0.0000,0.2000,0.2000,0.0000,0.0000
17232,0.0000,0.2000,0.2000,0.0000,0.0000
17233,0.0000,0.2000,0.2000,0.0000,0.0000
17234,0.0000,0.2000,0.2000,0.0000,0.0000
17235,0.0000,0.2000,0.2000,0.0000,0.0000
17236,0.0000,0.2000,0.2000,0.0000,0.0000
17237,0.0000,0.2000,0.2000,0.0000,0.0000
17238,0.0000,0.2000,0.2000,0.0000,0.0000
17239,0.0000,0.2000,0.2000,0.0000,0.0000
17240,0.0000,0.2000,0.2000,0.0000,0.0000
17241,0.0000,0.2000,0.2000,0.0000,0.0000
17242,0.0000,0.2000,0.2000,0.0000,0.0000
17243,0.0000,0.2000,0.2000,0.0000,0.0000
17244,0.0000,0.2000,0.2000,0.0000,0.0000
17245,0.0000,0.2000,0.2000,0.0000,0.0000
17246,0.0000,0.2000,0.2000,0.0000,0.0000
17247,0.0000,0.2000,0.2000,0.0000,0.0000
17248,0.0000,0.2000,0.2000,0.0000,0.0000
17249,0.0000,0.2000,0.2000,0.0000,0.0000
17250,0.0000,0.2000,0.2000,0.0000,0.0000
17251,0.0000,0.2000,0.2000,0.0000,0.0000
17252,0.0000,0.2000,0.2000,0.0000,0.0000
17253,0.0000,0.2000,0.2000,0.0000,0.0000
17254,0.0000,0.2000,0.2000,0.0000,0.0000
17255,0.0000,0.2000,0.2000,0.0000,0.0000
17256,0.0000,0.2000,0.2000,0.0000,0.0000
17257,0.0000,0.2000,0.2000,0.0000,0.0000
17258,0.0000,0.2000,0.2000,0.0000,0.0000
17259,0.0000,0.2000,0.2000,0.0000,0.0000
17260,0.0000,0.2000,0.2000,0.0000,0.0000
17261,0.0000,0.2000,0.2000,0.0000,0.0000
17262,0.0000,0.2000,0.2000,0.0000,0.0000
17263,0.0000,0.2000,0.2000,0.0000,0.0000
17264,0.0000,0.2000,0.2000,0.0000,0.0000
17265,0.0000,0.2000,0.2000,0.0000,0.0000
17266,0.0000,0.2000,0.2000,0.0000,0.0000
17267,0.0000,0.2000,0.2000,0.0000,0.0000
17268,0.0000,0.2000,0.2000,0.0000,0.0000
17269,0.0000,0.2000,0.2000,0.0000,0.0000
17270,0.0000,0.2000,0.2000,0.0000,0.0000
17271,0.0000,0.2000,0.2000,0.0000,0.0000
17272,0.0000,0.2000,0.2000,0.0000,0.0000
17273,0.0000,0.2000,0.2000,0.0000,0.0000
17274,0.0000,0.2000,0.2000,0.0000,0.0000
17275,0.0000,0.2000,0.2000,0.0000,0.0000
17276,0.0000,0.2000,0.2000,0.0000,0.0000
17277,0.0000,0.2000,0.2000,0.0000,0.0000
17278,0.0000,0.2000,0.2000,0.0000,0.0000
17279,0.0000,0.2000,0.2000,0.0000,0.0000
17280,0.0000,0.2000,0.2000,0.0000,0.0000
17281,0.0000,0.2000,0.2000,0.0000,0.0000
17282,0.0000,0.2000,0.2000,0.0000,0.0000
17283,0.0000,0.2000,0.2000,0.0000,0.0000
17284,0.0000,0.2000,0.2000,0.0000,0.0000
17285,0.0000,0.2000,0.2000,0.0000,0.0000
17286,0.0000,0.2000,0.2000,0.0000,0.0000
17287,0.0000,0.2000,0.2000,0.0000,0.0000
17288,0.0000,0.2000,0.2000,0.0000,0.0000
17289,0.0000,0.2000,0.2000,0.0000,0.0000
17290,0.0000,0.2000,0.2000,0.0000,0.0000
17291,0.0000,0.2000,0.2000,0.0000,0.0000
17292,0.0000,0.2000,0.2000,0.0000,0.0000
17293,0.0000,0.2000,0.2000,0.0000,0.0000
17294,0.0000,0.2000,0.2000,0.0000,0.0000
17295,0.0000,0.2000,0.2000,0.0000,0.0000
17296,0.0000,0.2000,0.2000,0.0000,0.0000
17297,0.0000,0.2000,0.2000,0.0000,0.0000
17298,0.0000,0.2000,0.2000,0.0000,0.0000
17299,0.0000,0.2000,0.2000,0.0000,0.0000
17300,0.0000,0.2000,0.2000,0.0000,0.0000
17301,0.0000,0.2000,0.2000,0.0000,0.0000
17302,0.0000,0.2000,0.2000,0.0000,0.0000
17303,0.0000,0.2000,0.2000,0.0000,0.0000
17304,0.0000,0.2000,0.2000,0.0000,0.0000
17305,0.0000,0.2000,0.2000,0.0000,0.0000
17306,0.0000,0.2000,0.2000,0.0000,0.0000
17307,0.0000,0.2000,0.2000,0.0000,0.0000
17308,0.0000,0.2000,0.2000,0.0000,0.0000
17309,0.0000,0.2000,0.2000,0.0000,0.0000
17310,0.0000,0.2000,0.2000,0.0000,0.0000
17311,0.0000,0.2000,0.2000,0.0000,0.0000
17312,0.0000,0.2000,0.2000,0.0000,0.0000
17313,0.0000,0.2000,0.2000,0.0000,0.0000
17314,0.0000,0.2000,0.2000,0.0000,0.0000
17315,0.0000,0.2000,0.2000,0.0000,0.0000
17316,0.0000,0.2000,0.2000,0.0000,0.0000
17317,0.0000,0.2000,0.2000,0.0000,0.0000
17318,0.0000,0.2000,0.2000,0.0000,0.0000
17319,0.0000,0.2000,0.2000,0.0000,0.0000
17320,0.0000,0.2000,0.2000,0.0000,0.0000
17321,0.0000,0.2000,0.2000,0.0000,0.0000
17322,0.0000,0.2000,0.2000,0.0000,0.0000
17323,0.0000,0.2000,0.2000,0.0000,0.0000
17324,0.0000,0.2000,0.2000,0.0000,0.0000
17325,0.0000,0.2000,0.2000,0.0000,0.0000
17326,0.0000,0.2000,0.2000,0.0000,0.0000
17327,0.0000,0.2000,0.2000,0.0000,0.0000
17328,0.0000,0.2000,0.2000,0.0000,0.0000
17329,0.0000,0.2000,0.2000,0.0000,0.0000
17330,0.0000,0.2000,0.2000,0.0000,0.0000
17331,0.0000,0.2000,0.2000,0.0000,0.0000
17332,0.0000,0.2000,0.2000,0.0000,0.0000
17333,0.0000,0.2000,0.2000,0.0000,0.0000
17334,0.0000,0.2000,0.2000,0.0000,0.0000
17335,0.0000,0.2000,0.2000,0.0000,0.0000
17336,0.0000,0.2000,0.2000,0.0000,0.0000
17337,0.0000,0.2000,0.2000,0.0000,0.0000
17338,0.0000,0.2000,0.2000,0.0000,0.0000
17339,0.0000,0.2000,0.2000,0.0000,0.0000
17340,0.0000,0.2000,0.2000,0.0000,0.0000
17341,0.0000,0.2000,0.2000,0.0000,0.0000
17342,0.0000,0.2000,0.2000,0.0000,0.0000
17343,0.0000,0.2000,0.2000,0.0000,0.0000
17344,0.0000,0.2000,0.2000,0.0000,0.0000
17345,0.0000,0.2000,0.2000,0.0000,0.0000
17346,0.0000,0.2000,0.2000,0.0000,0.0000
17347,0.0000,0.2000,0.2000,0.0000,0.0000
17348,0.0000,0.2000,0.2000,0.0000,0.0000
17349,0.0000,0.2000,0.2000,0.0000,0.0000
17350,0.0000,0.2000,0.2000,0.0000,0.0000
17351,0.0000,0.2000,0.2000,0.0000,0.0000
17352,0.0000,0.2000,0.2000,0.0000,0.0000
17353,0.0000,0.2000,0.2000,0.0000,0.0000
17354,0.0000,0.2000,0.2000,0.0000,0.0000
17355,0.0000,0.2000,0.2000,0.0000,0.0000
17356,0.0000,0.2000,0.2000,0.0000,0.0000
17357,0.0000,0.2000,0.2000,0.0000,0.0000
17358,0.0000,0.2000,0.2000,0.0000,0.0000
17359,0.0000,0.2000,0.2000,0.0000,0.0000
17360,0.0000,0.2000,0.2000,0.0000,0.0000
17361,0.0000,0.2000,0.2000,0.0000,0.0000
17362,0.0000,0.2000,0.2000,0.0000,0.0000
17363,0.0000,0.2000,0.2000,0.0000,0.0000
17364,0.0000,0.2000,0.2000,0.0000,0.0000
17365,0.0000,0.2000,0.2000,0.0000,0.0000
17366,0.0000,0.2000,0.2000,0.0000,0.0000
17367,0.0000,0.2000,0.2000,0.0000,0.0000
17368,0.0000,0.2000,0.2000,0.0000,0.0000
17369,0.0000,0.2000,0.2000,0.0000,0.0000
17370,0.0000,0.2000,0.2000,0.0000,0.0000
17371,0.0000,0.2000,0.2000,0.0000,0.0000
17372,0.0000,0.2000,0.2000,0.0000,0.0000
17373,0.0000,0.2000,0.2000,0.0000,0.0000
17374,0.0000,0.2000,0.2000,0.0000,0.0000
17375,0.0000,0.2000,0.2000,0.0000,0.0000
17376,0.0000,0.2000,0.2000,0.0000,0.0000
17377,0.0000,0.2000,0.2000,0.0000,0.0000
17378,0.0000,0.2000,0.2000,0.0000,0.0000
17379,0.0000,0.2000,0.2000,0.0000,0.0000
17380,0.0000,0.2000,0.2000,0.0000,0.0000
17381,0.0000,0.2000,0.2000,0.0000,0.0000
17382,0.0000,0.2000,0.2000,0.0000,0.0000
17383,0.0000,0.2000,0.2000,0.0000,0.0000
17384,0.0000,0.2000,0.2000,0.0000,0.0000
17385,0.0000,0.2000,0.2000,0.0000,0.0000
17386,0.0000,0.2000,0.2000,0.0000,0.0000
17387,0.0000,0.2000,0.2000,0.0000,0.0000
17388,0.0000,0.2000,0.2000,0.0000,0.0000
17389,0.0000,0.2000,0.2000,0.0000,0.0000
17390,0.0000,0.2000,0.2000,0.0000,0.0000
17391,0.0000,0.2000,0.2000,0.0000,0.0000
17392,0.0000,0.2000,0.2000,0.0000,0.0000
17393,0.0000,0.2000,0.2000,0.0000,0.0000
17394,0.0000,0.2000,0.2000,0.0000,0.0000
17395,0.0000,0.2000,0.2000,0.0000,0.0000
17396,0.0000,0.2000,0.2000,0.0000,0.0000
17397,0.0000,0.2000,0.2000,0.0000,0.0000
17398,0.0000,0.2000,0.2000,0.0000,0.0000
17399,0.0000,0.2000,0.2000,0.0000,0.0000
17400,0.0000,0.2000,0.2000,0.0000,0.0000
17401,0.0000,0.2000,0.2000,0.0000,0.0000
17402,0.0000,0.2000,0.2000,0.0000,0.0000
17403,0.0000,0.2000,0.2000,0.0000,0.0000
17404,0.0000,0.2000,0.2000,0.0000,0.0000
17405,0.0000,0.2000,0.2000,0.0000,0.0000
17406,0.0000,0.2000,0.2000,0.0000,0.0000
17407,0.0000,0.2000,0.2000,0.0000,0.0000
17408,0.0000,0.2000,0.2000,0.0000,0.0000
17409,0.0000,0.2000,0.2000,0.0000,0.0000
17410,0.0000,0.2000,0.2000,0.0000,0.0000
17411,0.0000,0.2000,0.2000,0.0000,0.0000
17412,0.0000,0.2000,0.2000,0.0000,0.0000
17413,0.0000,0.2000,0.2000,0.0000,0.0000
17414,0.0000,0.2000,0.2000,0.0000,0.0000
17415,0.0000,0.2000,0.2000,0.0000,0.0000
17416,0.0000,0.2000,0.2000,0.0000,0.0000
17417,0.0000,0.2000,0.2000,0.0000,0.0000
17418,0.0000,0.2000,0.2000,0.0000,0.0000
17419,0.0000,0.2000,0.2000,0.0000,0.0000
17420,0.0000,0.2000,0.2000,0.0000,0.0000
17421,0.0000,0.2000,0.2000,0.0000,0.0000
17422,0.0000,0.2000,0.2000,0.0000,0.0000
17423,0.0000,0.2000,0.2000,0.0000,0.0000
17424,0.0000,0.2000,0.2000,0.0000,0.0000
17425,0.0000,0.2000,0.2000,0.0000,0.0000
17426,0.0000,0.2000,0.2000,0.0000,0.0000
17427,0.0000,0.2000,0.2000,0.0000,0.0000
17428,0.0000,0.2000,0.2000,0.0000,0.0000
17429,0.0000,0.2000,0.2000,0.0000,0.0000
17430,0.0000,0.2000,0.2000,0.0000,0.0000
17431,0.0000,0.2000,0.2000,0.0000,0.0000
17432,0.0000,0.2000,0.2000,0.0000,0.0000
17433,0.0000,0.2000,0.2000,0.0000,0.0000
17434,0.0000,0.2000,0.2000,0.0000,0.0000
17435,0.0000,0.2000,0.2000,0.0000,0.0000
17436,0.0000,0.2000,0.2000,0.0000,0.0000
17437,0.0000,0.2000,0.2000,0.0000,0.0000
17438,0.0000,0.2000,0.2000,0.0000,0.0000
17439,0.0000,0.2000,0.2000,0.0000,0.0000
17440,0.0000,0.2000,0.2000,0.0000,0.0000
17441,0.0000,0.2000,0.2000,0.0000,0.0000
17442,0.0000,0.2000,0.2000,0.0000,0.0000
17443,0.0000,0.2000,0.2000,0.0000,0.0000
17444,0.0000,0.2000,0.2000,0.0000,0.0000
17445,0.0000,0.2000,0.2000,0.0000,0.0000
17446,0.0000,0.2000,0.2000,0.0000,0.0000
17447,0.0000,0.2000,0.2000,0.0000,0.0000
17448,0.0000,0.2000,0.2000,0.0000,0.0000
17449,0.0000,0.2000,0.2000,0.0000,0.0000
17450,0.0000,0.2000,0.2000,0.0000,0.0000
17451,0.0000,0.2000,0.2000,0.0000,0.0000
17452,0.0000,0.2000,0.2000,0.0000,0.0000
17453,0.0000,0.2000,0.2000,0.0000,0.0000
17454,0.0000,0.2000,0.2000,0.0000,0.0000
17455,0.0000,0.2000,0.2000,0.0000,0.0000
17456,0.0000,0.2000,0.2000,0.0000,0.0000
17457,0.0000,0.2000,0.2000,0.0000,0.0000
17458,0.0000,0.2000,0.2000,0.0000,0.0000
17459,0.0000,0.2000,0.2000,0.0000,0.0000
17460,0.0000,0.2000,0.2000,0.0000,0.0000
17461,0.0000,0.2000,0.2000,0.0000,0.0000
17462,0.0000,0.2000,0.2000,0.0000,0.0000
17463,0.0000,0.2000,0.2000,0.0000,0.0000
17464,0.0000,0.2000,0.2000,0.0000,0.0000
17465,0.0000,0.2000,0.2000,0.0000,0.0000
17466,0.0000,0.2000,0.2000,0.0000,0.0000
17467,0.0000,0.2000,0.2000,0.0000,0.0000
17468,0.0000,0.2000,0.2000,0.0000,0.0000
17469,0.0000,0.2000,0.2000,0.0000,0.0000
17470,0.0000,0.2000,0.2000,0.0000,0.0000
17471,0.0000,0.2000,0.2000,0.0000,0.0000
17472,0.0000,0.2000,0.2000,0.0000,0.0000
17473,0.0000,0.2000,0.2000,0.0000,0.0000
17474,0.0000,0.2000,0.2000,0.0000,0.0000
17475,0.0000,0.2000,0.2000,0.0000,0.0000
17476,0.0000,0.2000,0.2000,0.0000,0.0000
17477,0.0000,0.2000,0.2000,0.0000,0.0000
17478,0.0000,0.2000,0.2000,0.0000,0.0000
17479,0.0000,0.2000,0.2000,0.0000,0.0000
17480,0.0000,0.2000,0.2000,0.0000,0.0000
17481,0.0000,0.2000,0.2000,0.0000,0.0000
17482,0.0000,0.2000,0.2000,0.0000,0.0000
17483,0.0000,0.2000,0.2000,0.0000,0.0000
17484,0.0000,0.2000,0.2000,0.0000,0.0000
17485,0.0000,0.2000,0.2000,0.0000,0.0000
17486,0.0000,0.2000,0.2000,0.0000,0.0000
17487,0.0000,0.2000,0.2000,0.0000,0.0000
17488,0.0000,0.2000,0.2000,0.0000,0.0000
17489,0.0000,0.2000,0.2000,0.0000,0.0000
17490,0.0000,0.2000,0.2000,0.0000,0.0000
17491,0.0000,0.2000,0.2000,0.0000,0.0000
17492,0.0000,0.2000,0.2000,0.0000,0.0000
17493,0.0000,0.2000,0.2000,0.0000,0.0000
17494,0.0000,0.2000,0.2000,0.0000,0.0000
17495,0.0000,0.2000,0.2000,0.0000,0.0000
17496,0.0000,0.2000,0.2000,0.0000,0.0000
17497,0.0000,0.2000,0.2000,0.0000,0.0000
17498,0.0000,0.2000,0.2000,0.0000,0.0000
17499,0.0000,0.2000,0.2000,0.0000,0.0000
17500,0.0000,0.2000,0.2000,0.0000,0.0000
17501,0.0000,0.2000,0.2000,0.0000,0.0000
17502,0.0000,0.2000,0.2000,0.0000,0.0000
17503,0.0000,0.2000,0.2000,0.0000,0.0000
17504,0.0000,0.2000,0.2000,0.0000,0.0000
17505,0.0000,0.2000,0.2000,0.0000,0.0000
17506,0.0000,0.2000,0.2000,0.0000,0.0000
17507,0.0000,0.2000,0.2000,0.0000,0.0000
17508,0.0000,0.2000,0.2000,0.0000,0.0000
17509,0.0000,0.2000,0.2000,0.0000,0.0000
17510,0.0000,0.2000,0.2000,0.0000,0.0000
17511,0.0000,0.2000,0.2000,0.0000,0.0000
17512,0.0000,0.2000,0.2000,0.0000,0.0000
17513,0.0000,0.2000,0.2000,0.0000,0.0000
17514,0.0000,0.2000,0.2000,0.0000,0.0000
17515,0.0000,0.2000,0.2000,0.0000,0.0000
17516,0.0000,0.2000,0.2000,0.0000,0.0000
17517,0.0000,0.2000,0.2000,0.0000,0.0000
17518,0.0000,0.2000,0.2000,0.0000,0.0000
17519,0.0000,0.2000,0.2000,0.0000,0.0000
17520,0.0000,0.2000,0.2000,0.0000,0.0000
17521,0.0000,0.2000,0.2000,0.0000,0.0000
17522,0.0000,0.2000,0.2000,0.0000,0.0000
17523,0.0000,0.2000,0.2000,0.0000,0.0000
17524,0.0000,0.2000,0.2000,0.0000,0.0000
17525,0.0000,0.2000,0.2000,0.0000,0.0000
17526,0.0000,0.2000,0.2000,0.0000,0.0000
17527,0.0000,0.2000,0.2000,0.0000,0.0000
17528,0.0000,0.2000,0.2000,0.0000,0.0000
17529,0.0000,0.2000,0.2000,0.0000,0.0000
17530,0.0000,0.2000,0.2000,0.0000,0.0000
17531,0.0000,0.2000,0.2000,0.0000,0.0000
17532,0.0000,0.2000,0.2000,0.0000,0.0000
17533,0.0000,0.2000,0.2000,0.0000,0.0000
17534,0.0000,0.2000,0.2000,0.0000,0.0000
17535,0.0000,0.2000,0.2000,0.0000,0.0000
17536,0.0000,0.2000,0.2000,0.0000,0.0000
17537,0.0000,0.2000,0.2000,0.0000,0.0000
17538,0.0000,0.2000,0.2000,0.0000,0.0000
17539,0.0000,0.2000,0.2000,0.0000,0.0000
17540,0.0000,0.2000,0.2000,0.0000,0.0000
17541,0.0000,0.2000,0.2000,0.0000,0.0000
17542,0.0000,0.2000,0.2000,0.0000,0.0000
17543,0.0000,0.2000,0.2000,0.0000,0.0000
17544,0.0000,0.2000,0.2000,0.0000,0.0000
17545,0.0000,0.2000,0.2000,0.0000,0.0000
17546,0.0000,0.2000,0.2000,0.0000,0.0000
17547,0.0000,0.2000,0.2000,0.0000,0.0000
17548,0.0000,0.2000,0.2000,0.0000,0.0000
17549,0.0000,0.2000,0.2000,0.0000,0.0000
17550,0.0000,0.2000,0.2000,0.0000,0.0000
17551,0.0000,0.2000,0.2000,0.0000,0.0000
17552,0.0000,0.2000,0.2000,0.0000,0.0000
17553,0.0000,0.2000,0.2000,0.0000,0.0000
17554,0.0000,0.2000,0.2000,0.0000,0.0000
17555,0.0000,0.2000,0.2000,0.0000,0.0000
17556,0.0000,0.2000,0.2000,0.0000,0.0000
17557,0.0000,0.2000,0.2000,0.0000,0.0000
17558,0.0000,0.2000,0.2000,0.0000,0.0000
17559,0.0000,0.2000,0.2000,0.0000,0.0000
17560,0.0000,0.2000,0.2000,0.0000,0.0000
17561,0.0000,0.2000,0.2000,0.0000,0.0000
17562,0.0000,0.2000,0.2000,0.0000,0.0000
17563,0.0000,0.2000,0.2000,0.0000,0.0000
17564,0.0000,0.2000,0.2000,0.0000,0.0000
17565,0.0000,0.2000,0.2000,0.0000,0.0000
17566,0.0000,0.2000,0.2000,0.0000,0.0000
17567,0.0000,0.2000,0.2000,0.0000,0.0000
17568,0.0000,0.2000,0.2000,0.0000,0.0000
17569,0.0000,0.2000,0.2000,0.0000,0.0000
17570,0.0000,0.2000,0.2000,0.0000,0.0000
17571,0.0000,0.2000,0.2000,0.0000,0.0000
17572,0.0000,0.2000,0.2000,0.0000,0.0000
17573,0.0000,0.2000,0.2000,0.0000,0.0000
17574,0.0000,0.2000,0.2000,0.0000,0.0000
17575,0.0000,0.2000,0.2000,0.0000,0.0000
17576,0.0000,0.2000,0.2000,0.0000,0.0000
17577,0.0000,0.2000,0.2000,0.0000,0.0000
17578,0.0000,0.2000,0.2000,0.0000,0.0000
17579,0.0000,0.2000,0.2000,0.0000,0.0000
17580,0.0000,0.2000,0.2000,0.0000,0.0000
17581,0.0000,0.2000,0.2000,0.0000,0.0000
17582,0.0000,0.2000,0.2000,0.0000,0.0000
17583,0.0000,0.2000,0.2000,0.0000,0.0000
17584,0.0000,0.2000,0.2000,0.0000,0.0000
17585,0.0000,0.2000,0.2000,0.0000,0.0000
17586,0.0000,0.2000,0.2000,0.0000,0.0000
17587,0.0000,0.2000,0.2000,0.0000,0.0000
17588,0.0000,0.2000,0.2000,0.0000,0.0000
17589,0.0000,0.2000,0.2000,0.0000,0.0000
17590,0.0000,0.2000,0.2000,0.0000,0.0000
17591,0.0000,0.2000,0.2000,0.0000,0.0000
17592,0.0000,0.2000,0.2000,0.0000,0.0000
17593,0.0000,0.2000,0.2000,0.0000,0.0000
17594,0.0000,0.2000,0.2000,0.0000,0.0000
17595,0.0000,0.2000,0.2000,0.0000,0.0000
17596,0.0000,0.2000,0.2000,0.0000,0.0000
17597,0.0000,0.2000,0.2000,0.0000,0.0000
17598,0.0000,0.2000,0.2000,0.0000,0.0000
17599,0.0000,0.2000,0.2000,0.0000,0.0000
17600,0.0000,0.2000,0.2000,0.0000,0.0000
17601,0.0000,0.2000,0.2000,0.0000,0.0000
17602,0.0000,0.2000,0.2000,0.0000,0.0000
17603,0.0000,0.2000,0.2000,0.0000,0.0000
17604,0.0000,0.2000,0.2000,0.0000,0.0000
17605,0.0000,0.2000,0.2000,0.0000,0.0000
17606,0.0000,0.2000,0.2000,0.0000,0.0000
17607,0.0000,0.2000,0.2000,0.0000,0.0000
17608,0.0000,0.2000,0.2000,0.0000,0.0000
17609,0.0000,0.2000,0.2000,0.0000,0.0000
17610,0.0000,0.2000,0.2000,0.0000,0.0000
17611,0.0000,0.2000,0.2000,0.0000,0.0000
17612,0.0000,0.2000,0.2000,0.0000,0.0000
17613,0.0000,0.2000,0.2000,0.0000,0.0000
17614,0.0000,0.2000,0.2000,0.0000,0.0000
17615,0.0000,0.2000,0.2000,0.0000,0.0000
17616,0.0000,0.2000,0.2000,0.0000,0.0000
17617,0.0000,0.2000,0.2000,0.0000,0.0000
17618,0.0000,0.2000,0.2000,0.0000,0.0000
17619,0.0000,0.2000,0.2000,0.0000,0.0000
17620,0.0000,0.2000,0.2000,0.0000,0.0000
17621,0.0000,0.2000,0.2000,0.0000,0.0000
17622,0.0000,0.2000,0.2000,0.0000,0.0000
17623,0.0000,0.2000,0.2000,0.0000,0.0000
17624,0.0000,0.2000,0.2000,0.0000,0.0000
17625,0.0000,0.2000,0.2000,0.0000,0.0000
17626,0.0000,0.2000,0.2000,0.0000,0.0000
17627,0.0000,0.2000,0.2000,0.0000,0.0000
17628,0.0000,0.2000,0.2000,0.0000,0.0000
17629,0.0000,0.2000,0.2000,0.0000,0.0000
17630,0.0000,0.2000,0.2000,0.0000,0.0000
17631,0.0000,0.2000,0.2000,0.0000,0.0000
17632,0.0000,0.2000,0.2000,0.0000,0.0000
17633,0.0000,0.2000,0.2000,0.0000,0.0000
17634,0.0000,0.2000,0.2000,0.0000,0.0000
17635,0.0000,0.2000,0.2000,0.0000,0.0000
17636,0.0000,0.2000,0.2000,0.0000,0.0000
17637,0.0000,0.2000,0.2000,0.0000,0.0000
17638,0.0000,0.2000,0.2000,0.0000,0.0000
17639,0.0000,0.2000,0.2000,0.0000,0.0000
17640,0.0000,0.2000,0.2000,0.0000,0.0000
17641,0.0000,0.2000,0.2000,0.0000,0.0000
17642,0.0000,0.2000,0.2000,0.0000,0.0000
17643,0.0000,0.2000,0.2000,0.0000,0.0000
17644,0.0000,0.2000,0.2000,0.0000,0.0000
17645,0.0000,0.2000,0.2000,0.0000,0.0000
17646,0.0000,0.2000,0.2000,0.0000,0.0000
17647,0.0000,0.2000,0.2000,0.0000,0.0000
17648,0.0000,0.2000,0.2000,0.0000,0.0000
17649,0.0000,0.2000,0.2000,0.0000,0.0000
17650,0.0000,0.2000,0.2000,0.0000,0.0000
17651,0.0000,0.2000,0.2000,0.0000,0.0000
17652,0.0000,0.2000,0.2000,0.0000,0.0000
17653,0.0000,0.2000,0.2000,0.0000,0.0000
17654,0.0000,0.2000,0.2000,0.0000,0.0000
17655,0.0000,0.2000,0.2000,0.0000,0.0000
17656,0.0000,0.2000,0.2000,0.0000,0.0000
17657,0.0000,0.2000,0.2000,0.0000,0.0000
17658,0.0000,0.2000,0.2000,0.0000,0.0000
17659,0.0000,0.2000,0.2000,0.0000,0.0000
17660,0.0000,0.2000,0.2000,0.0000,0.0000
17661,0.0000,0.2000,0.2000,0.0000,0.0000
17662,0.0000,0.2000,0.2000,0.0000,0.0000
17663,0.0000,0.2000,0.2000,0.0000,0.0000
17664,0.0000,0.2000,0.2000,0.0000,0.0000
17665,0.0000,0.2000,0.2000,0.0000,0.0000
17666,0.0000,0.2000,0.2000,0.0000,0.0000
17667,0.0000,0.2000,0.2000,0.0000,0.0000
17668,0.0000,0.2000,0.2000,0.0000,0.0000
17669,0.0000,0.2000,0.2000,0.0000,0.0000
17670,0.0000,0.2000,0.2000,0.0000,0.0000
17671,0.0000,0.2000,0.2000,0.0000,0.0000
17672,0.0000,0.2000,0.2000,0.0000,0.0000
17673,0.0000,0.2000,0.2000,0.0000,0.0000
17674,0.0000,0.2000,0.2000,0.0000,0.0000
17675,0.0000,0.2000,0.2000,0.0000,0.0000
17676,0.0000,0.2000,0.2000,0.0000,0.0000
17677,0.0000,0.2000,0.2000,0.0000,0.0000
17678,0.0000,0.2000,0.2000,0.0000,0.0000
17679,0.0000,0.2000,0.2000,0.0000,0.0000
17680,0.0000,0.2000,0.2000,0.0000,0.0000
17681,0.0000,0.2000,0.2000,0.0000,0.0000
17682,0.0000,0.2000,0.2000,0.0000,0.0000
17683,0.0000,0.2000,0.2000,0.0000,0.0000
17684,0.0000,0.2000,0.2000,0.0000,0.0000
17685,0.0000,0.2000,0.2000,0.0000,0.0000
17686,0.0000,0.2000,0.2000,0.0000,0.0000
17687,0.0000,0.2000,0.2000,0.0000,0.0000
17688,0.0000,0.2000,0.2000,0.0000,0.0000
17689,0.0000,0.2000,0.2000,0.0000,0.0000
17690,0.0000,0.2000,0.2000,0.0000,0.0000
17691,0.0000,0.2000,0.2000,0.0000,0.0000
17692,0.0000,0.2000,0.2000,0.0000,0.0000
17693,0.0000,0.2000,0.2000,0.0000,0.0000
17694,0.0000,0.2000,0.2000,0.0000,0.0000
17695,0.0000,0.2000,0.2000,0.0000,0.0000
17696,0.0000,0.2000,0.2000,0.0000,0.0000
17697,0.0000,0.2000,0.2000,0.0000,0.0000
17698,0.0000,0.2000,0.2000,0.0000,0.0000
17699,0.0000,0.2000,0.2000,0.0000,0.0000
17700,0.0000,0.2000,0.2000,0.0000,0.0000
17701,0.0000,0.2000,0.2000,0.0000,0.0000
17702,0.0000,0.2000,0.2000,0.0000,0.0000
17703,0.0000,0.2000,0.2000,0.0000,0.0000
17704,0.0000,0.2000,0.2000,0.0000,0.0000
