Time,Q
05/09/2014 00:00:00,16.4285
06/09/2014 00:00:00,17.5212
07/09/2014 00:00:00,19.2990
08/09/2014 00:00:00,22.5082
09/09/2014 00:00:00,14.9737
10/09/2014 00:00:00,13.2261
11/09/2014 00:00:00,11.5739
12/09/2014 00:00:00,14.2968
13/09/2014 00:00:00,15.2717
14/09/2014 00:00:00,15.7564
15/09/2014 00:00:00,11.4946
16/09/2014 00:00:00,10.5660
17/09/2014 00:00:00,9.2699
18/09/2014 00:00:00,11.3213
19/09/2014 00:00:00,12.5050
20/09/2014 00:00:00,12.9750
21/09/2014 00:00:00,13.1338
22/09/2014 00:00:00,13.4109
23/09/2014 00:00:00,13.4437
24/09/2014 00:00:00,11.5817
25/09/2014 00:00:00,10.5243
26/09/2014 00:00:00,11.7070
27/09/2014 00:00:00,12.8441
28/09/2014 00:00:00,12.4278
29/09/2014 00:00:00,10.0379
30/09/2014 00:00:00,6.0200
01/10/2014 00:00:00,8.3508
02/10/2014 00:00:00,10.6208
03/10/2014 00:00:00,12.1324
04/10/2014 00:00:00,11.3843
05/10/2014 00:00:00,11.1306
06/10/2014 00:00:00,11.5818
07/10/2014 00:00:00,8.3782
08/10/2014 00:00:00,10.5415
09/10/2014 00:00:00,12.0352
10/10/2014 00:00:00,10.2712
11/10/2014 00:00:00,9.9410
12/10/2014 00:00:00,8.5792
13/10/2014 00:00:00,4.3112
14/10/2014 00:00:00,8.8436
15/10/2014 00:00:00,12.3361
16/10/2014 00:00:00,13.7485
17/10/2014 00:00:00,15.9889
18/10/2014 00:00:00,16.2018
19/10/2014 00:00:00,13.4917
20/10/2014 00:00:00,15.3433
21/10/2014 00:00:00,16.7994
22/10/2014 00:00:00,12.0387
23/10/2014 00:00:00,13.5633
24/10/2014 00:00:00,14.2005
25/10/2014 00:00:00,13.8842
26/10/2014 00:00:00,14.4081
27/10/2014 00:00:00,4.5048
28/10/2014 00:00:00,7.1694
29/10/2014 00:00:00,12.6056
30/10/2014 00:00:00,15.2888
31/10/2014 00:00:00,15.8513
01/11/2014 00:00:00,0.1020
02/11/2014 00:00:00,0.0814
03/11/2014 00:00:00,12.6209
04/11/2014 00:00:00,13.4731
05/11/2014 00:00:00,15.5244
06/11/2014 00:00:00,18.1055
07/11/2014 00:00:00,19.2553
08/11/2014 00:00:00,14.0196
09/11/2014 00:00:00,15.2640
10/11/2014 00:00:00,15.3120
11/11/2014 00:00:00,17.7392
12/11/2014 00:00:00,18.3203
13/11/2014 00:00:00,18.2024
14/11/2014 00:00:00,14.2073
15/11/2014 00:00:00,16.6350
16/11/2014 00:00:00,14.0526
17/11/2014 00:00:00,15.9672
18/11/2014 00:00:00,17.0836
19/11/2014 00:00:00,19.4007
