Time,Q
03/03/2015 00:00:00,11.5908
04/03/2015 00:00:00,8.1738
05/03/2015 00:00:00,0.0040
06/03/2015 00:00:00,2.6163
07/03/2015 00:00:00,4.1908
08/03/2015 00:00:00,4.8185
09/03/2015 00:00:00,4.5351
10/03/2015 00:00:00,5.6756
11/03/2015 00:00:00,5.1093
12/03/2015 00:00:00,5.3234
13/03/2015 00:00:00,6.7952
14/03/2015 00:00:00,5.5923
15/03/2015 00:00:00,6.7940
16/03/2015 00:00:00,7.8350
17/03/2015 00:00:00,3.6571
18/03/2015 00:00:00,1.4585
19/03/2015 00:00:00,1.0472
20/03/2015 00:00:00,0.4180
21/03/2015 00:00:00,0.0274
22/03/2015 00:00:00,0.0310
23/03/2015 00:00:00,-0.0033
24/03/2015 00:00:00,0.0054
25/03/2015 00:00:00,0.0100
26/03/2015 00:00:00,-0.0040
27/03/2015 00:00:00,2.4281
28/03/2015 00:00:00,4.6237
29/03/2015 00:00:00,4.5257
30/03/2015 00:00:00,3.1739
31/03/2015 00:00:00,1.6254
01/04/2015 00:00:00,1.1829
02/04/2015 00:00:00,0.1990
03/04/2015 00:00:00,0.0263
04/04/2015 00:00:00,0.0168
05/04/2015 00:00:00,0.0139
06/04/2015 00:00:00,-0.0126
07/04/2015 00:00:00,-0.0226
08/04/2015 00:00:00,2.3172
09/04/2015 00:00:00,3.5774
10/04/2015 00:00:00,4.5073
11/04/2015 00:00:00,4.9441
12/04/2015 00:00:00,5.2227
13/04/2015 00:00:00,5.3017
14/04/2015 00:00:00,6.0959
15/04/2015 00:00:00,5.3396
16/04/2015 00:00:00,6.7581
17/04/2015 00:00:00,5.6251
18/04/2015 00:00:00,0.9929
19/04/2015 00:00:00,0.0196
20/04/2015 00:00:00,15.5993
21/04/2015 00:00:00,21.0087
22/04/2015 00:00:00,20.9199
23/04/2015 00:00:00,18.6167
24/04/2015 00:00:00,9.4554
25/04/2015 00:00:00,0.0052
26/04/2015 00:00:00,0.0287
27/04/2015 00:00:00,2.1021
28/04/2015 00:00:00,3.8681
29/04/2015 00:00:00,4.0948
30/04/2015 00:00:00,4.0282
01/05/2015 00:00:00,5.4161
02/05/2015 00:00:00,2.4565
03/05/2015 00:00:00,3.7725
04/05/2015 00:00:00,4.1558
05/05/2015 00:00:00,-0.1338
06/05/2015 00:00:00,-0.1250
07/05/2015 00:00:00,-0.0447
08/05/2015 00:00:00,4.7448
09/05/2015 00:00:00,-0.0187
10/05/2015 00:00:00,-0.0791
11/05/2015 00:00:00,-0.0420
12/05/2015 00:00:00,-0.0534
13/05/2015 00:00:00,-0.0164
14/05/2015 00:00:00,11.9040
15/05/2015 00:00:00,21.2020
16/05/2015 00:00:00,10.6358
17/05/2015 00:00:00,6.5860
18/05/2015 00:00:00,6.8637
19/05/2015 00:00:00,4.1515
20/05/2015 00:00:00,1.5218
21/05/2015 00:00:00,1.7241
22/05/2015 00:00:00,4.0574
23/05/2015 00:00:00,7.6117
24/05/2015 00:00:00,7.2823
25/05/2015 00:00:00,7.2788
26/05/2015 00:00:00,7.3489
27/05/2015 00:00:00,5.3848
28/05/2015 00:00:00,5.2119
29/05/2015 00:00:00,3.3938
30/05/2015 00:00:00,0.0000
31/05/2015 00:00:00,0.0000
01/06/2015 00:00:00,1.4584
02/06/2015 00:00:00,2.5124
03/06/2015 00:00:00,2.5124
04/06/2015 00:00:00,0.7448
05/06/2015 00:00:00,0.3573
06/06/2015 00:00:00,0.0635
07/06/2015 00:00:00,0.0585
08/06/2015 00:00:00,0.0272
09/06/2015 00:00:00,0.0427
10/06/2015 00:00:00,1.7632
11/06/2015 00:00:00,2.8191
12/06/2015 00:00:00,2.7731
13/06/2015 00:00:00,2.7427
14/06/2015 00:00:00,2.7539
15/06/2015 00:00:00,2.5197
16/06/2015 00:00:00,2.4679
17/06/2015 00:00:00,2.3069
18/06/2015 00:00:00,2.4787
19/06/2015 00:00:00,2.5649
20/06/2015 00:00:00,2.7772
21/06/2015 00:00:00,3.1661
22/06/2015 00:00:00,3.4437
23/06/2015 00:00:00,1.4592
24/06/2015 00:00:00,1.8532
25/06/2015 00:00:00,2.4304
26/06/2015 00:00:00,2.6725
27/06/2015 00:00:00,2.6894
28/06/2015 00:00:00,2.7111
29/06/2015 00:00:00,2.6765
30/06/2015 00:00:00,2.6451
01/07/2015 00:00:00,2.4209
02/07/2015 00:00:00,2.2784
03/07/2015 00:00:00,5.2564
04/07/2015 00:00:00,7.7184
05/07/2015 00:00:00,7.1943
06/07/2015 00:00:00,6.0418
07/07/2015 00:00:00,7.0013
08/07/2015 00:00:00,8.3061
09/07/2015 00:00:00,15.7939
10/07/2015 00:00:00,15.5613
11/07/2015 00:00:00,-0.0448
12/07/2015 00:00:00,-0.0972
13/07/2015 00:00:00,0.0562
14/07/2015 00:00:00,0.0354
15/07/2015 00:00:00,0.0838
16/07/2015 00:00:00,12.4724
17/07/2015 00:00:00,19.8006
18/07/2015 00:00:00,21.9255
19/07/2015 00:00:00,22.7815
20/07/2015 00:00:00,23.1293
