ISOTime,FLOW,SAL,TEMP,TRACE_1,RET,SS1,OXY,RSI,AMM,NIT,FRP,FRP_ADS,DOC,POC,DON,PON,DOP,POP,GRN
22/05/2013 00:00:00,0.0000,1.6422,12.1500,0.0000,0.0000,14.8886,188.7525,471.4090,0.4189,1.0908,0.2947,0.0239,2352.9984,1516.6667,59.7649,59.7649,0.7195,0.8993,21.9408
23/05/2013 00:00:00,0.0000,0.1668,12.4698,0.0000,0.0000,14.8930,189.0488,471.9054,0.4175,1.0937,0.2953,0.0239,2344.6697,1516.6667,59.7649,59.7649,0.7195,0.8993,22.0206
24/05/2013 00:00:00,0.0000,0.0804,10.8712,0.0000,0.0000,14.8973,189.3450,472.4017,0.4160,1.0966,0.2960,0.0239,2336.3411,1516.6667,59.7649,59.7649,0.7195,0.8993,22.1003
25/05/2013 00:00:00,0.0000,0.0850,14.4682,0.0000,0.0000,14.9017,189.6413,472.8981,0.4145,1.0995,0.2967,0.0239,2328.0124,1516.6667,59.7649,59.7649,0.7195,0.8993,22.1801
26/05/2013 00:00:00,0.0000,0.0725,14.0100,0.0000,0.0000,14.9061,189.9376,473.3945,0.4131,1.1024,0.2973,0.0239,2319.6838,1516.6667,59.7649,59.7649,0.7195,0.8993,22.2599
27/05/2013 00:00:00,0.0000,0.0845,12.6207,0.0000,0.0000,14.9105,190.2338,473.8909,0.4116,1.1053,0.2980,0.0239,2311.3551,1516.6667,59.7649,59.7649,0.7195,0.8993,22.3397
28/05/2013 00:00:00,0.0000,0.0813,10.0603,0.0000,0.0000,14.9149,190.5301,474.3873,0.4102,1.1082,0.2986,0.0239,2303.0265,1516.6667,59.7649,59.7649,0.7195,0.8993,22.4195
29/05/2013 00:00:00,0.0000,0.1219,10.0900,0.0000,0.0000,14.9193,190.8264,474.8837,0.4087,1.1111,0.2993,0.0239,2294.6979,1516.6667,59.7649,59.7649,0.7195,0.8993,22.4993
30/05/2013 00:00:00,0.0000,0.2897,12.6883,0.0000,0.0000,14.9237,191.1226,475.3801,0.4073,1.1140,0.2999,0.0239,2286.3692,1516.6667,59.7649,59.7649,0.7195,0.8993,22.5791
31/05/2013 00:00:00,0.0000,4.3628,13.2600,0.0000,0.0000,14.9281,191.4189,475.8765,0.4058,1.1169,0.3006,0.0239,2278.0406,1516.6667,59.7649,59.7649,0.7195,0.8993,22.6588
01/06/2013 00:00:00,0.0000,18.3684,13.7900,0.0000,0.0000,14.9324,191.7152,476.3729,0.4044,1.1198,0.3012,0.0239,2269.7119,1516.6667,59.7649,59.7649,0.7195,0.8993,22.7386
02/06/2013 00:00:00,0.0000,19.9621,13.5801,0.0000,0.0000,14.9368,192.0114,476.8693,0.4029,1.1227,0.3019,0.0239,2261.3833,1516.6667,59.7649,59.7649,0.7195,0.8993,22.8184
03/06/2013 00:00:00,0.0000,18.2691,14.6395,0.0000,0.0000,14.9412,192.3077,477.3656,0.4015,1.1256,0.3026,0.0239,2253.0547,1516.6667,59.7649,59.7649,0.7195,0.8993,22.8982
04/06/2013 00:00:00,0.0000,16.0322,13.5008,0.0000,0.0000,14.9456,192.6040,477.8620,0.4000,1.1285,0.3032,0.0239,2244.7260,1516.6667,59.7649,59.7649,0.7195,0.8993,22.9780
05/06/2013 00:00:00,0.0000,16.8520,11.8800,0.0000,0.0000,14.9500,192.9002,478.3584,0.3986,1.1314,0.3039,0.0239,2236.3974,1516.6667,59.7649,59.7649,0.7195,0.8993,23.0578
06/06/2013 00:00:00,0.0000,16.8138,13.2092,0.0000,0.0000,14.9544,193.1965,478.8548,0.3971,1.1343,0.3045,0.0239,2228.0687,1516.6667,59.7649,59.7649,0.7195,0.8993,23.1376
07/06/2013 00:00:00,0.0000,17.3635,13.3500,0.0000,0.0000,14.9588,193.4928,479.3512,0.3957,1.1372,0.3052,0.0239,2219.7401,1516.6667,59.7649,59.7649,0.7195,0.8993,23.2173
08/06/2013 00:00:00,0.0000,18.2830,11.1900,0.0000,0.0000,14.9632,193.7891,479.8476,0.3942,1.1401,0.3058,0.0239,2211.4114,1516.6667,59.7649,59.7649,0.7195,0.8993,23.2971
09/06/2013 00:00:00,0.0001,18.3294,11.4798,0.0000,0.0000,14.9676,194.0853,480.3440,0.3928,1.1431,0.3065,0.0239,2203.0828,1516.6667,59.7649,59.7649,0.7195,0.8993,23.3769
10/06/2013 00:00:00,0.0001,18.0754,12.4496,0.0000,0.0000,14.9719,194.3816,480.8404,0.3913,1.1460,0.3072,0.0239,2199.4005,1516.6667,59.7649,59.7649,0.7195,0.8993,23.4567
11/06/2013 00:00:00,0.0001,18.3505,12.8700,0.0000,0.0000,14.9763,194.6779,481.3368,0.3899,1.1489,0.3078,0.0239,2198.4486,1516.6667,59.7649,59.7649,0.7195,0.8993,23.5365
12/06/2013 00:00:00,0.0001,18.3071,13.2399,0.0000,0.0000,14.9807,194.9741,481.8332,0.3884,1.1518,0.3085,0.0239,2197.4968,1516.6667,59.7649,59.7649,0.7195,0.8993,23.6163
13/06/2013 00:00:00,0.0001,18.9575,13.7996,0.0000,0.0000,14.9851,195.2704,482.3296,0.3869,1.1547,0.3091,0.0239,2196.5450,1516.6667,59.7649,59.7649,0.7195,0.8993,23.6961
14/06/2013 00:00:00,0.0001,17.4403,12.4910,0.0000,0.0000,14.9895,195.5667,482.8259,0.3855,1.1576,0.3098,0.0239,2195.5931,1516.6667,59.7649,59.7649,0.7195,0.8993,23.7758
15/06/2013 00:00:00,0.0002,17.3157,12.0601,0.0000,0.0000,14.9939,195.8629,483.3223,0.3840,1.1605,0.3104,0.0239,2194.6413,1516.6667,59.7649,59.7649,0.7195,0.8993,23.8556
16/06/2013 00:00:00,0.0002,17.3858,11.0703,0.0000,0.0000,14.9983,196.1592,483.8187,0.3826,1.1634,0.3111,0.0239,2193.6895,1516.6667,59.7649,59.7649,0.7195,0.8993,23.9354
17/06/2013 00:00:00,0.0002,18.1647,9.9003,0.0000,0.0000,15.0027,196.4555,484.3151,0.3811,1.1663,0.3117,0.0239,2192.7376,1516.6667,59.7649,59.7649,0.7195,0.8993,24.0152
18/06/2013 00:00:00,0.0003,18.7289,8.6809,0.0000,0.0000,15.0071,196.7517,484.8115,0.3797,1.1692,0.3124,0.0239,2191.7858,1516.6667,59.7649,59.7649,0.7195,0.8993,24.0950
19/06/2013 00:00:00,0.0003,19.0742,8.6800,0.0000,0.0000,15.0114,197.0480,485.3079,0.3782,1.1721,0.3131,0.0239,2190.8339,1516.6667,59.7649,59.7649,0.7195,0.8993,24.1748
20/06/2013 00:00:00,0.0003,20.0117,8.2904,0.0000,0.0000,15.0158,197.3443,485.8043,0.3768,1.1750,0.3137,0.0239,2189.8821,1516.6667,59.7649,59.7649,0.7195,0.8993,24.2546
21/06/2013 00:00:00,0.0004,20.5448,8.3200,0.0000,0.0000,15.0202,197.6405,486.3007,0.3753,1.1779,0.3144,0.0239,2188.9303,1516.6667,59.7649,59.7649,0.7195,0.8993,24.3343
22/06/2013 00:00:00,0.0004,20.8972,9.1096,0.0000,0.0000,15.0246,197.9368,486.7971,0.3739,1.1808,0.3150,0.0239,2187.9784,1516.6667,59.7649,59.7649,0.7195,0.8993,24.4141
23/06/2013 00:00:00,0.0005,20.3469,9.9000,0.0000,0.0000,15.0290,198.2331,487.2935,0.3724,1.1837,0.3157,0.0239,2187.0266,1516.6667,59.7649,59.7649,0.7195,0.8993,24.4939
24/06/2013 00:00:00,0.0005,20.2584,9.3603,0.0000,0.0000,15.0334,198.5294,487.7898,0.3710,1.1866,0.3163,0.0239,2186.0748,1516.6667,59.7649,59.7649,0.7195,0.8993,24.5737
25/06/2013 00:00:00,0.0006,20.2330,8.4005,0.0000,0.0000,15.0378,198.8256,488.2862,0.3695,1.1895,0.3170,0.0239,2185.1229,1516.6667,59.7649,59.7649,0.7195,0.8993,24.6535
26/06/2013 00:00:00,1.4559,17.1679,8.1802,0.0000,0.0000,15.0422,199.1219,488.7826,0.3681,1.1924,0.3176,0.0239,2184.1711,1516.6667,59.7649,59.7649,0.7195,0.8993,24.7333
27/06/2013 00:00:00,3.3200,13.1716,10.0289,0.0000,0.0000,15.0466,199.4182,489.2790,0.3666,1.1953,0.3183,0.0239,2183.2193,1516.6667,59.7649,59.7649,0.7195,0.8993,24.8130
28/06/2013 00:00:00,3.4270,12.9329,10.7193,0.0000,0.0000,15.0509,199.7144,489.7754,0.3652,1.1982,0.3190,0.0239,2182.2674,1516.6667,59.7649,59.7649,0.7195,0.8993,24.8928
29/06/2013 00:00:00,3.6102,12.8719,11.0797,0.0000,0.0000,15.0553,200.0107,490.2718,0.3637,1.2012,0.3196,0.0239,2181.3156,1516.6667,59.7649,59.7649,0.7195,0.8993,24.9726
30/06/2013 00:00:00,3.5550,12.7640,12.3388,0.0000,0.0000,15.0597,200.3070,490.7682,0.3623,1.2041,0.3203,0.0239,2180.3637,1516.6667,59.7649,59.7649,0.7195,0.8993,25.0524
01/07/2013 00:00:00,3.4786,12.8693,13.5991,0.0000,0.0000,15.0641,200.6032,491.2646,0.3608,1.2070,0.3209,0.0239,2179.4119,1516.6667,59.7649,59.7649,0.7195,0.8993,25.1322
02/07/2013 00:00:00,3.2393,13.0623,13.2803,0.0000,0.0000,15.0685,200.8995,491.7610,0.3594,1.2099,0.3216,0.0239,2178.4601,1516.6667,61.6008,61.6008,0.7563,0.9454,25.2120
03/07/2013 00:00:00,3.0641,13.3871,12.2403,0.0000,0.0000,15.0729,201.1958,492.2574,0.3579,1.2128,0.3222,0.0239,2177.5082,1516.6667,63.4368,63.4368,0.7932,0.9915,25.2918
04/07/2013 00:00:00,3.2420,13.5967,10.9612,0.0000,0.0000,15.0773,201.4920,492.7538,0.4046,1.2407,0.3178,0.0238,2176.5564,1516.6667,65.2728,65.2728,0.8301,1.0376,25.4380
05/07/2013 00:00:00,3.4980,13.4681,10.0506,0.0000,0.0000,15.0817,201.7883,493.2501,0.5038,1.2958,0.3079,0.0238,2175.6046,1516.6667,67.1087,67.1087,0.8670,1.0838,25.6566
06/07/2013 00:00:00,3.3137,13.2061,10.4999,0.0000,0.0000,15.0861,202.0846,493.7465,0.6030,1.3509,0.2979,0.0238,2174.6527,1516.6667,68.9447,68.9447,0.9039,1.1299,25.8752
07/07/2013 00:00:00,3.1355,12.9610,10.9399,0.0000,0.0000,15.0904,202.3808,494.2429,0.7022,1.4060,0.2879,0.0238,2173.7009,1516.6667,70.7807,70.7807,0.9408,1.1760,26.0938
08/07/2013 00:00:00,3.0786,13.0355,10.8600,0.0000,0.0000,15.0948,202.6771,494.7393,0.8014,1.4611,0.2780,0.0237,2172.7491,1516.6667,72.6166,72.6166,0.9777,1.2221,26.3124
09/07/2013 00:00:00,3.3017,13.3094,10.1705,0.0000,0.0000,15.0992,202.9734,495.2357,0.9006,1.5162,0.2680,0.0237,2171.7972,1516.6667,74.4526,74.4526,1.0145,1.2682,26.5310
10/07/2013 00:00:00,3.3560,13.6001,9.2803,0.0000,0.0000,15.1036,203.2697,495.7321,0.9998,1.5713,0.2581,0.0237,2170.8454,1516.6667,76.2886,76.2886,1.0514,1.3143,26.7496
11/07/2013 00:00:00,3.3754,13.6390,8.9403,0.0000,0.0000,15.1080,203.5659,496.2285,1.0990,1.6264,0.2481,0.0237,2169.8935,1516.6667,78.1245,78.1245,1.0883,1.3604,26.9682
12/07/2013 00:00:00,3.3849,13.6265,9.0699,0.0000,0.0000,15.1124,203.8622,496.7249,1.1982,1.6815,0.2382,0.0236,2168.9417,1516.6667,79.9605,79.9605,1.1252,1.4065,27.1868
13/07/2013 00:00:00,3.3880,13.0162,11.4399,0.0000,0.0000,15.1168,204.1585,497.2213,1.2974,1.7366,0.2282,0.0236,2167.9899,1516.6667,81.7965,81.7965,1.1621,1.4526,27.4054
14/07/2013 00:00:00,3.3895,12.5872,13.4898,0.0000,0.0000,15.1212,204.4547,497.7177,1.3965,1.7917,0.2183,0.0236,2167.0380,1516.6667,83.6324,83.6324,1.1990,1.4987,27.6240
15/07/2013 00:00:00,3.4190,12.5492,13.9996,0.0000,0.0000,15.1256,204.7510,498.2140,1.4957,1.8469,0.2083,0.0236,2166.0862,1516.6667,85.4684,85.4684,1.2358,1.5448,27.8426
16/07/2013 00:00:00,3.4228,12.6229,14.0600,0.0000,0.0000,15.1299,205.0473,498.7104,1.5949,1.9020,0.1984,0.0235,2165.1344,1516.6667,87.3044,87.3044,1.2727,1.5909,28.0612
17/07/2013 00:00:00,3.4209,12.8136,12.8911,0.0000,0.0000,15.1343,205.3435,499.2068,1.6527,2.2758,0.1991,0.0235,2164.1825,1516.6667,89.1403,89.1403,1.3096,1.6370,29.5090
18/07/2013 00:00:00,3.7148,12.7647,12.7101,0.0000,0.0000,15.1387,205.6398,499.7032,1.6718,2.9474,0.2099,0.0235,2163.2307,1516.6667,90.9763,90.9763,1.3465,1.6831,32.1038
19/07/2013 00:00:00,4.2268,12.7856,12.4902,0.0000,0.0000,15.1431,205.9361,500.1996,1.6908,3.6189,0.2206,0.0235,2162.2789,1516.6667,92.8123,92.8123,1.3834,1.7292,34.6986
20/07/2013 00:00:00,4.3238,12.9563,9.9920,0.0000,0.0000,15.1475,206.2323,500.6960,1.7099,4.2904,0.2314,0.0234,2161.3270,1516.6667,94.6482,94.6482,1.4203,1.7753,37.2933
21/07/2013 00:00:00,4.3131,12.9243,9.4301,0.0000,0.0000,15.1519,206.5286,501.1924,1.7289,4.9620,0.2421,0.0234,2160.3752,1516.6667,96.4842,96.4842,1.4572,1.8214,39.8881
22/07/2013 00:00:00,4.3851,12.7203,10.1899,0.0000,0.0000,15.1563,206.8249,501.6888,1.7480,5.6335,0.2529,0.0234,2159.4233,1516.6667,98.3202,98.3202,1.4940,1.8675,42.4829
23/07/2013 00:00:00,4.7239,12.5361,11.2398,0.0000,0.0000,15.1607,207.1211,502.1852,1.7670,6.3050,0.2636,0.0234,2158.4715,1516.6667,100.1561,100.1561,1.5309,1.9136,45.0777
24/07/2013 00:00:00,4.9975,12.4983,11.7895,0.0000,0.0000,15.1650,207.4174,502.6816,1.7861,6.9766,0.2744,0.0233,2157.5197,1516.6667,101.9921,101.9921,1.5678,1.9598,47.6724
25/07/2013 00:00:00,4.9645,12.6280,11.2105,0.0000,0.0000,15.1694,207.7137,503.1779,1.8051,7.6481,0.2851,0.0233,2156.5678,1516.6667,103.8281,103.8281,1.6047,2.0059,50.2672
26/07/2013 00:00:00,4.9570,12.5616,11.7498,0.0000,0.0000,15.1738,208.0100,503.6743,1.8242,8.3196,0.2959,0.0233,2155.6160,1516.6667,105.6640,105.6640,1.6416,2.0520,52.8620
27/07/2013 00:00:00,4.9268,12.8084,10.9805,0.0000,0.0000,15.1782,208.3062,504.1707,1.8432,8.9912,0.3067,0.0233,2154.6642,1516.6667,107.5000,107.5000,1.6785,2.0981,55.4568
28/07/2013 00:00:00,4.8843,12.8287,11.5497,0.0000,0.0000,15.1826,208.6025,504.6671,1.8623,9.6627,0.3174,0.0232,2153.7123,1516.6667,109.3360,109.3360,1.7153,2.1442,58.0516
29/07/2013 00:00:00,4.8875,12.6353,12.4697,0.0000,0.0000,15.1870,208.8988,505.1635,1.8813,10.3342,0.3282,0.0232,2152.7605,1516.6667,111.1719,111.1719,1.7522,2.1903,60.6463
30/07/2013 00:00:00,4.8786,12.5068,12.8598,0.0000,0.0000,15.1914,209.1950,505.6599,1.9004,11.0057,0.3389,0.0232,2151.8087,1516.6667,113.0079,113.0079,1.7891,2.2364,63.2411
31/07/2013 00:00:00,4.8538,12.5413,12.6802,0.0000,0.0000,15.1958,209.4913,506.1563,1.9194,11.6773,0.3497,0.0232,2150.8568,1516.6667,114.8439,114.8439,1.8260,2.2825,65.8359
01/08/2013 00:00:00,4.7795,12.7469,12.1004,0.0000,0.0000,15.2002,209.7876,506.6527,1.9187,11.8541,0.3560,0.0231,2149.9050,1516.6667,116.6798,116.6798,1.8629,2.3286,65.0422
02/08/2013 00:00:00,4.6872,12.7634,11.5001,0.0000,0.0000,15.2045,210.0838,507.1491,1.8996,11.5731,0.3581,0.0230,2148.9531,1516.6667,114.4306,114.4306,1.8217,2.2771,61.1113
03/08/2013 00:00:00,4.6358,12.7242,11.1601,0.0000,0.0000,15.2089,210.3801,507.6455,1.8806,11.2921,0.3603,0.0228,2148.0013,1516.6667,112.1813,112.1813,1.7805,2.2256,57.1804
04/08/2013 00:00:00,4.6268,12.5232,11.6299,0.0000,0.0000,15.2133,210.6764,508.1419,1.8615,11.0111,0.3624,0.0226,2147.0495,1516.6667,109.9321,109.9321,1.7393,2.1742,53.2495
05/08/2013 00:00:00,4.5542,12.2463,13.0191,0.0000,0.0000,15.2177,210.9726,508.6382,1.8425,10.7302,0.3646,0.0224,2146.0976,1516.6667,107.6828,107.6828,1.6981,2.1227,49.3185
06/08/2013 00:00:00,4.5874,12.1160,13.5798,0.0000,0.0000,15.1539,211.2689,506.2227,1.8234,10.4492,0.3667,0.0223,2145.1458,1516.6667,105.4336,105.4336,1.6570,2.0712,45.3876
07/08/2013 00:00:00,4.5565,12.1069,13.0900,0.0000,0.0000,15.0160,211.5652,500.6415,1.8044,10.1682,0.3689,0.0221,2144.1940,1516.6667,103.1843,103.1843,1.6158,2.0197,41.4567
08/08/2013 00:00:00,4.5042,12.3306,11.6910,0.0000,0.0000,14.8780,211.8614,495.0603,1.7853,9.8872,0.3710,0.0219,2143.2421,1516.6667,100.9350,100.9350,1.5746,1.9682,37.5258
09/08/2013 00:00:00,4.4662,12.2202,12.0397,0.0000,0.0000,14.7401,212.1577,489.4791,1.7663,9.6063,0.3732,0.0217,2142.2903,1516.6667,98.6858,98.6858,1.5334,1.9168,33.5949
10/08/2013 00:00:00,4.4615,12.0381,13.0894,0.0000,0.0000,14.6022,212.4540,483.8980,1.7472,9.3253,0.3753,0.0216,2141.3385,1516.6667,96.4365,96.4365,1.4922,1.8653,29.6640
11/08/2013 00:00:00,4.4136,12.0374,13.7395,0.0000,0.0000,14.4642,212.7502,478.3168,1.7282,9.0443,0.3775,0.0214,2140.3866,1516.6667,94.1873,94.1873,1.4510,1.8138,25.7330
12/08/2013 00:00:00,4.3091,12.2024,12.8905,0.0000,0.0000,14.3263,213.0465,472.7356,1.7091,8.7633,0.3796,0.0212,2139.4348,1516.6667,91.9380,91.9380,1.4099,1.7623,21.8021
13/08/2013 00:00:00,4.3222,12.1745,12.8000,0.0000,0.0000,14.1884,213.3428,467.1544,1.6901,8.4824,0.3818,0.0210,2138.4829,1516.6667,89.6888,89.6888,1.3687,1.7108,17.8712
14/08/2013 00:00:00,4.3260,12.1505,12.3804,0.0000,0.0000,14.0504,213.6391,461.5732,1.6710,8.2014,0.3839,0.0209,2137.5311,1516.6667,87.4395,87.4395,1.3275,1.6594,13.9403
15/08/2013 00:00:00,4.3382,12.1960,12.2401,0.0000,0.0000,13.9125,213.9353,455.9921,1.6520,7.9204,0.3861,0.0207,2136.5793,1516.6667,85.1902,85.1902,1.2863,1.6079,10.0094
16/08/2013 00:00:00,4.2851,12.5850,10.1610,0.0000,0.0000,13.7745,214.2316,450.4109,1.5914,7.5512,0.3793,0.0205,2135.6274,1516.6667,82.9410,82.9410,1.2451,1.5564,9.8855
17/08/2013 00:00:00,4.2314,12.4879,10.2200,0.0000,0.0000,13.6366,214.5279,444.8297,1.4925,7.1006,0.3645,0.0203,2134.6756,1516.6667,80.6917,80.6917,1.2039,1.5049,13.2669
18/08/2013 00:00:00,4.1749,12.2481,11.8491,0.0000,0.0000,13.4987,214.8241,439.2485,1.3936,6.6501,0.3496,0.0202,2133.7238,1516.6667,78.4425,78.4425,1.1628,1.4535,16.6484
19/08/2013 00:00:00,4.3269,12.3808,10.2213,0.0000,0.0000,13.3607,215.1204,433.6673,1.2947,6.1995,0.3347,0.0200,2132.7719,1516.6667,76.1932,76.1932,1.1216,1.4020,20.0298
20/08/2013 00:00:00,4.3358,12.6973,9.9801,0.0000,0.0000,13.2336,215.4167,429.4337,1.1958,5.7490,0.3198,0.0198,2131.8201,1516.6667,73.9439,73.9439,1.0804,1.3505,23.4112
21/08/2013 00:00:00,4.2912,12.3838,11.1598,0.0000,0.0000,13.1195,215.7129,426.8385,1.0969,5.2984,0.3049,0.0196,2130.8683,1516.6667,71.6947,71.6947,1.0392,1.2990,26.7927
22/08/2013 00:00:00,4.3006,12.0247,11.7397,0.0000,0.0000,13.0055,216.0092,424.2433,0.9980,4.8479,0.2900,0.0195,2129.9164,1516.6667,69.4454,69.4454,0.9980,1.2475,30.1741
23/08/2013 00:00:00,4.3367,11.8784,12.5298,0.0000,0.0000,12.8915,216.3055,421.6481,0.8991,4.3973,0.2751,0.0193,2128.9646,1516.6667,67.1962,67.1962,0.9568,1.1961,33.5556
24/08/2013 00:00:00,4.3409,12.2135,13.4392,0.0000,0.0000,12.7774,216.6017,419.0528,0.8002,3.9468,0.2602,0.0191,2128.0127,1516.6667,64.9469,64.9469,0.9157,1.1446,36.9370
25/08/2013 00:00:00,4.3326,11.9116,14.2792,0.0000,0.0000,12.6634,216.8980,416.4576,0.7013,3.4962,0.2453,0.0190,2127.0609,1516.6667,62.6977,62.6977,0.8745,1.0931,40.3185
26/08/2013 00:00:00,4.3458,11.8530,13.9701,0.0000,0.0000,12.5494,217.1943,413.8624,0.6024,3.0456,0.2305,0.0188,2126.1091,1516.6667,60.4484,60.4484,0.8333,1.0416,43.6999
27/08/2013 00:00:00,4.3255,11.7648,14.2298,0.0000,0.0000,12.4353,217.4905,411.2672,0.5035,2.5951,0.2156,0.0186,2125.1572,1516.6667,58.1991,58.1991,0.7921,0.9901,47.0813
28/08/2013 00:00:00,4.3259,11.6204,15.4899,0.0000,0.0000,12.3213,217.7868,408.6719,0.4046,2.1445,0.2007,0.0184,2124.2054,1516.6667,55.9499,55.9499,0.7509,0.9387,50.4628
29/08/2013 00:00:00,4.2763,11.6559,15.6699,0.0000,0.0000,12.2073,218.0831,406.0767,0.3731,1.8700,0.1911,0.0183,2123.2536,1516.6667,53.7006,53.7006,0.7097,0.8872,50.2099
30/08/2013 00:00:00,4.2538,11.7453,15.5301,0.0000,0.0000,12.0932,218.3794,403.4815,0.4037,1.7576,0.1865,0.0181,2122.3017,1516.6667,51.4514,51.4514,0.6686,0.8357,46.6122
31/08/2013 00:00:00,4.2628,11.7382,16.0896,0.0000,0.0000,11.9792,218.6756,400.8863,0.4344,1.6452,0.1819,0.0179,2121.3499,1516.6667,49.2021,49.2021,0.6274,0.7842,43.0146
01/09/2013 00:00:00,4.2434,11.6301,17.2698,0.0000,0.0000,11.8652,218.9719,398.2911,0.4651,1.5328,0.1773,0.0177,2120.3981,1516.6667,46.9528,46.9528,0.5862,0.7327,39.4170
02/09/2013 00:00:00,4.2362,11.5828,18.1494,0.0000,0.0000,11.7511,219.2682,395.6958,0.4957,1.4204,0.1727,0.0179,2119.4462,1516.6667,47.3799,47.3799,0.5906,0.7383,35.8194
03/09/2013 00:00:00,4.2477,11.5284,18.5796,0.0000,0.0000,11.6371,219.5644,393.1006,0.5264,1.3080,0.1681,0.0181,2118.4944,1516.6667,47.8070,47.8070,0.5951,0.7439,32.2218
04/09/2013 00:00:00,4.2147,11.6196,17.3008,0.0000,0.0000,11.6685,219.8607,389.9686,0.5570,1.1956,0.1635,0.0184,2117.5425,1516.6667,48.2340,48.2340,0.5995,0.7494,28.6242
05/09/2013 00:00:00,4.1638,11.6261,16.4209,0.0000,0.0000,11.9500,220.1570,385.9126,0.5877,1.0832,0.1588,0.0186,2116.5907,1516.6667,48.6611,48.6611,0.6040,0.7550,25.0265
06/09/2013 00:00:00,4.1038,11.6766,15.2202,0.0000,0.0000,12.2314,220.4532,381.8567,0.6184,0.9708,0.1542,0.0188,2115.6389,1516.6667,49.0882,49.0882,0.6084,0.7605,21.4289
07/09/2013 00:00:00,4.0672,11.5621,15.3199,0.0000,0.0000,12.5129,220.7495,377.8008,0.6490,0.8584,0.1496,0.0190,2114.6870,1516.6667,49.5153,49.5153,0.6128,0.7661,17.8313
08/09/2013 00:00:00,4.0657,11.4573,15.2200,0.0000,0.0000,12.7943,221.0458,373.7448,0.6797,0.7459,0.1450,0.0192,2113.7352,1516.6667,49.9423,49.9423,0.6173,0.7716,14.2337
09/09/2013 00:00:00,3.9228,11.4456,15.6999,0.0000,0.0000,13.0758,221.3420,369.6889,0.7103,0.6335,0.1404,0.0194,2112.7834,1516.6667,50.3694,50.3694,0.6217,0.7772,10.6361
10/09/2013 00:00:00,3.9387,11.4463,14.8006,0.0000,0.0000,13.3573,221.6383,365.6329,0.7410,0.5211,0.1358,0.0196,2111.8315,1516.6667,50.7965,50.7965,0.6262,0.7827,7.0384
11/09/2013 00:00:00,3.9115,11.3726,14.7500,0.0000,0.0000,13.6387,221.9346,361.5770,0.7716,0.4087,0.1311,0.0198,2110.8797,1516.6667,51.2235,51.2235,0.6306,0.7883,3.4408
12/09/2013 00:00:00,3.9379,11.1856,15.1198,0.0000,0.0000,13.9202,222.2308,357.5210,0.7849,0.3587,0.1294,0.0200,2109.9279,1516.6667,51.6506,51.6506,0.6351,0.7938,1.8349
13/09/2013 00:00:00,3.9532,11.0391,14.7303,0.0000,0.0000,14.2016,222.5271,353.4651,0.7835,0.3616,0.1300,0.0202,2108.9760,1516.6667,52.0777,52.0777,0.6395,0.7994,1.9147
14/09/2013 00:00:00,3.9449,10.8776,16.0590,0.0000,0.0000,14.4831,222.8234,349.4091,0.7820,0.3645,0.1307,0.0204,2108.0242,1516.6667,52.5047,52.5047,0.6439,0.8049,1.9944
15/09/2013 00:00:00,3.9723,10.8537,15.8001,0.0000,0.0000,14.7645,223.1197,345.3532,0.7806,0.3674,0.1314,0.0206,2107.0723,1516.6667,52.9318,52.9318,0.6484,0.8105,2.0742
16/09/2013 00:00:00,3.9400,10.9058,15.0904,0.0000,0.0000,15.0460,223.4159,341.2973,0.7791,0.3703,0.1320,0.0208,2106.1205,1516.6667,53.3589,53.3589,0.6528,0.8160,2.1540
17/09/2013 00:00:00,3.9173,10.7985,15.5998,0.0000,0.0000,15.1419,223.7122,338.7475,0.7777,0.3732,0.1327,0.0210,2105.1687,1516.6667,53.7859,53.7859,0.6573,0.8216,2.2338
18/09/2013 00:00:00,3.8787,10.7958,15.2602,0.0000,0.0000,14.9372,224.0085,338.6360,0.7762,0.3761,0.1333,0.0212,2104.2168,1516.6667,54.2130,54.2130,0.6617,0.8271,2.3136
19/09/2013 00:00:00,3.8180,10.9862,13.8813,0.0000,0.0000,14.7325,224.3047,338.5246,0.7748,0.3790,0.1340,0.0214,2103.2650,1516.6667,54.6401,54.6401,0.6662,0.8327,2.3934
20/09/2013 00:00:00,3.8394,11.0912,14.2399,0.0000,0.0000,14.5278,224.6010,338.4131,0.7733,0.3820,0.1346,0.0217,2102.3132,1516.6667,55.0671,55.0671,0.6706,0.8382,2.4732
21/09/2013 00:00:00,3.9233,11.0661,15.4498,0.0000,0.0000,14.3231,224.8973,338.3017,0.7719,0.3849,0.1353,0.0219,2101.3613,1516.6667,55.4942,55.4942,0.6750,0.8438,2.5529
22/09/2013 00:00:00,3.9824,10.9651,17.5996,0.0000,0.0000,14.1184,225.1935,338.1902,0.7704,0.3878,0.1359,0.0221,2100.4095,1516.6667,55.9213,55.9213,0.6795,0.8494,2.6327
23/09/2013 00:00:00,3.9629,10.9650,17.4700,0.0000,0.0000,13.9137,225.4898,338.0788,0.7690,0.3907,0.1366,0.0223,2099.4576,1516.6667,56.3483,56.3483,0.6839,0.8549,2.7125
24/09/2013 00:00:00,3.8745,11.0242,17.9499,0.0000,0.0000,13.7090,225.7861,337.9673,0.7675,0.3936,0.1373,0.0225,2098.5058,1516.6667,56.7754,56.7754,0.6884,0.8605,2.7923
